"complex","target"
"20S proteasome","Tb927.7.4790"
"20S proteasome","Tb10.70.0850"
"20S proteasome","Tb10.100.0170"
"20S proteasome","Tb927.3.780"
"20S proteasome","Tb927.7.4420"
"20S proteasome","Tb10.100.0120"
"20S proteasome","Tb927.4.430"
"20S proteasome","Tb11.02.5170"
"20S proteasome","Tb10.70.2490"
"20S proteasome","Tb09.211.1250"
"PA28-20S proteasome","Tb927.7.4790"
"PA28-20S proteasome","Tb10.70.0850"
"PA28-20S proteasome","Tb10.100.0170"
"PA28-20S proteasome","Tb927.3.780"
"PA28-20S proteasome","Tb927.7.4420"
"PA28-20S proteasome","Tb10.100.0120"
"PA28-20S proteasome","Tb927.4.430"
"PA28-20S proteasome","Tb11.02.5170"
"PA28-20S proteasome","Tb10.70.2490"
"PA28-20S proteasome","Tb09.211.1250"
"PA700-20S-PA28 complex","Tb927.2.2440"
"PA700-20S-PA28 complex","Tb10.70.6360"
"PA700-20S-PA28 complex","Tb927.8.5740"
"PA700-20S-PA28 complex","Tb10.70.4510"
"PA700-20S-PA28 complex","Tb11.18.0013"
"PA700-20S-PA28 complex","Tb927.7.2550"
"PA700-20S-PA28 complex","Tb927.7.4790"
"PA700-20S-PA28 complex","Tb10.70.0850"
"PA700-20S-PA28 complex","Tb10.100.0170"
"PA700-20S-PA28 complex","Tb927.3.780"
"PA700-20S-PA28 complex","Tb927.7.4420"
"PA700-20S-PA28 complex","Tb10.100.0120"
"PA700-20S-PA28 complex","Tb927.4.430"
"PA700-20S-PA28 complex","Tb927.7.2500"
"PA700-20S-PA28 complex","Tb927.6.1090"
"PA700-20S-PA28 complex","Tb11.01.6030"
"PA700-20S-PA28 complex","Tb11.02.5170"
"PA700-20S-PA28 complex","Tb10.70.2490"
"PA700-20S-PA28 complex","Tb09.211.1250"
"PA700-20S-PA28 complex","Tb11.02.1220"
"PA700-20S-PA28 complex","Tb10.6k15.0580"
"PA700-20S-PA28 complex","Tb10.70.3930"
"PA700-20S-PA28 complex","Tb927.3.5520"
"PA700-20S-PA28 complex","Tb11.01.7690"
"PA700-20S-PA28 complex","Tb11.01.0960"
"PA700-20S-PA28 complex","Tb10.61.0600"
"PA28gamma-20S proteasome","Tb927.7.4790"
"PA28gamma-20S proteasome","Tb10.70.0850"
"PA28gamma-20S proteasome","Tb10.100.0170"
"PA28gamma-20S proteasome","Tb927.3.780"
"PA28gamma-20S proteasome","Tb927.7.4420"
"PA28gamma-20S proteasome","Tb10.100.0120"
"PA28gamma-20S proteasome","Tb927.4.430"
"PA28gamma-20S proteasome","Tb11.02.5170"
"PA28gamma-20S proteasome","Tb10.70.2490"
"PA28gamma-20S proteasome","Tb09.211.1250"
"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)","Tb927.5.3740"
"Ubiquitin E3 ligase (WSB1, TCEB1, TCEB2, CUL5, RBX1)","Tb927.5.3740"
"CAND1-CUL1-RBX1 complex","Tb927.5.3740"
"CAND1-CUL2-RBX1 complex","Tb927.5.3740"
"CAND1-CUL3-RBX1 complex","Tb927.5.3740"
"CAND1-CUL4A-RBX1 complex","Tb927.5.3740"
"CAND1-CUL4B-RBX1 complex","Tb927.5.3740"
"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)","Tb11.02.3990"
"Ubiquitin E3 ligase (SKP1A, BTRC, CUL1)","Tb11.02.3990"
"BRAFT complex","Tb11.01.0870"
"BRAFT complex","Tb927.8.6840"
"BLM complex III","Tb927.8.6840"
"TBPIP/HOP2-MND1 complex","Tb11.02.3380"
"R/M complex (RAD50-MRE11 complex)","Tb11.01.0340"
"ATR-ATRIP complex","Tb11.01.6300"
"RAD17-RFC complex","Tb927.6.3890"
"RAD17-RFC complex","Tb11.01.1310"
"RAD17-RFC complex","Tb09.211.3310"
"RAD17-RFC complex","Tb10.6k15.2550"
"9-1-1-RAD17-RFC complex","Tb927.6.3890"
"9-1-1-RAD17-RFC complex","Tb11.01.1310"
"9-1-1-RAD17-RFC complex","Tb09.211.3310"
"9-1-1-RAD17-RFC complex","Tb10.6k15.2550"
"RFC complex","Tb927.6.3890"
"RFC complex","Tb11.01.1310"
"RFC complex","Tb11.02.3360"
"RFC complex","Tb09.211.3310"
"RFC complex","Tb10.6k15.2550"
"RFC core complex","Tb927.6.3890"
"RFC core complex","Tb11.01.1310"
"RFC core complex","Tb09.211.3310"
"SNF2h-cohesin-NuRD complex","Tb927.5.3510"
"PCNA-MLH1-PMS1 complex","Tb09.160.3710"
"PCNA-MLH1-PMS1 complex","Tb927.8.6840"
"PCNA-MSH2-MSH6 complex","Tb09.160.3710"
"PCNA-MSH2-MSH6 complex","Tb10.26.1030"
"PCNA-DNA polymerase delta complex","Tb09.160.3710"
"PCNA-DNA polymerase delta complex","Tb927.2.1800"
"PCNA-DNA polymerase delta complex","Tb927.3.1130"
"INO80 chromatin remodeling complex","Tb927.4.2000"
"INO80 chromatin remodeling complex","Tb927.4.1270"
"SRCAP-associated chromatin remodeling complex","Tb10.70.5830"
"SRCAP-associated chromatin remodeling complex","Tb927.4.2000"
"SRCAP-associated chromatin remodeling complex","Tb927.4.1270"
"Ribosome, cytoplasmic","Tb11.01.3675"
"Ribosome, cytoplasmic","Tb10.61.1960"
"Ribosome, cytoplasmic","Tb927.4.2180"
"Ribosome, cytoplasmic","Tb927.3.5050"
"Ribosome, cytoplasmic","Tb927.4.1860"
"Ribosome, cytoplasmic","Tb09.160.0700"
"Ribosome, cytoplasmic","Tb09.211.2650"
"Ribosome, cytoplasmic","Tb09.244.2730"
"Ribosome, cytoplasmic","Tb10.70.1380"
"Ribosome, cytoplasmic","Tb11.01.7535"
"Ribosome, cytoplasmic","Tb09.211.0865"
"Ribosome, cytoplasmic","Tb927.8.6150"
"Ribosome, cytoplasmic","Tb11.02.4000"
"Ribosome, cytoplasmic","Tb11.0290"
"Ribosome, cytoplasmic","Tb10.70.7020"
"Ribosome, cytoplasmic","Tb10.70.1730"
"Ribosome, cytoplasmic","Tb10.61.1390"
"Ribosome, cytoplasmic","Tb927.8.1330"
"Ribosome, cytoplasmic","Tb09.211.2630"
"Ribosome, cytoplasmic","Tb927.7.2340"
"Ribosome, cytoplasmic","Tb10.6k15.3340"
"Ribosome, cytoplasmic","Tb10.70.4800"
"Ribosome, cytoplasmic","Tb927.7.230"
"Ribosome, cytoplasmic","Tb09.211.3270"
"Ribosome, cytoplasmic","Tb10.05.0220"
"Ribosome, cytoplasmic","Tb09.160.5580"
"Ribosome, cytoplasmic","Tb11.01.7960"
"Ribosome, cytoplasmic","Tb10.70.3510"
"Ribosome, cytoplasmic","Tb10.26.0560"
"Ribosome, cytoplasmic","RPL18-A"
"60S ribosomal subunit, cytoplasmic","Tb927.4.2180"
"60S ribosomal subunit, cytoplasmic","Tb927.3.5050"
"60S ribosomal subunit, cytoplasmic","Tb09.160.0700"
"60S ribosomal subunit, cytoplasmic","Tb09.211.2650"
"60S ribosomal subunit, cytoplasmic","Tb09.244.2730"
"60S ribosomal subunit, cytoplasmic","Tb11.01.7535"
"60S ribosomal subunit, cytoplasmic","Tb09.211.0865"
"60S ribosomal subunit, cytoplasmic","Tb927.8.1330"
"60S ribosomal subunit, cytoplasmic","Tb09.211.2630"
"60S ribosomal subunit, cytoplasmic","Tb09.211.3270"
"60S ribosomal subunit, cytoplasmic","Tb10.05.0220"
"60S ribosomal subunit, cytoplasmic","Tb09.160.5580"
"60S ribosomal subunit, cytoplasmic","Tb11.01.7960"
"60S ribosomal subunit, cytoplasmic","Tb10.70.3510"
"60S ribosomal subunit, cytoplasmic","Tb10.26.0560"
"60S ribosomal subunit, cytoplasmic","RPL18-A"
"RC complex","Tb927.2.1800"
"RC complex","Tb927.3.1130"
"RC complex","Tb10.6k15.2550"
"Cell cycle kinase complex CDC2","Tb09.160.3710"
"Cell cycle kinase complex CDK2","Tb09.160.3710"
"Cell cycle kinase complex CDK4","Tb09.160.3710"
"Cell cycle kinase complex CDK5","Tb09.160.3710"
"Cell cycle kinase complex CDK5","Tb10.70.7040"
"PCNA-p21 complex","Tb09.160.3710"
"28S ribosomal subunit, mitochondrial","Tb927.6.1250"
"55S ribosome, mitochondrial","Tb927.3.5610"
"55S ribosome, mitochondrial","Tb927.6.1250"
"55S ribosome, mitochondrial","Tb927.5.3980"
"55S ribosome, mitochondrial","Tb927.2.4740"
"DNA-PK-Ku complex","Tb927.3.5030"
"DNA-PK-Ku complex","Tb927.6.1760"
"39S ribosomal subunit, mitochondrial","Tb927.3.5610"
"39S ribosomal subunit, mitochondrial","Tb927.5.3980"
"39S ribosomal subunit, mitochondrial","Tb927.2.4740"
"Ku antigen complex","Tb927.3.5030"
"Ku antigen complex","Tb927.6.1760"
"40S ribosomal subunit, cytoplasmic","Tb11.01.3675"
"40S ribosomal subunit, cytoplasmic","Tb10.61.1960"
"40S ribosomal subunit, cytoplasmic","Tb927.4.1860"
"40S ribosomal subunit, cytoplasmic","Tb10.70.1380"
"40S ribosomal subunit, cytoplasmic","Tb927.8.6150"
"40S ribosomal subunit, cytoplasmic","Tb11.02.4000"
"40S ribosomal subunit, cytoplasmic","Tb11.0290"
"40S ribosomal subunit, cytoplasmic","Tb10.70.7020"
"40S ribosomal subunit, cytoplasmic","Tb10.70.1730"
"40S ribosomal subunit, cytoplasmic","Tb10.61.1390"
"40S ribosomal subunit, cytoplasmic","Tb927.7.2340"
"40S ribosomal subunit, cytoplasmic","Tb10.6k15.3340"
"40S ribosomal subunit, cytoplasmic","Tb10.70.4800"
"40S ribosomal subunit, cytoplasmic","Tb927.7.230"
"DNA ligase IV-XRCC4-PNK complex","Tb927.6.1580"
"Spliceosome","Tb927.7.7280"
"Spliceosome","Tb10.6k15.0110"
"Spliceosome","Tb927.7.1620"
"Spliceosome","Tb927.3.1930"
"Spliceosome","Tb11.01.3690"
"Spliceosome","Tb927.5.2880"
"Spliceosome","Tb927.5.3020"
"Spliceosome","Tb10.61.2410"
"Spliceosome","Tb10.70.3950"
"Spliceosome","Tb10.70.0110"
"Spliceosome","Tb09.160.3670"
"Spliceosome","Tb927.6.2700"
"Spliceosome","Tb09.211.1695"
"Spliceosome","Tb927.2.5850"
"Spliceosome","Tb927.6.3160"
"Spliceosome","Tb927.6.2000"
"Spliceosome","Tb11.01.7080"
"Spliceosome","Tb927.3.5280"
"Spliceosome","Tb927.2.2270"
"Spliceosome","Tb927.3.1140"
"Spliceosome","Tb10.6k15.1000"
"Spliceosome","Tb11.47.0029"
"Spliceosome","Tb09.211.2420"
"Spliceosome","Tb927.5.3600"
"Spliceosome","Tb11.01.3480"
"Spliceosome","Tb10.406.0200"
"Spliceosome","Tb10.389.0240"
"Spliceosome","Tb11.01.2940"
"Spliceosome","Tb927.5.2060"
"Spliceosome","Tb10.6k15.0680"
"Spliceosome","Tb09.211.2850"
"Spliceosome","Tb11.01.2520"
"Spliceosome","Tb927.5.1340"
"Spliceosome","Tb11.01.5915"
"Spliceosome","Tb927.2.5240"
"Spliceosome","Tb10.6k15.3190"
"Spliceosome","Tb927.8.2090"
"Spliceosome","LSM4"
"DNA ligase IV-condensin complex","Tb10.406.0600"
"DNA ligase IV-condensin complex","Tb10.70.7470"
"DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex","Tb927.6.1580"
"ERCC1-ERCC4-MSH2 complex","Tb10.26.1030"
"MSH2-MSH6-PMS2-MLH1 complex","Tb927.8.6840"
"MSH2-MSH6-PMS2-MLH1 complex","Tb10.26.1030"
"MSH2-MSH6-PMS1-MLH1 complex","Tb927.8.6840"
"MSH2-MSH6-PMS1-MLH1 complex","Tb10.26.1030"
"Vacuolar ATPase","Tb927.4.1080"
"Vacuolar ATPase","Tb10.70.3600"
"Vacuolar ATPase","TB927.1.3820"
"MSH2-MSH6 complex","Tb10.26.1030"
"MSH2-MSH3 complex","Tb09.160.3760"
"MSH2-MSH3 complex","Tb10.26.1030"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","Tb09.160.3710"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","Tb927.8.6840"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","Tb10.26.1030"
"MutL-alpha complex","Tb927.8.6840"
"MutL-beta complex","Tb927.8.6840"
"Ubiquitin E3 ligase (UBADC1, RNF123)","Tb10.6k15.2090"
"MCM complex","Tb927.2.3930"
"MCM complex","Tb11.01.4070"
"MCM complex","Tb11.02.3270"
"MCM complex","MCM7"
"ORC complex (origin recognition complex)","Tb11.02.5110"
"Ubiquitin E3 ligase (SKP1A, FBXW2, CUL1)","Tb11.02.3990"
"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)","Tb927.5.3740"
"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)","Tb927.6.5110"
"Succinyl-CoA synthetase, GDP-forming","Tb927.3.2230"
"Succinyl-CoA synthetase, ADP-forming","Tb927.3.2230"
"Succinyl-CoA synthetase, ADP-forming","Tb10.6k15.3250"
"Respiratory chain complex I, mitochondrial","Tb927.7.6350"
"Respiratory chain complex I, mitochondrial","Tb10.389.1140"
"Respiratory chain complex I, mitochondrial","Tb927.5.450"
"Respiratory chain complex I, mitochondrial","Tb09.244.2620"
"Respiratory chain complex I, mitochondrial","Tb11.47.0017"
"Respiratory chain complex I, mitochondrial","Tb927.3.860"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","Tb927.7.6350"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","Tb10.389.1140"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","Tb927.5.450"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","Tb09.244.2620"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","Tb11.47.0017"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","Tb927.3.860"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","Tb927.7.6350"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","Tb10.389.1140"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","Tb927.5.450"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","Tb11.47.0017"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","Tb927.3.860"
"Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial","Tb927.8.1890"
"EXO1-MLH1-PMS2 complex","Tb927.8.6840"
"EXO1-MLH1-PMS2 complex","Tb927.8.3220"
"EXO1-MLH1-PCNA complex","Tb09.160.3710"
"EXO1-MLH1-PCNA complex","Tb927.8.6840"
"EXO1-MLH1-PCNA complex","Tb927.8.3220"
"MSH4-MSH5-GPS2 complex","Tb10.70.6790"
"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)","Tb927.8.6210"
"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)","Tb11.01.0930"
"18S U11/U12 snRNP","Tb11.01.3690"
"18S U11/U12 snRNP","Tb927.6.2700"
"18S U11/U12 snRNP","Tb09.211.1695"
"18S U11/U12 snRNP","Tb927.2.5850"
"18S U11/U12 snRNP","Tb927.6.2000"
"18S U11/U12 snRNP","Tb927.3.5280"
"18S U11/U12 snRNP","Tb09.211.2420"
"18S U11/U12 snRNP","Tb10.6k15.3190"
"BASC complex (BRCA1-associated genome surveillance complex)","Tb927.6.3890"
"BASC complex (BRCA1-associated genome surveillance complex)","Tb11.01.1310"
"BASC complex (BRCA1-associated genome surveillance complex)","Tb11.02.3360"
"BASC complex (BRCA1-associated genome surveillance complex)","Tb927.8.6840"
"BASC complex (BRCA1-associated genome surveillance complex)","Tb10.26.1030"
"BASC complex (BRCA1-associated genome surveillance complex)","Tb927.2.2260"
"BASC complex (BRCA1-associated genome surveillance complex)","Tb11.01.0340"
"GCN5-TRRAP histone acetyltransferase complex","Tb10.26.1030"
"BP-SMAD complex","Tb927.7.2550"
"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)","Tb927.5.4060"
"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)","Tb927.5.4060"
"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)","Tb927.5.4060"
"TIP60 histone acetylase complex","Tb927.4.2000"
"TIP60 histone acetylase complex","Tb927.4.1270"
"NuA4/Tip60-HAT complex","Tb927.4.2000"
"NuA4/Tip60-HAT complex","Tb927.4.1270"
"IMP3-IMP4-MPP10 complex","Tb927.3.3590"
"IMP3-IMP4-MPP10 complex","Tb927.6.2780"
"IMP3-IMP4-MPP10 complex","Tb11.01.5500"
"NOS3-CAV1-NOSTRIN complex","Tb927.2.4330"
"Decapping complex","Tb10.70.3290"
"LSm1-7 complex","Tb11.01.5915"
"LSm1-7 complex","LSM4"
"LSm2-8 complex","Tb11.01.5915"
"LSm2-8 complex","LSM4"
"Nuclear pore complex","Tb11.01.5410"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","Tb927.8.1890"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","Tb927.7.6350"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","Tb10.389.1140"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","Tb927.5.450"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","Tb09.244.2620"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","Tb11.47.0017"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","Tb927.3.860"
"CTF18-CTF8-DCC1-RFC3 complex","Tb10.6k15.2550"
"CTF18-CTF8-DCC1-RFC3 complex","Tb927.7.6740"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","Tb11.01.0340"
"Tacc1-chTOG-AuroraA  complex","Tb927.6.3090"
"AGPS-GNPAT complex","Tb927.6.1500"
"AGPS-GNPAT complex","Tb927.4.3160"
"AP3-BLOC1 complex","Tb927.5.3610"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","Tb10.70.5460"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","Tb11.01.5900"
"GINS complex","Tb11.01.2230"
"SNARE complex (RINT1, ZW10, p31, Stx18)","Tb11.01.6030"
"SNARE complex (RINT1, ZW10, p31)","Tb11.01.6030"
"BRG1-SIN3A complex","Tb10.70.7570"
"BRM-SIN3A complex","Tb10.70.7570"
"DDB2 complex","Tb927.3.2320"
"DDB2 complex","Tb927.5.3740"
"DDB2 complex","Tb927.6.5110"
"DDB2 complex","Tb10.6k15.2770"
"CSA complex","Tb927.3.2320"
"CSA complex","Tb927.5.3740"
"CSA complex","Tb927.6.5110"
"CSA complex","Tb10.6k15.2770"
"CSA-POLIIa complex","Tb927.3.2320"
"CSA-POLIIa complex","Tb927.5.3740"
"CSA-POLIIa complex","Tb927.6.5110"
"CSA-POLIIa complex","Tb10.6k15.2770"
"Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","Tb927.5.3740"
"Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","Tb11.02.3990"
"Exon junction complex","Tb11.02.4270"
"URI complex (Unconventional prefoldin RPB5 Interactor)","Tb11.02.3990"
"URI complex (Unconventional prefoldin RPB5 Interactor)","Tb11.01.4520"
"URI complex (Unconventional prefoldin RPB5 Interactor)","Tb927.4.2000"
"URI complex (Unconventional prefoldin RPB5 Interactor)","Tb927.4.1270"
"SMG-1-UPF-ERF1-ERF3 complex (SURF)","Tb11.22.0012"
"SMG-1-UPF-ERF1-ERF3 complex (SURF)","Tb927.5.2140"
"NuA4/Tip60-HAT complex B","Tb927.4.2000"
"NuA4/Tip60-HAT complex B","Tb927.4.1270"
"Exosome","Tb927.4.1630"
"Exosome","Tb927.6.670"
"Exosome","Tb927.7.4670"
"DDB complex","Tb927.6.5110"
"NuA4/Tip60-HAT complex A","Tb927.4.2000"
"NuA4/Tip60-HAT complex A","Tb927.4.1270"
"DMAP1-associated complex","Tb927.4.2000"
"DMAP1-associated complex","Tb927.4.1270"
"BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I","Tb10.70.7570"
"BRM-SIN3A-HDAC complex","Tb10.70.7570"
"eRF1-eRF3-GTP-Mg(2+) complex","Tb11.22.0012"
"FCP1-associated protein complex","Tb10.70.7570"
"FCP1-associated protein complex","Tb927.4.3810"
"Upf complex (UPF1, UPF2, UPF3a)","Tb927.5.2140"
"Upf complex (UPF1, UPF2, UPF3a)","Tb11.02.4270"
"Upf complex (UPF1, UPF2, UPF3b)","Tb927.5.2140"
"Upf complex (UPF1, UPF2, UPF3b)","Tb11.02.4270"
"Postsplicing complex","Tb927.5.2140"
"Postsplicing complex","Tb11.02.4270"
"20S methylosome-SmD complex","Tb10.70.7570"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","Tb927.4.1630"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","Tb927.7.4670"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","Tb927.7.4900"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","Tb927.5.2140"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","Tb11.02.4270"
"JBP1-pICln complex","Tb10.70.7570"
"Anti-Sm protein complex","Tb10.70.7570"
"20S methylosome and RG-containing Sm protein complex","Tb10.70.7570"
"20S methylosome and RG-containing Sm protein complex","Tb927.2.5850"
