"complex","target"
"RNA polymerase II core complex","v1g237030"
"RNA polymerase II core complex","v1g132358"
"RNA polymerase II core complex","v1g175530"
"RNA polymerase II core complex","v1g244053"
"RNA polymerase II core complex","v1g171933"
"TFIIH transcription factor complex","v1g180316"
"TFIIH transcription factor complex","v1g96883"
"TFIIH transcription factor complex","v1g238228"
"TFIIH transcription factor complex","v1g130552"
"TFIIH transcription factor complex","v1g167568"
"TFIIH transcription factor complex","v1g241252"
"TFIIH transcription factor complex","v1g245039"
"TFIIH transcription factor complex","v1g244165"
"Prefoldin complex","v1g248362"
"Prefoldin complex","v1g88977"
"Prefoldin complex","v1g176056"
"Prefoldin complex","v1g162962"
"Prefoldin complex","v1g174565"
"Prefoldin complex","v1g148111"
"SNAPc (small nuclear RNA-activating protein) complex","v1g243027"
"SNAPc (small nuclear RNA-activating protein) complex","v1g91986"
"Polycomb repressive complex 1 (PRC1, hPRC-H)","v1g238789"
"GPI-GnT activity complex","v1g158845"
"GPI-GnT activity complex","v1g174365"
"GPI-GnT activity complex","v1g100386"
"Rnase/Mrp complex","v1g198581"
"Rnase/Mrp complex","v1g200333"
"Rnase/Mrp complex","v1g236602"
"Rnase/Mrp complex","v1g118883"
"Rnase/Mrp complex","v1g205577"
"Rnase/Mrp complex","v1g168328"
"Rnase/Mrp complex","v1g241912"
"RGS9-GNB5-GNAT1-R9AP complex","v1g244849"
"CCT complex (chaperonin containing TCP1 complex)","v1g109595"
"CCT complex (chaperonin containing TCP1 complex)","v1g244189"
"CCT complex (chaperonin containing TCP1 complex)","v1g176357"
"CCT complex (chaperonin containing TCP1 complex)","v1g224660"
"NDC80 kinetochore complex","v1g245107"
"PIDDsome complex","v1g175581"
"PIDDsome complex","v1g8565"
"CD147-gamma-secretase complex","v1g244413"
"CD147-gamma-secretase complex","v1g90486"
"CCT-Prefoldin complex","v1g248362"
"CCT-Prefoldin complex","v1g88977"
"CCT-Prefoldin complex","v1g176056"
"CCT-Prefoldin complex","v1g224660"
"CCT-Prefoldin complex","v1g176357"
"CCT-Prefoldin complex","v1g109595"
"CCT-Prefoldin complex","v1g244189"
"CCT-Prefoldin complex","v1g162962"
"CCT-Prefoldin complex","v1g174565"
"CCT-Prefoldin complex","v1g148111"
"PBAF complex (Polybromo- and BAF containing complex)","v1g178940"
"PBAF complex (Polybromo- and BAF containing complex)","v1g206740"
"PBAF complex (Polybromo- and BAF containing complex)","v1g114579"
"PBAF complex (Polybromo- and BAF containing complex)","v1g221284"
"PBAF complex (Polybromo- and BAF containing complex)","v1g177453"
"CCT complex (chaperonin containing TCP1 complex), testis specific","v1g224660"
"CCT complex (chaperonin containing TCP1 complex), testis specific","v1g176357"
"CCT complex (chaperonin containing TCP1 complex), testis specific","v1g109595"
"CCT complex (chaperonin containing TCP1 complex), testis specific","v1g244189"
"TFIIE complex","v1g115691"
"TFIIE complex","v1g175862"
"TFIIF complex (transcription factor IIF)","v1g119986"
"TFIIF complex (transcription factor IIF)","v1g82479"
"Retrotranslocation complex","v1g32018"
"Condensin I-PARP-1-XRCC1 complex","v1g88355"
"Condensin I-PARP-1-XRCC1 complex","v1g206784"
"Condensin I-PARP-1-XRCC1 complex","v1g10271"
"Condensin I-PARP-1-XRCC1 complex","v1g81219"
"Condensin I-PARP-1-XRCC1 complex","v1g106520"
"Condensin II","v1g89232"
"Condensin II","v1g232486"
"Condensin II","v1g106520"
"COG complex","v1g119484"
"COG complex","v1g83212"
"COG complex","v1g217973"
"COG complex","v1g243055"
"COG complex","v1g46481"
"COG complex","v1g161387"
"COG complex","v1g98402"
"COG complex","v1g220028"
"MRN complex (MRE11-RAD50-NBN complex)","v1g242707"
"MRN complex (MRE11-RAD50-NBN complex)","v1g95659"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g111058"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g236403"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g236104"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g236682"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g220626"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g207057"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g110807"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g90763"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g244078"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g101766"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g225413"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g71841"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g232250"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g90754"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g226219"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g17799"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g193830"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g210064"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g246453"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g108313"
"Respiratory chain complex I (holoenzyme), mitochondrial","v1g181597"
"PNUTS-PP1 complex","v1g240980"
"PNUTS-PP1 complex","v1g241129"
"26S proteasome","v1g244951"
"26S proteasome","v1g191787"
"26S proteasome","v1g10968"
"26S proteasome","v1g165493"
"26S proteasome","v1g235516"
"26S proteasome","v1g148426"
"26S proteasome","v1g168163"
"26S proteasome","v1g167347"
"26S proteasome","v1g189255"
"26S proteasome","v1g236753"
"26S proteasome","v1g99390"
"26S proteasome","v1g193516"
"26S proteasome","v1g238636"
"26S proteasome","v1g176351"
"26S proteasome","v1g196829"
"26S proteasome","v1g215693"
"26S proteasome","v1g79078"
"Wave-2 complex","v1g187390"
"BAF complex","v1g178940"
"BAF complex","v1g206740"
"BAF complex","v1g177453"
"Mitotic checkpoint complex (MCC)","v1g226653"
"Mitotic checkpoint complex (MCC)","v1g235892"
"20S proteasome","v1g191787"
"20S proteasome","v1g10968"
"20S proteasome","v1g165493"
"20S proteasome","v1g235516"
"20S proteasome","v1g148426"
"20S proteasome","v1g168163"
"20S proteasome","v1g167347"
"20S proteasome","v1g99390"
"20S proteasome","v1g193516"
"20S proteasome","v1g238636"
"PA28-20S proteasome","v1g191787"
"PA28-20S proteasome","v1g10968"
"PA28-20S proteasome","v1g165493"
"PA28-20S proteasome","v1g235516"
"PA28-20S proteasome","v1g148426"
"PA28-20S proteasome","v1g168163"
"PA28-20S proteasome","v1g167347"
"PA28-20S proteasome","v1g99390"
"PA28-20S proteasome","v1g193516"
"PA28-20S proteasome","v1g238636"
"PA700-20S-PA28 complex","v1g219029"
"PA700-20S-PA28 complex","v1g113443"
"PA700-20S-PA28 complex","v1g183435"
"PA700-20S-PA28 complex","v1g233482"
"PA700-20S-PA28 complex","v1g244951"
"PA700-20S-PA28 complex","v1g191787"
"PA700-20S-PA28 complex","v1g10968"
"PA700-20S-PA28 complex","v1g165493"
"PA700-20S-PA28 complex","v1g235516"
"PA700-20S-PA28 complex","v1g148426"
"PA700-20S-PA28 complex","v1g168163"
"PA700-20S-PA28 complex","v1g167347"
"PA700-20S-PA28 complex","v1g189255"
"PA700-20S-PA28 complex","v1g236753"
"PA700-20S-PA28 complex","v1g190193"
"PA700-20S-PA28 complex","v1g99390"
"PA700-20S-PA28 complex","v1g193516"
"PA700-20S-PA28 complex","v1g161920"
"PA700-20S-PA28 complex","v1g238636"
"PA700-20S-PA28 complex","v1g176351"
"PA700-20S-PA28 complex","v1g196829"
"PA700-20S-PA28 complex","v1g215693"
"PA700-20S-PA28 complex","v1g156512"
"PA700-20S-PA28 complex","v1g195005"
"PA700-20S-PA28 complex","v1g246485"
"PA700-20S-PA28 complex","v1g79078"
"PA28gamma-20S proteasome","v1g191787"
"PA28gamma-20S proteasome","v1g10968"
"PA28gamma-20S proteasome","v1g165493"
"PA28gamma-20S proteasome","v1g235516"
"PA28gamma-20S proteasome","v1g148426"
"PA28gamma-20S proteasome","v1g168163"
"PA28gamma-20S proteasome","v1g167347"
"PA28gamma-20S proteasome","v1g99390"
"PA28gamma-20S proteasome","v1g193516"
"PA28gamma-20S proteasome","v1g238636"
"PA28gamma-20S proteasome","v1g180943"
"HUIC complex","v1g238046"
"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)","v1g169697"
"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)","v1g178205"
"Ubiquitin E3 ligase (ASB2, TCEB1, TCEB2, CUL5, RNF7)","v1g244232"
"Ubiquitin E3 ligase (ASB2, TCEB1, TCEB2, CUL5, RNF7)","v1g181003"
"Ubiquitin E3 ligase (ASB1, TCEB1, TCEB2, CUL5, RNF7)","v1g244232"
"Ubiquitin E3 ligase (ASB1, TCEB1, TCEB2, CUL5, RNF7)","v1g181003"
"Ubiquitin E3 ligase (ASB6, TCEB1, TCEB2, CUL5, RNF7)","v1g244232"
"Ubiquitin E3 ligase (ASB6, TCEB1, TCEB2, CUL5, RNF7)","v1g181003"
"Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)","v1g244232"
"Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)","v1g86880"
"Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)","v1g181003"
"Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7)","v1g244232"
"Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7)","v1g181003"
"DNA ligase IV-XRCC1 complex","v1g206784"
"DNA ligase IV-XRCC1 complex","v1g230404"
"Ubiquitin E3 ligase (WSB1, TCEB1, TCEB2, CUL5, RBX1)","v1g169697"
"Ubiquitin E3 ligase (WSB1, TCEB1, TCEB2, CUL5, RBX1)","v1g244232"
"CAND1-CUL1-RBX1 complex","v1g169697"
"CAND1-CUL1-RBX1 complex","v1g189228"
"ARF-Mule complex","v1g125752"
"CAND1-CUL2-RBX1 complex","v1g169697"
"CAND1-CUL2-RBX1 complex","v1g178205"
"CAND1-CUL3-RBX1 complex","v1g169697"
"CAND1-CUL4A-RBX1 complex","v1g169697"
"CAND1-CUL4B-RBX1 complex","v1g169697"
"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)","v1g164893"
"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)","v1g92998"
"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)","v1g189228"
"Ubiquitin E3 ligase (SKP1A, BTRC, CUL1)","v1g164893"
"Ubiquitin E3 ligase (SKP1A, BTRC, CUL1)","v1g189228"
"SMCC complex","v1g246137"
"SMCC complex","MED6"
"SMCC complex","v1g193420"
"SMCC complex","v1g86339"
"SMCC complex","v1g243247"
"SMCC complex","v1g243730"
"NAT complex","v1g246137"
"NAT complex","MED6"
"NAT complex","v1g193420"
"NAT complex","v1g86339"
"NAT complex","MED10"
"Mediator complex","MED19"
"Mediator complex","v1g118146"
"Mediator complex","v1g246137"
"Mediator complex","MED6"
"Mediator complex","v1g193420"
"Mediator complex","v1g86339"
"Mediator complex","v1g236493"
"Mediator complex","v1g243247"
"Mediator complex","v1g241152"
"Mediator complex","MED8"
"Mediator complex","v1g200470"
"Mediator complex","MED15"
"Mediator complex","MED10"
"Mediator complex","MED18"
"Mediator complex","MED20"
"Mediator complex","MED4"
"Mediator complex","MED17"
"Mediator complex","MED11"
"Mediator complex","v1g109957"
"Mediator complex","v1g243730"
"ARC complex","v1g118146"
"ARC complex","v1g246137"
"ARC complex","MED6"
"ARC complex","v1g243247"
"ARC complex","MED8"
"ARC complex","MED15"
"ARC complex","MED4"
"ARC complex","MED17"
"HuCHRAC complex","v1g170236"
"HuCHRAC complex","v1g36194"
"SWI-SNF chromatin remodeling-related-BRCA1 complex","v1g238046"
"SWI-SNF chromatin remodeling-related-BRCA1 complex","v1g178940"
"SWI-SNF chromatin remodeling-related-BRCA1 complex","v1g206740"
"SWI-SNF chromatin remodeling-related-BRCA1 complex","v1g177453"
"BRCA1-CTIP-ZBRK1 repressor complex","v1g238046"
"BRCA1-CTIP-ZBRK1 repressor complex","v1g130385"
"BRCA1-BACH1 complex","v1g238046"
"BRCA1-BACH1 complex","v1g8766"
"RalBP1-CDC2-CCNB1 complex","v1g215863"
"BRAFT complex","v1g243285"
"BRAFT complex","v1g171280"
"BRAFT complex","v1g236362"
"BRAFT complex","v1g167864"
"BRAFT complex","v1g108642"
"BRAFT complex","v1g207494"
"BRAFT complex","v1g169407"
"BLM complex III","v1g167864"
"BLM complex III","v1g108642"
"RalBP1-CCNB1-AP2A-NUMB-EPN1 complex","v1g215863"
"BCDX2 complex","v1g113922"
"TBPIP/HOP2-MND1 complex","v1g179665"
"TBPIP/HOP2-MND1 complex","v1g197451"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","v1g113922"
"R/M complex (RAD50-MRE11 complex)","v1g95659"
"ATR-ATRIP complex","v1g224415"
"ATR-ATRIP complex","v1g239691"
"RAD17-RFC complex","v1g125757"
"RAD17-RFC complex","v1g166761"
"RAD17-RFC complex","v1g166542"
"RAD17-RFC complex","v1g166966"
"9-1-1-RAD17-RFC complex","v1g158364"
"9-1-1-RAD17-RFC complex","v1g125757"
"9-1-1-RAD17-RFC complex","v1g166761"
"9-1-1-RAD17-RFC complex","v1g166542"
"9-1-1-RAD17-RFC complex","v1g166966"
"RFC complex","v1g166761"
"RFC complex","v1g166542"
"RFC complex","v1g166966"
"RFC core complex","v1g166761"
"RFC core complex","v1g166542"
"SNF2h-cohesin-NuRD complex","v1g36194"
"SNF2h-cohesin-NuRD complex","v1g125309"
"CRSP complex","v1g118146"
"CRSP complex","v1g246137"
"CRSP complex","MED6"
"CRSP complex","v1g86339"
"CRSP complex","v1g243247"
"CRSP complex","MED15"
"CRSP complex","MED17"
"PCNA-MLH1-PMS1 complex","v1g167864"
"PCNA-MLH1-PMS1 complex","v1g82384"
"PCNA-MSH2-MSH6 complex","v1g224004"
"PCNA-MSH2-MSH6 complex","v1g153129"
"ARC-L complex","v1g118146"
"ARC-L complex","v1g246137"
"ARC-L complex","MED6"
"ARC-L complex","v1g193420"
"ARC-L complex","v1g86339"
"ARC-L complex","v1g243247"
"ARC-L complex","MED15"
"ARC-L complex","MED17"
"ARC complex","v1g193420"
"ARC complex","v1g86339"
"PCNA-DNA polymerase delta complex","v1g233970"
"PCNA-DNA polymerase delta complex","v1g244660"
"PCNA-DNA polymerase delta complex","v1g218204"
"PCNA-DNA polymerase delta complex","v1g104658"
"VEGF transcriptional complex","v1g129266"
"PC2 complex","v1g118146"
"PC2 complex","v1g246137"
"PC2 complex","MED6"
"PC2 complex","v1g86339"
"PC2 complex","v1g241152"
"PC2 complex","MED10"
"PC2 complex","MED20"
"PC2 complex","MED17"
"PC2 complex","v1g109957"
"PC2 complex","v1g243730"
"SMCC complex","v1g118146"
"SMCC complex","v1g241152"
"SMCC complex","MED10"
"SMCC complex","MED20"
"SMCC complex","MED17"
"SMCC complex","v1g109957"
"INO80 chromatin remodeling complex","v1g218821"
"INO80 chromatin remodeling complex","v1g201084"
"INO80 chromatin remodeling complex","v1g99527"
"INO80 chromatin remodeling complex","v1g84908"
"INO80 chromatin remodeling complex","v1g243663"
"INO80 chromatin remodeling complex","v1g186514"
"SRCAP-associated chromatin remodeling complex","v1g242763"
"SRCAP-associated chromatin remodeling complex","v1g107461"
"SRCAP-associated chromatin remodeling complex","v1g138209"
"SRCAP-associated chromatin remodeling complex","v1g243663"
"SRCAP-associated chromatin remodeling complex","v1g186514"
"Ribosome, cytoplasmic","v1g160310"
"Ribosome, cytoplasmic","v1g192160"
"Ribosome, cytoplasmic","v1g198553"
"Ribosome, cytoplasmic","v1g178799"
"Ribosome, cytoplasmic","v1g240098"
"Ribosome, cytoplasmic","v1g245394"
"Ribosome, cytoplasmic","v1g158071"
"Ribosome, cytoplasmic","v1g171532"
"Ribosome, cytoplasmic","v1g242697"
"Ribosome, cytoplasmic","v1g176975"
"Ribosome, cytoplasmic","v1g242566"
"Ribosome, cytoplasmic","v1g124889"
"Ribosome, cytoplasmic","v1g237610"
"Ribosome, cytoplasmic","v1g172396"
"Ribosome, cytoplasmic","v1g188032"
"Ribosome, cytoplasmic","v1g246818"
"Ribosome, cytoplasmic","v1g85854"
"Ribosome, cytoplasmic","v1g237086"
"Ribosome, cytoplasmic","v1g236761"
"Ribosome, cytoplasmic","v1g237468"
"Ribosome, cytoplasmic","v1g160743"
"Ribosome, cytoplasmic","v1g240524"
"Ribosome, cytoplasmic","v1g237122"
"Ribosome, cytoplasmic","v1g244001"
"Ribosome, cytoplasmic","v1g188999"
"Ribosome, cytoplasmic","v1g242621"
"Ribosome, cytoplasmic","v1g194235"
"Ribosome, cytoplasmic","v1g234712"
"Ribosome, cytoplasmic","v1g226223"
"Ribosome, cytoplasmic","v1g244518"
"Ribosome, cytoplasmic","v1g195152"
"Ribosome, cytoplasmic","v1g159589"
"Ribosome, cytoplasmic","v1g245162"
"Ribosome, cytoplasmic","v1g165664"
"Ribosome, cytoplasmic","v1g177191"
"Ribosome, cytoplasmic","v1g245261"
"Ribosome, cytoplasmic","v1g229213"
"Ribosome, cytoplasmic","v1g235818"
"Ribosome, cytoplasmic","v1g239074"
"Ribosome, cytoplasmic","v1g236492"
"Ribosome, cytoplasmic","v1g173646"
"Ribosome, cytoplasmic","v1g160446"
"Ribosome, cytoplasmic","v1g245093"
"Ribosome, cytoplasmic","v1g94285"
"Ribosome, cytoplasmic","v1g181408"
"Ribosome, cytoplasmic","v1g244934"
"Ribosome, cytoplasmic","v1g190935"
"Ribosome, cytoplasmic","v1g149719"
"Ribosome, cytoplasmic","v1g193152"
"Ribosome, cytoplasmic","v1g180772"
"Ribosome, cytoplasmic","v1g235042"
"Ribosome, cytoplasmic","v1g240738"
"Ribosome, cytoplasmic","v1g193684"
"Ribosome, cytoplasmic","v1g234970"
"Ribosome, cytoplasmic","v1g159364"
"Ribosome, cytoplasmic","v1g145228"
"Ribosome, cytoplasmic","v1g226298"
"Ribosome, cytoplasmic","v1g109201"
"Ribosome, cytoplasmic","v1g188356"
"Ribosome, cytoplasmic","v1g248539"
"Ribosome, cytoplasmic","v1g163400"
"Ribosome, cytoplasmic","v1g236919"
"Ribosome, cytoplasmic","v1g236404"
"Ribosome, cytoplasmic","v1g191823"
"60S ribosomal subunit, cytoplasmic","v1g160310"
"60S ribosomal subunit, cytoplasmic","v1g240098"
"60S ribosomal subunit, cytoplasmic","v1g245394"
"60S ribosomal subunit, cytoplasmic","v1g242697"
"60S ribosomal subunit, cytoplasmic","v1g176975"
"60S ribosomal subunit, cytoplasmic","v1g242566"
"60S ribosomal subunit, cytoplasmic","v1g124889"
"60S ribosomal subunit, cytoplasmic","v1g237610"
"60S ribosomal subunit, cytoplasmic","v1g188032"
"60S ribosomal subunit, cytoplasmic","v1g246818"
"60S ribosomal subunit, cytoplasmic","v1g85854"
"60S ribosomal subunit, cytoplasmic","v1g237086"
"60S ribosomal subunit, cytoplasmic","v1g236761"
"60S ribosomal subunit, cytoplasmic","v1g240524"
"60S ribosomal subunit, cytoplasmic","v1g237122"
"60S ribosomal subunit, cytoplasmic","v1g244001"
"60S ribosomal subunit, cytoplasmic","v1g194235"
"60S ribosomal subunit, cytoplasmic","v1g234712"
"60S ribosomal subunit, cytoplasmic","v1g226223"
"60S ribosomal subunit, cytoplasmic","v1g244518"
"60S ribosomal subunit, cytoplasmic","v1g236492"
"60S ribosomal subunit, cytoplasmic","v1g160446"
"60S ribosomal subunit, cytoplasmic","v1g94285"
"60S ribosomal subunit, cytoplasmic","v1g180772"
"60S ribosomal subunit, cytoplasmic","v1g235042"
"60S ribosomal subunit, cytoplasmic","v1g240738"
"60S ribosomal subunit, cytoplasmic","v1g193684"
"60S ribosomal subunit, cytoplasmic","v1g234970"
"60S ribosomal subunit, cytoplasmic","v1g145228"
"60S ribosomal subunit, cytoplasmic","v1g226298"
"60S ribosomal subunit, cytoplasmic","v1g188356"
"60S ribosomal subunit, cytoplasmic","v1g248539"
"60S ribosomal subunit, cytoplasmic","v1g163400"
"60S ribosomal subunit, cytoplasmic","v1g236919"
"60S ribosomal subunit, cytoplasmic","v1g236404"
"60S ribosomal subunit, cytoplasmic","v1g191823"
"RC complex","v1g233970"
"RC complex","v1g244660"
"RC complex","v1g166966"
"RC complex","v1g166478"
"28S ribosomal subunit, mitochondrial","v1g100449"
"28S ribosomal subunit, mitochondrial","v1g178208"
"28S ribosomal subunit, mitochondrial","v1g243825"
"28S ribosomal subunit, mitochondrial","v1g100982"
"28S ribosomal subunit, mitochondrial","v1g184387"
"28S ribosomal subunit, mitochondrial","v1g199928"
"28S ribosomal subunit, mitochondrial","v1g156831"
"28S ribosomal subunit, mitochondrial","v1g120285"
"28S ribosomal subunit, mitochondrial","v1g236708"
"28S ribosomal subunit, mitochondrial","v1g155616"
"28S ribosomal subunit, mitochondrial","v1g118094"
"28S ribosomal subunit, mitochondrial","v1g215740"
"28S ribosomal subunit, mitochondrial","v1g200499"
"28S ribosomal subunit, mitochondrial","v1g193667"
"28S ribosomal subunit, mitochondrial","v1g2729"
"28S ribosomal subunit, mitochondrial","v1g244146"
"28S ribosomal subunit, mitochondrial","v1g198846"
"28S ribosomal subunit, mitochondrial","v1g241128"
"55S ribosome, mitochondrial","v1g100449"
"55S ribosome, mitochondrial","v1g178208"
"55S ribosome, mitochondrial","v1g199932"
"55S ribosome, mitochondrial","v1g128033"
"55S ribosome, mitochondrial","v1g244456"
"55S ribosome, mitochondrial","v1g243825"
"55S ribosome, mitochondrial","v1g123898"
"55S ribosome, mitochondrial","v1g100982"
"55S ribosome, mitochondrial","v1g184387"
"55S ribosome, mitochondrial","v1g199928"
"55S ribosome, mitochondrial","v1g156831"
"55S ribosome, mitochondrial","v1g120285"
"55S ribosome, mitochondrial","v1g236708"
"55S ribosome, mitochondrial","v1g155616"
"55S ribosome, mitochondrial","v1g41194"
"55S ribosome, mitochondrial","v1g130200"
"55S ribosome, mitochondrial","v1g218832"
"55S ribosome, mitochondrial","v1g35830"
"55S ribosome, mitochondrial","v1g89018"
"55S ribosome, mitochondrial","v1g239629"
"55S ribosome, mitochondrial","v1g205666"
"55S ribosome, mitochondrial","v1g212544"
"55S ribosome, mitochondrial","v1g233671"
"55S ribosome, mitochondrial","v1g80692"
"55S ribosome, mitochondrial","v1g131067"
"55S ribosome, mitochondrial","v1g85991"
"55S ribosome, mitochondrial","v1g128450"
"55S ribosome, mitochondrial","v1g118094"
"55S ribosome, mitochondrial","v1g197215"
"55S ribosome, mitochondrial","v1g169079"
"55S ribosome, mitochondrial","v1g194229"
"55S ribosome, mitochondrial","v1g243832"
"55S ribosome, mitochondrial","v1g238704"
"55S ribosome, mitochondrial","v1g218196"
"55S ribosome, mitochondrial","v1g237130"
"55S ribosome, mitochondrial","v1g219079"
"55S ribosome, mitochondrial","v1g242097"
"55S ribosome, mitochondrial","v1g237706"
"55S ribosome, mitochondrial","v1g17185"
