"complex","target"
"COG complex","Os06g0669600"
"COG complex","LOC_Os03g63250"
"COG complex","Os01g0777000"
"COG complex","Os08g0451000"
"COG complex","LOC_Os12g35290"
"COG complex","Os02g0456000"
"COG complex","Os05g0378900"
"COG complex","Os03g0225600"
"MRN complex (MRE11-RAD50-NBN complex)","NBS1"
"MRN complex (MRE11-RAD50-NBN complex)","Os02g0497500"
"Respiratory chain complex I (holoenzyme), mitochondrial","LOC_Os03g56300"
"Respiratory chain complex I (holoenzyme), mitochondrial","Os07g0585800"
"Respiratory chain complex I (holoenzyme), mitochondrial","Os04g0310500"
"Respiratory chain complex I (holoenzyme), mitochondrial","Os08g0161700"
"Respiratory chain complex I (holoenzyme), mitochondrial","Os10g0576000"
"Respiratory chain complex I (holoenzyme), mitochondrial","nad4L"
"Respiratory chain complex I (holoenzyme), mitochondrial","Os03g0129900"
"Respiratory chain complex I (holoenzyme), mitochondrial","Os07g0645400"
"Respiratory chain complex I (holoenzyme), mitochondrial","LOC_Os03g18420"
"Respiratory chain complex I (holoenzyme), mitochondrial","LOC_Os03g19890"
"Respiratory chain complex I (holoenzyme), mitochondrial","LOC_Os03g09210"
"Respiratory chain complex I (holoenzyme), mitochondrial","LOC_Os10g42840"
"Respiratory chain complex I (holoenzyme), mitochondrial","Os06g0714100"
"26S proteasome","PAF1"
"26S proteasome","PAE1"
"26S proteasome","OsPBG1"
"26S proteasome","PBD1"
"26S proteasome","Os02g0199900"
"Wave-2 complex","Os02g0829900"
"BAF complex","Os02g0723700"
"Mitotic checkpoint complex (MCC)","Os04g0486500"
"20S proteasome","PAF1"
"20S proteasome","PAE1"
"20S proteasome","OsPBG1"
"20S proteasome","PBD1"
"PA28-20S proteasome","PAF1"
"PA28-20S proteasome","PAE1"
"PA28-20S proteasome","OsPBG1"
"PA28-20S proteasome","PBD1"
"PA700-20S-PA28 complex","Os09g0420600"
"PA700-20S-PA28 complex","PAF1"
"PA700-20S-PA28 complex","PAE1"
"PA700-20S-PA28 complex","OsPBG1"
"PA700-20S-PA28 complex","OsRPN12"
"PA700-20S-PA28 complex","PBD1"
"PA700-20S-PA28 complex","Os02g0199900"
"PA700-20S-PA28 complex","Os05g0557200"
"PA28gamma-20S proteasome","PAF1"
"PA28gamma-20S proteasome","PAE1"
"PA28gamma-20S proteasome","OsPBG1"
"PA28gamma-20S proteasome","PBD1"
"DNA ligase IV-XRCC1 complex","xrcc1"
"CAND1-CUL3-RBX1 complex","Os04g0643000"
"SMCC complex","Os06g0217500"
"SMCC complex","Os09g0504400"
"SMCC complex","Os08g0135600"
"NAT complex","Os06g0217500"
"NAT complex","Os09g0504400"
"NAT complex","Os08g0135600"
"NAT complex","MED10"
"NAT complex","Os02g0732700"
"Mediator complex","Os04g0661800"
"Mediator complex","Os06g0217500"
"Mediator complex","Os09g0504400"
"Mediator complex","Os08g0135600"
"Mediator complex","MED10"
"Mediator complex","Os02g0732700"
"ARC complex","Os04g0661800"
"ARC complex","Os06g0217500"
"ARC complex","Os02g0732700"
"HuCHRAC complex","Os09g0568200"
"SWI-SNF chromatin remodeling-related-BRCA1 complex","Os02g0723700"
"BRAFT complex","RPA1C"
"BRAFT complex","Os03g0726900"
"RAD51C-XRCC3 complex","XRCC3"
"TBPIP/HOP2-MND1 complex","Os09g0280600"
"TBPIP/HOP2-MND1 complex","LOC_Os03g50220"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","XRCC3"
"R/M complex (RAD50-MRE11 complex)","Os02g0497500"
"ATR-ATRIP complex","Os06g0724700"
"RAD17-RFC complex","Os03g0242100"
"RAD17-RFC complex","RFC3"
"9-1-1-RAD17-RFC complex","Os03g0242100"
"9-1-1-RAD17-RFC complex","RFC3"
"RFC complex","RFC3"
"RFC core complex","RFC3"
"CRSP complex","Os04g0661800"
"CRSP complex","Os06g0217500"
"CRSP complex","Os08g0135600"
"CRSP complex","Os02g0732700"
"PCNA-MLH1-PMS1 complex","Os02g0805200"
"PCNA-MSH2-MSH6 complex","Os02g0805200"
"PCNA-MSH2-MSH6 complex","Os05g0274200"
"ARC-L complex","Os04g0661800"
"ARC-L complex","Os06g0217500"
"ARC-L complex","Os09g0504400"
"ARC-L complex","Os08g0135600"
"ARC-L complex","Os02g0732700"
"ARC complex","Os09g0504400"
"ARC complex","Os08g0135600"
"PCNA-DNA polymerase delta complex","Os02g0805200"
"PCNA-DNA polymerase delta complex","POLD1"
"PCNA-DNA polymerase delta complex","POLD2"
"PCNA-DNA polymerase delta complex","Os01g0204000"
"PC2 complex","Os04g0661800"
"PC2 complex","Os06g0217500"
"PC2 complex","Os08g0135600"
"PC2 complex","MED10"
"SMCC complex","Os04g0661800"
"SMCC complex","MED10"
"INO80 chromatin remodeling complex","Os05g0117864"
"INO80 chromatin remodeling complex","Os04g0274400"
"SRCAP-associated chromatin remodeling complex","LOC_Os03g25260"
"SRCAP-associated chromatin remodeling complex","Os08g0192400"
"Ribosome, cytoplasmic","Os01g0304000"
"Ribosome, cytoplasmic","Os10g0411700"
"Ribosome, cytoplasmic","Os02g0804100"
"Ribosome, cytoplasmic","LOC_Os12g38000"
"Ribosome, cytoplasmic","LOC_Os11g24610"
"60S ribosomal subunit, cytoplasmic","Os01g0304000"
"60S ribosomal subunit, cytoplasmic","LOC_Os12g38000"
"60S ribosomal subunit, cytoplasmic","LOC_Os11g24610"
"RC complex","POLD1"
"RC complex","POLD2"
"RC complex","Os12g0242900"
"Cell cycle kinase complex CDC2","Os02g0805200"
"Cell cycle kinase complex CDK2","Os02g0805200"
"Cell cycle kinase complex CDK4","Os02g0805200"
"Cell cycle kinase complex CDK5","Os02g0805200"
"PCNA-p21 complex","Os02g0805200"
"28S ribosomal subunit, mitochondrial","Os07g0202900"
"28S ribosomal subunit, mitochondrial","Os08g0513300"
"28S ribosomal subunit, mitochondrial","Os02g0102400"
"28S ribosomal subunit, mitochondrial","rps11"
"28S ribosomal subunit, mitochondrial","Os01g0220300"
"28S ribosomal subunit, mitochondrial","rps2"
"55S ribosome, mitochondrial","rpl33"
"55S ribosome, mitochondrial","Os07g0202900"
"55S ribosome, mitochondrial","Os08g0513300"
"55S ribosome, mitochondrial","Os02g0102400"
"55S ribosome, mitochondrial","rps11"
"55S ribosome, mitochondrial","Os01g0220300"
"55S ribosome, mitochondrial","Os07g0415200"
"55S ribosome, mitochondrial","LOC_Os12g14080"
"55S ribosome, mitochondrial","LOC_Os03g10930"
"55S ribosome, mitochondrial","Os05g0401300"
"55S ribosome, mitochondrial","Os06g0300600"
"55S ribosome, mitochondrial","Os06g0128500"
"55S ribosome, mitochondrial","LOC_Os03g59720"
"55S ribosome, mitochondrial","rps2"
"39S ribosomal subunit, mitochondrial","rpl33"
"39S ribosomal subunit, mitochondrial","Os07g0415200"
"39S ribosomal subunit, mitochondrial","LOC_Os12g14080"
"39S ribosomal subunit, mitochondrial","LOC_Os03g10930"
"39S ribosomal subunit, mitochondrial","Os05g0401300"
"39S ribosomal subunit, mitochondrial","Os06g0300600"
"39S ribosomal subunit, mitochondrial","Os06g0128500"
"39S ribosomal subunit, mitochondrial","LOC_Os03g59720"
"40S ribosomal subunit, cytoplasmic","Os10g0411700"
"40S ribosomal subunit, cytoplasmic","Os02g0804100"
"Spliceosome","LOC_Os10g34380"
"Spliceosome","Os02g0179900"
"Spliceosome","Os02g0511500"
"Spliceosome","Os09g0249600"
"Spliceosome","LOC_Os03g59700"
"Spliceosome","LOC_Os03g21990"
"Spliceosome","Os09g0560900"
"Spliceosome","Os04g0496400"
"Spliceosome","Os03g0387000"
"Spliceosome","LOC_Os03g27970"
"Spliceosome","LOC_Os03g53220"
"Spliceosome","Os02g0106966"
"Spliceosome","Os08g0109900"
"Spliceosome","Os08g0127700"
"Spliceosome","Os06g0711600"
"Spliceosome","Os02g0234800"
"Spliceosome","Os12g0192500"
"Spliceosome","Os08g0416400"
"Spliceosome","LSM3"
"Spliceosome","LOC_Os03g50850"
"Spliceosome","Os03g0201100"
"Spliceosome","Os02g0827300"
"Spliceosome","Os02g0767100"
"Spliceosome","Os06g0474200"
"Spliceosome","Os06g0608300"
"Spliceosome","LOC_Os03g15700"
"Spliceosome","Os02g0245000"
"Spliceosome","Os01g0322800"
"Spliceosome","Os09g0407900"
"Spliceosome","LOC_Os03g17010"
"Spliceosome","Os09g0363600"
"Spliceosome","Os01g0916800"
"Spliceosome","Os02g0831300"
"Spliceosome","Os06g0653800"
"Spliceosome","Os01g0526100"
"Spliceosome","Os09g0298400"
"Spliceosome","Os04g0348300"
"Spliceosome","Os08g0178300"
"Spliceosome","Os06g0106100"
"Spliceosome","Os08g0177700"
"Spliceosome","Os02g0602500"
"Spliceosome","PRP19"
"Spliceosome","Os08g0154700"
"Spliceosome","LOC_Os03g59710"
"Spliceosome","OsCyp3"
"Spliceosome","Os01g0256900"
"Spliceosome","Os09g0510200"
"DNA ligase IV-condensin complex","Os01g0904400"
"DNA ligase IV-condensin complex","Os05g0497150"
"DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex","xrcc1"
"DNA ligase III-XRCC1 complex","xrcc1"
"ERCC1-ERCC4-MSH2 complex","Os05g0274200"
"MSH2-MSH6-PMS2-MLH1 complex","Os05g0274200"
"MSH2-MSH6-PMS1-MLH1 complex","Os05g0274200"
"Vacuolar ATPase","Os04g0643100"
"Vacuolar ATPase","Os02g0824700"
"MSH2-MSH6 complex","Os05g0274200"
"MSH2-MSH3 complex","Os05g0274200"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","Os02g0805200"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","Os05g0274200"
"Ubiquitin E3 ligase (UBADC1, RNF123)","Os04g0636000"
"MCM complex","MCM4"
"MCM complex","MCM5"
"MCM complex","MCM7"
"ORC complex (origin recognition complex)","ORC5"
"ORC complex (origin recognition complex)","ORC4"
"ORC complex (origin recognition complex)","ORC1"
"ORC complex (origin recognition complex)","ORC2"
"ORC complex (origin recognition complex)","ORC3"
"ORC complex (origin recognition complex)","ORC6"
"Succinyl-CoA synthetase, GDP-forming","Os07g0577700"
"Succinyl-CoA synthetase, ADP-forming","Os07g0577700"
"Succinyl-CoA synthetase, ADP-forming","Os02g0621700"
"Respiratory chain complex I, mitochondrial","LOC_Os10g42840"
"Respiratory chain complex I, mitochondrial","nad4L"
"Respiratory chain complex I, mitochondrial","Os08g0161700"
"Respiratory chain complex I, mitochondrial","LOC_Os03g19890"
"Respiratory chain complex I, mitochondrial","Os07g0645400"
"Respiratory chain complex I, mitochondrial","LOC_Os03g56300"
"Respiratory chain complex I, mitochondrial","LOC_Os03g18420"
"Respiratory chain complex I, mitochondrial","Os03g0129900"
"Respiratory chain complex I, mitochondrial","Os06g0714100"
"Respiratory chain complex I, mitochondrial","Os04g0310500"
"Respiratory chain complex I, mitochondrial","Os10g0576000"
"Respiratory chain complex I, mitochondrial","Os07g0585800"
"Respiratory chain complex I, mitochondrial","LOC_Os03g09210"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","LOC_Os10g42840"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","Os08g0161700"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","LOC_Os03g19890"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","Os07g0645400"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","LOC_Os03g56300"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","LOC_Os03g18420"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","Os03g0129900"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","Os04g0310500"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","LOC_Os03g09210"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","LOC_Os10g42840"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","Os08g0161700"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","LOC_Os03g19890"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","Os07g0645400"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","LOC_Os03g56300"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","Os03g0129900"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","Os04g0310500"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","LOC_Os03g09210"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","Os03g0129900"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","Os06g0714100"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","Os10g0576000"
"Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial","Os05g0400400"
"Farnesyltransferase","Os09g0514400"
"EXO1-MLH1-PMS2 complex","EXO1"
"EXO1-MLH1-PCNA complex","Os02g0805200"
"EXO1-MLH1-PCNA complex","EXO1"
"MSH4-MSH5-GPS2 complex","Os07g0486000"
"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)","Os02g0796700"
"18S U11/U12 snRNP","Os02g0827300"
"18S U11/U12 snRNP","LOC_Os03g21020"
"18S U11/U12 snRNP","Os04g0663500"
"18S U11/U12 snRNP","LOC_Os03g59710"
"BASC complex (BRCA1-associated genome surveillance complex)","NBS1"
"BASC complex (BRCA1-associated genome surveillance complex)","Os05g0274200"
"BASC complex (BRCA1-associated genome surveillance complex)","Os01g0106700"
"BASC complex (BRCA1-associated genome surveillance complex)","Os02g0497500"
"GCN5-TRRAP histone acetyltransferase complex","Os05g0274200"
"GCN5-TRRAP histone acetyltransferase complex","Os09g0431500"
"TFTC-type histone acetyl transferase complex","Os02g0732700"
"BP-SMAD complex","Os01g0691600"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","Os09g0431500"
"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)","Os02g0736500"
"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)","Os01g0960000"
"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)","Os02g0736500"
"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)","Os01g0960000"
"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)","Os02g0736500"
"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)","Os01g0960000"
"TFIID-beta complex","Os09g0431500"
"TFIID-beta complex","Os01g0338100"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","Os01g0338100"
"PCAF complex","Os09g0431500"
"STAGA complex","Os09g0431500"
"TFIID complex","Os09g0431500"
"TFIID complex","Os01g0338100"
"TFIID complex, B-cell specific","Os09g0431500"
"TFIID complex, B-cell specific","Os01g0338100"
"TFIIA complex","TFIIAy"
"DA complex","TFIIAy"
"DA complex","Os09g0431500"
"DA complex","Os01g0338100"
"DAB complex","TFIIAy"
"DAB complex","Os09g0431500"
"DAB complex","Os01g0338100"
"NuA4/Tip60-HAT complex","LOC_Os12g20310"
"NuA4/Tip60-HAT complex","Os05g0540800"
"NuA4/Tip60-HAT complex","Os08g0192400"
"Cytochrome c oxidase, mitochondrial","cox3"
"IMP3-IMP4-MPP10 complex","Os08g0155000"
"IMP3-IMP4-MPP10 complex","Os04g0662100"
"TRAP complex","Os06g0217500"
"TRAP complex","Os09g0504400"
"TRAP complex","Os08g0135600"
"TRAP complex","MED10"
"DRIP complex","Os04g0661800"
"DRIP complex","Os06g0217500"
"DRIP complex","Os02g0732700"
"core-histone (H2A/H2B/H3/H4)-TDIF2-TDT complex","Os02g0730500"
"Decapping complex","Os02g0805900"
"LSm1-7 complex","LSM1"
"LSm1-7 complex","LSM3"
"LSm1-7 complex","Os08g0177700"
"LSm1-7 complex","Os08g0154700"
"LSm1-7 complex","LSM5"
"LSm1-7 complex","Os01g0256900"
"LSm2-8 complex","LSM8"
"LSm2-8 complex","LSM3"
"LSm2-8 complex","Os08g0177700"
"LSm2-8 complex","Os08g0154700"
"LSm2-8 complex","LSM5"
"LSm2-8 complex","Os01g0256900"
"p300-CBP-p270-SWI/SNF complex","Os02g0723700"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","LOC_Os10g42840"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","Os05g0400400"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","cox3"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nad4L"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","Os08g0161700"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","LOC_Os03g19890"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","Os07g0645400"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","LOC_Os03g56300"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","LOC_Os03g18420"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","Os03g0129900"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","Os06g0714100"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","Os04g0310500"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","Os10g0576000"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","Os07g0585800"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","LOC_Os03g09210"
"TIM (TIM17A, TIM17B, TIM23, TIM44) complex, mitochondrial","Os07g0409700"
"CTF18-CTF8-DCC1-RFC3 complex","Os05g0119600"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","NBS1"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","Os02g0497500"
"AP3-BLOC1 complex","Os01g0512200"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","Os05g0346100"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","Os03g0801600"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","Os02g0265400"
"GINS complex","Os05g0143400"
"GINS complex","Os08g0274700"
"GINS complex","Os01g0248600"
"SIN3-SAP25 complex","Os02g0122000"
"SNARE complex (RINT1, ZW10, p31, Stx18)","OsRPN12"
"SNARE complex (RINT1, ZW10, p31, Stx18)","Os02g0748100"
"SNARE complex (RINT1, ZW10, p31)","OsRPN12"
"SNARE complex (RINT1, ZW10, p31)","Os02g0748100"
"BRG1-SIN3A complex","PRMT5"
"BRG1-SIN3A complex","Os02g0723700"
"BRM-SIN3A complex","PRMT5"
"BRM-SIN3A complex","Os02g0723700"
"DDB2 complex","Os01g0279200"
"DDB2 complex","LOC_Os03g02540"
"DDB2 complex","Os04g0428900"
"DDB2 complex","LOC_Os03g10120"
"DDB2 complex","Os08g0119000"
"CSA complex","Os01g0279200"
"CSA complex","LOC_Os03g02540"
"CSA complex","Os04g0428900"
"CSA complex","LOC_Os03g10120"
"CSA complex","Os08g0119000"
"CSA-POLIIa complex","Os01g0279200"
"CSA-POLIIa complex","LOC_Os03g02540"
"CSA-POLIIa complex","Os04g0428900"
"CSA-POLIIa complex","LOC_Os03g10120"
"CSA-POLIIa complex","Os08g0119000"
"SIN3-ING1b complex I","Os02g0122000"
"SIN3-ING1b complex II","Os02g0122000"
"SIN3-ING1b complex II","Os02g0723700"
"Exon junction complex (EIF4A3, MLN51, UPF3B, MAGOH, Y14, PYM)","LOC_Os03g15560"
"Apoptosis- and splicing-associated protein complex (ASAP-L), SAP18, RNPS1, Acinus-L","Os02g0122000"
"TREX complex","Os02g0767100"
"TREX complex","LOC_Os03g17010"
"TREX complex","Os09g0363600"
"TREX complex","Os01g0916800"
"TREX complex","Os09g0298400"
"THO complex","Os02g0767100"
"THO complex","Os09g0363600"
"THO complex","Os01g0916800"
"Exon junction complex","LOC_Os03g17010"
"LARC complex (LCR-associated remodeling complex)","Os02g0723700"
"URI complex (Unconventional prefoldin RPB5 Interactor)","Os01g0928300"
"SMG-1-UPF-ERF1-ERF3 complex (SURF)","Os07g0495900"
"NuA4/Tip60-HAT complex B","Os05g0540800"
"Exosome","Os02g0550700"
"Exosome","Os04g0520000"
"Exosome","RRP46"
"Exosome","Os02g0815800"
"NuA4/Tip60-HAT complex A","LOC_Os12g20310"
"NuA4/Tip60-HAT complex A","Os05g0540800"
"DMAP1-associated complex","Os08g0192400"
"DMAP1-associated complex","Os05g0540800"
"BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I","PRMT5"
"BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I","Os02g0723700"
"BRM-SIN3A-HDAC complex","PRMT5"
"BRM-SIN3A-HDAC complex","Os02g0723700"
"FCP1-associated protein complex","PRMT5"
"FCP1-associated protein complex","Os03g0646800"
"Upf complex (UPF1, UPF2, UPF3a)","Os07g0495900"
"Upf complex (UPF1, UPF2, UPF3b)","Os07g0495900"
"Postsplicing complex","Os07g0495900"
"20S methylosome-SmD complex","PRMT5"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","Os04g0520000"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","Os02g0805900"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","Os07g0495900"
"JBP1-pICln complex","PRMT5"
"Anti-Sm protein complex","PRMT5"
"Anti-Sm protein complex","LOC_Os11g18830"
"20S methylosome and RG-containing Sm protein complex","PRMT5"
"20S methyltransferase core complex","PRMT5"
"LIN9-BMYB complex","Os01g0193900"
"RICH1/AMOT polarity complex, Flag-Rich1 precipitated","LOC_Os03g26450"
"DNMT1-EHMT2-PCNA complex","Os02g0805200"
"hMediator complex (MED23, CDK8, CCNC, MED7)","Os04g0661800"
"hMediator complex (MED23, CDK8, CCNC, MED7)","Os09g0504400"
"hMediator complex (MED23, CDK8, CCNC, MED7)","Os02g0732700"
"hMediator complex (MED23, CDK8, CCNC)","Os09g0504400"
"hMediator complex (MED23, CDK8, CCNC)","Os02g0732700"
"CDK8-CyclinC-Mediator complex","Os09g0504400"
"Mediator complex 1","Os06g0217500"
"Mediator complex 1","Os09g0504400"
"Mediator complex 1","Os02g0732700"
"Mediator complex 2","Os06g0217500"
"Mediator complex 2","Os02g0732700"
"ARC92-Mediator complex","Os04g0661800"
"ARC92-Mediator complex","Os06g0217500"
"ARC92-Mediator complex","Os02g0732700"
"CRSP-Mediator 2 complex","Os04g0661800"
"CRSP-Mediator 2 complex","Os06g0217500"
"CRSP-Mediator 2 complex","Os02g0732700"
"CEN complex","BIP2"
"CEN complex","Os06g0474200"
"CEN complex","LOC_Os03g22690"
"CEN complex","LHP1"
"Class C Vps complex (VPS11, VPS18, STX7)","Os04g0382700"
"Class C Vps complex (VPS11, VPS18, STX7)","Os08g0178100"
"Class C Vps complex (VPS11, VPS18, VPS16)","Os01g0666800"
"Class C Vps complex (VPS11, VPS18, VPS16)","Os04g0382700"
"Class C Vps complex (VPS11, VPS18, VPS16)","Os08g0178100"
"Class C Vps complex (hVPS11, hVPS18, rVPS33a )","Os04g0382700"
"Class C Vps complex (hVPS11, hVPS18, rVPS33a )","Os08g0178100"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","Os01g0666800"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","Os04g0382700"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","Os08g0178100"
"BRCA1-RAD50-MRE11-NBS1 complex","NBS1"
"BRCA1-RAD50-MRE11-NBS1 complex","Os02g0497500"
"GAA1-GPI8-PIGT-PIG-PIGS complex","Os01g0682200"
"GAA1-GPI8-PIGT-PIG-PIGS complex","Os02g0219400"
"GAA1-GPI8-PIGT-PIG-PIGS complex","Os11g0479232"
"GAA1-GPI8-PIGT-PIG-PIGS complex","Os01g0907300"
"KIN17-PCNA-RPA70 complex","KIN17"
"KIN17-PCNA-RPA70 complex","Os02g0805200"
"KIN17-PCNA-RPA70 complex","RPA1C"
"RC complex (Replication competent complex)","Os01g0868300"
"RC complex (Replication competent complex)","RFC3"
"RC complex (Replication competent complex)","Os12g0242900"
"RC complex during S-phase of cell cycle","Os01g0868300"
"RC complex during S-phase of cell cycle","RPA1C"
"RC complex during S-phase of cell cycle","POLD1"
"RC complex during G2/M-phase of cell cycle","Os01g0868300"
"RC complex during G2/M-phase of cell cycle","RPA1C"
"RC complex during G2/M-phase of cell cycle","POLD1"
"CAK core complex (Cdk-activating kinase core complex)","CYCH1-1"
"CAK complex (Cdk-activating kinase complex)","CYCH1-1"
"CAK-ERCC2 complex","Os05g0144800"
"CAK-ERCC2 complex","CYCH1-1"
"TFIIH transcription factor core complex","Os01g0691600"
"TFIIH transcription factor core complex","Os02g0125800"
"TFIIH transcription factor core complex","Os04g0680000"
"PCNA-PAF complex","Os02g0805200"
"Snurportin-CRM1-RanGTP complex","Os03g0858100"
