"complex","target"
"Respiratory chain complex I (gamma subunit) mitochondrial","ndhE"
"Respiratory chain complex I (lambda subunit) mitochondrial","ndhI"
"Respiratory chain complex I (lambda subunit) mitochondrial","ndhK"
"Respiratory chain complex I (lambda subunit) mitochondrial","ndhH"
"Respiratory chain complex I (lambda subunit) mitochondrial","ndhJ"
"Respiratory chain complex I (lambda subunit) mitochondrial","hoxE"
"Respiratory chain complex I (lambda subunit) mitochondrial","hoxU"
"Respiratory chain complex I (lambda subunit) mitochondrial","hoxF"
"Respiratory chain complex I (incomplete gamma subunit) mitochondrial","ndhA"
"Respiratory chain complex I (incomplete gamma subunit) mitochondrial","ndhC"
"Respiratory chain complex I (incomplete gamma subunit) mitochondrial","ndhE"
"Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)","coxB1"
"Ecsit complex (ECSIT, NDUFS3, TOM20)","ndhJ"
"Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)","coxB1"
"Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)","ndhA"
"Ecsit complex (ECSIT, NDUFS3, NDUFAF1)","ndhJ"
"Respiratory chain complex I (incomplete NDUFAF1 assembly), mitochondrial","ndhA"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","ndhK"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","ndhH"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","hoxE"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","hoxU"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","hoxF"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","hoxE"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","hoxU"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndhH"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndhJ"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","hoxF"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndhK"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndhI"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","acpP"
"Multisynthetase complex","argS"
"Multisynthetase complex","lysS"
"Parvulin-associated pre-rRNP complex","rpsD"
"Nop56p-associated pre-rRNA complex","rplF"
"Nop56p-associated pre-rRNA complex","rplR"
"Nop56p-associated pre-rRNA complex","rpsD"
"Nop56p-associated pre-rRNA complex","tuf"
"Nop56p-associated pre-rRNA complex","rpsM"
"Nop56p-associated pre-rRNA complex","rpsQ"
"Nop56p-associated pre-rRNA complex","rplW"
"Nop56p-associated pre-rRNA complex","rplN"
"Nop56p-associated pre-rRNA complex","rpsS"
"Nop56p-associated pre-rRNA complex","rplE"
"Microprocessor complex","rnc"
"RNA polymerase II complex, chromatin structure modifying","cce_4442"
"DGCR8 multiprotein complex","cce_3091"
"STAT6-p100-RHA complex","cce_5137"
"ClpXP complex","clpX"
"RBL2 complex (DNMT1, E2F4, E2F5, HDAC1, SUV39H1, RBL2)","cce_3993"
"CS-MAP3K7IP1-MAP3K7IP2 complex","gltA"
"TNF-alpha/NF-kappa B signaling complex 5","infB"
"XRCC1-LIG3-PNK-TDP1 complex","cce_0042"
"Dolichol-phosphate mannose (DPM) synthase","dpm1"
"TNF-alpha/NF-kappa B signaling complex 6","rpsQ"
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)","rplE"
"TIP5-DNMT-HDAC1 complex","cce_3993"
"DJ-1-SNCA complex, high molecular weight complex","cce_3440"
"PPD complex","cce_3440"
"MIB complex","cce_2379"
"ZNF304-corepressor complex","cce_3993"
"DNJC3-DNAJB1-HSPA8 complex","cce_2278"
"DJ-1-DJBP-AR complex","cce_3440"
"MLL2 complex","cce_0764"
"MLL1 complex","cce_0764"
"Set1A complex","cce_0764"
"Set1B complex","cce_0764"
"TOM20-TOM22-pOTC complex","argF"
"SPG33-SURF4 complex","cce_3185"
"SAGA complex, GCN5-linked","cce_0747"
"TNFR2 signaling complex","pepP1"
"GATB-GATC-QRSL1 complex","gatB"
"GATB-GATC-QRSL1 complex","cce_3546"
"DCP1A-NR3C1-PNRC2-UPF1-complex","cce_0726"
"NSL complex","cce_0764"
"ADA-DPP4 complex","cce_0747"
"CTNNB1-DDX5-HDGF complex","cce_3091"
"HINT1-TIP60 complex","cce_0365"
"HINT1-UBC3-RBX1 complex","cce_0365"
"HINT1-SP1 complex","cce_0365"
"ASXL1-HCFC1-OGT complex","cce_0764"
"KATNA1-KATNAL1-KATNB1-KATNBL1 complex","cce_3581"
"OGT-HIRA complex","cce_0764"
"Glycine receptor (GLRA11, GLRB)","cce_4223"
"KMT2E-OGT-USP7 complex","cce_0764"
