"complex","target"
"Nup 107-160 subcomplex","W4Y093"
"Nup 107-160 subcomplex","W4YSL3"
"Nup 107-160 subcomplex","W4XEH2"
"Nup 107-160 subcomplex","W4XVM4"
"Nup 107-160 subcomplex","W4XJV6"
"CD28-transactivation complex","W4YIT8"
"Anaphase-promoting complex","W4Z2H9"
"Anaphase-promoting complex","W4XFM9"
"Anaphase-promoting complex","W4YAC9"
"Anaphase-promoting complex","W4Y0L8"
"Anaphase-promoting complex","W4YRS9"
"Ku antigen-NARG1 complex","W4Y265"
"Anaphase-promoting complex","W4ZC59"
"hNURF complex","W4ZCE6"
"RNA polymerase II holoenzyme complex","W4Y389"
"RNA polymerase II holoenzyme complex","W4Y5U3"
"RNA polymerase II holoenzyme complex","W4XGX0"
"RNA polymerase II holoenzyme complex","W4ZCA0"
"RNA polymerase II holoenzyme complex","W4Z4F9"
"RNA polymerase II holoenzyme complex","W4XFR5"
"RNA polymerase II holoenzyme complex","W4YK26"
"RNA polymerase II holoenzyme complex","W4XKS3"
"RNA polymerase II holoenzyme complex","W4YUG6"
"RNA polymerase II holoenzyme complex","W4ZK05"
"RNA polymerase II holoenzyme complex","W4YQK1"
"RNA polymerase II holoenzyme complex","W4Z1L9"
"RNA polymerase II holoenzyme complex","W4ZJR0"
"RNA polymerase II holoenzyme complex","W4YYJ9"
"RNA polymerase II core complex","W4Y389"
"RNA polymerase II core complex","W4XGX0"
"RNA polymerase II core complex","W4XKS3"
"RNA polymerase II core complex","W4YUG6"
"RNA polymerase II core complex","W4ZK05"
"RNA polymerase II core complex","W4YQK1"
"RNA polymerase II core complex","W4Z1L9"
"TFIIH transcription factor complex","W4ZCA0"
"TFIIH transcription factor complex","W4XFR5"
"TFIIH transcription factor complex","W4ZGR2"
"TFIIH transcription factor complex","W4Y7F3"
"TFIIH transcription factor complex","W4YER9"
"TFIIH transcription factor complex","W4ZJR0"
"TFIIH transcription factor complex","W4YYJ9"
"Prefoldin complex","W4Z4A4"
"Prefoldin complex","W4XYT0"
"Prefoldin complex","W4ZHX1"
"Prefoldin complex","W4ZA08"
"Prefoldin complex","W4Z4H6"
"SNAPc (small nuclear RNA-activating protein) complex","W4XND9"
"SNAPc (small nuclear RNA-activating protein) complex","W4YI45"
"GPI-GnT activity complex","W4XU35"
"GPI-GnT activity complex","W4XC83"
"GPI-GnT activity complex","W4YV01"
"Rnase/Mrp complex","W4Z503"
"Rnase/Mrp complex","W4ZEA7"
"Rnase/Mrp complex","W4XP95"
"Rnase/Mrp complex","W4XBE1"
"Rnase/Mrp complex","W4YG48"
"RGS9-GNB5-GNAT1-R9AP complex","W4ZI12"
"RGS9-GNB5-GNAT1-R9AP complex","W4YCN9"
"CCT complex (chaperonin containing TCP1 complex)","W4ZBF5"
"CCT complex (chaperonin containing TCP1 complex)","W4Y0S7"
"CCT complex (chaperonin containing TCP1 complex)","W4XRK4"
"NDC80 kinetochore complex","W4YZX8"
"NDC80 kinetochore complex","W4YXN3"
"PIDDsome complex","W4Y1S2"
"E-box sequence-binding complex","W4YCU1"
"CD147-gamma-secretase complex","W4Z9G9"
"CCT-Prefoldin complex","W4Z4A4"
"CCT-Prefoldin complex","W4XYT0"
"CCT-Prefoldin complex","W4Y0S7"
"CCT-Prefoldin complex","W4ZBF5"
"CCT-Prefoldin complex","W4XRK4"
"CCT-Prefoldin complex","W4ZHX1"
"CCT-Prefoldin complex","W4ZA08"
"CCT-Prefoldin complex","W4Z4H6"
"PBAF complex (Polybromo- and BAF containing complex)","W4YCU9"
"PBAF complex (Polybromo- and BAF containing complex)","W4ZAG3"
"PBAF complex (Polybromo- and BAF containing complex)","W4YSK5"
"PBAF complex (Polybromo- and BAF containing complex)","W4Y0R0"
"CCT complex (chaperonin containing TCP1 complex), testis specific","W4Y0S7"
"CCT complex (chaperonin containing TCP1 complex), testis specific","W4ZBF5"
"CCT complex (chaperonin containing TCP1 complex), testis specific","W4XRK4"
"TFIIE complex","W4Z4F9"
"TFIIF complex (transcription factor IIF)","W4Y5U3"
"TFIIF complex (transcription factor IIF)","W4YK26"
"Retrotranslocation complex","W4XGA0"
"Retrotranslocation complex","W4ZKL8"
"Retrotranslocation complex","W4YQI8"
"Condensin I-PARP-1-XRCC1 complex","W4Z8S2"
"Condensin I-PARP-1-XRCC1 complex","W4YDZ6"
"Condensin I-PARP-1-XRCC1 complex","W4YYT4"
"Condensin I-PARP-1-XRCC1 complex","W4Y8T9"
"Condensin I-PARP-1-XRCC1 complex","W4YCY9"
"Condensin II","W4Z8S2"
"Condensin II","W4XK24"
"Condensin II","W4YCY9"
"COG complex","W4ZH31"
"COG complex","W4YD90"
"COG complex","W4YLG3"
"COG complex","W4Z7N9"
"COG complex","W4XLV8"
"COG complex","W4YBB8"
"COG complex","W4Y2U6"
"Cohesin-SA1 complex","W4YVF3"
"Cohesin-SA2 complex","W4YVF3"
"MRN complex (MRE11-RAD50-NBN complex)","W4Z091"
"OGT-TRAK1-TRAK2 complex","W4Z3E9"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4ZCC6"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4XHB2"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4XU41"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4YAG5"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4YJN3"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4YK93"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4XWL4"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4YTR2"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4XN43"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4Z9Z0"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4XZA5"
"Respiratory chain complex I (holoenzyme), mitochondrial","P15548"
"Respiratory chain complex I (holoenzyme), mitochondrial","P15549"
"Respiratory chain complex I (holoenzyme), mitochondrial","P15550"
"Respiratory chain complex I (holoenzyme), mitochondrial","P15554"
"Respiratory chain complex I (holoenzyme), mitochondrial","P15552"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4XI47"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4YD16"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4ZD13"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4YBB3"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4XEW1"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4ZEM4"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4Z3R1"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4YSV5"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4XFE2"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4XJ33"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4XFG4"
"Respiratory chain complex I (holoenzyme), mitochondrial","W4Y9F5"
"26S proteasome","W4XKC0"
"26S proteasome","W4YQQ9"
"26S proteasome","W4Z582"
"26S proteasome","W4ZE38"
"26S proteasome","W4ZEW4"
"26S proteasome","W4XFY6"
"26S proteasome","W4ZIB8"
"26S proteasome","W4Z945"
"26S proteasome","W4YK86"
"26S proteasome","W4YVH9"
"26S proteasome","W4YBH3"
"26S proteasome","A0A0B4J2W7"
"26S proteasome","W4XW63"
"26S proteasome","W4XFS1"
"26S proteasome","W4XBL1"
"BAF complex","W4YCU9"
"BAF complex","W4Y0R0"
"Mitotic checkpoint complex (MCC)","W4Y561"
"Mitotic checkpoint complex (MCC)","W4XLW5"
"Mitotic checkpoint complex (MCC)","W4YJS8"
"20S proteasome","W4YQQ9"
"20S proteasome","W4Z582"
"20S proteasome","W4ZE38"
"20S proteasome","W4ZEW4"
"20S proteasome","W4XFY6"
"20S proteasome","W4ZIB8"
"20S proteasome","W4YVH9"
"20S proteasome","W4YBH3"
"PA28-20S proteasome","W4YQQ9"
"PA28-20S proteasome","W4Z582"
"PA28-20S proteasome","W4ZE38"
"PA28-20S proteasome","W4ZEW4"
"PA28-20S proteasome","W4XFY6"
"PA28-20S proteasome","W4ZIB8"
"PA28-20S proteasome","W4YVH9"
"PA28-20S proteasome","W4YBH3"
"PA700-20S-PA28 complex","W4ZKD8"
"PA700-20S-PA28 complex","W4XCZ2"
"PA700-20S-PA28 complex","W4XCS9"
"PA700-20S-PA28 complex","W4ZL39"
"PA700-20S-PA28 complex","W4YQM5"
"PA700-20S-PA28 complex","W4XKC0"
"PA700-20S-PA28 complex","W4YQQ9"
"PA700-20S-PA28 complex","W4Z582"
"PA700-20S-PA28 complex","W4ZE38"
"PA700-20S-PA28 complex","W4ZEW4"
"PA700-20S-PA28 complex","W4XFY6"
"PA700-20S-PA28 complex","W4ZIB8"
"PA700-20S-PA28 complex","W4Z945"
"PA700-20S-PA28 complex","W4YK86"
"PA700-20S-PA28 complex","W4YGT0"
"PA700-20S-PA28 complex","W4YVH9"
"PA700-20S-PA28 complex","W4YBH3"
"PA700-20S-PA28 complex","A0A0B4J2W7"
"PA700-20S-PA28 complex","W4XW63"
"PA700-20S-PA28 complex","W4XFS1"
"PA700-20S-PA28 complex","W4YS12"
"PA700-20S-PA28 complex","W4Y9D6"
"PA700-20S-PA28 complex","W4XZ74"
"PA700-20S-PA28 complex","W4XBL1"
"PA28gamma-20S proteasome","W4YQQ9"
"PA28gamma-20S proteasome","W4Z582"
"PA28gamma-20S proteasome","W4ZE38"
"PA28gamma-20S proteasome","W4ZEW4"
"PA28gamma-20S proteasome","W4XFY6"
"PA28gamma-20S proteasome","W4ZIB8"
"PA28gamma-20S proteasome","W4YVH9"
"PA28gamma-20S proteasome","W4YBH3"
"PA28gamma-20S proteasome","W4YNX6"
"HUIC complex","W4Y5N0"
"HUIC complex","W4XZM8"
"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)","W4XVV5"
"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)","W4ZEK0"
"Ubiquitin E3 ligase (ASB2, TCEB1, TCEB2, CUL5, RNF7)","W4XTK4"
"Ubiquitin E3 ligase (ASB2, TCEB1, TCEB2, CUL5, RNF7)","W4Z1L4"
"Ubiquitin E3 ligase (ASB1, TCEB1, TCEB2, CUL5, RNF7)","W4XTK4"
"Ubiquitin E3 ligase (ASB1, TCEB1, TCEB2, CUL5, RNF7)","W4Z1L4"
"Ubiquitin E3 ligase (ASB6, TCEB1, TCEB2, CUL5, RNF7)","W4XTK4"
"Ubiquitin E3 ligase (ASB6, TCEB1, TCEB2, CUL5, RNF7)","W4Z1L4"
"Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)","W4XTK4"
"Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)","W4Y0G7"
"Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)","W4Z1L4"
"Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7)","W4XTK4"
"Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7)","W4Z1L4"
"DNA ligase IV-XRCC1 complex","W4YYT4"
"DNA ligase IV-XRCC1 complex","W4YR11"
"Ubiquitin E3 ligase (WSB1, TCEB1, TCEB2, CUL5, RBX1)","W4XVV5"
"Ubiquitin E3 ligase (WSB1, TCEB1, TCEB2, CUL5, RBX1)","W4XTK4"
"CAND1-CUL1-RBX1 complex","W4XVV5"
"CAND1-CUL1-RBX1 complex","W4XHR1"
"ARF-Mule complex","W4ZH61"
"CAND1-CUL2-RBX1 complex","W4XVV5"
"CAND1-CUL2-RBX1 complex","W4ZEK0"
"CAND1-CUL3-RBX1 complex","W4XVV5"
"CAND1-CUL3-RBX1 complex","W4YTN0"
"CAND1-CUL4A-RBX1 complex","W4XVV5"
"CAND1-CUL4B-RBX1 complex","W4XVV5"
"CAND1-CUL4B-RBX1 complex","W4YRX0"
"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)","W4Z8N3"
"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)","W4YU96"
"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)","W4XHR1"
"Ubiquitin E3 ligase (SKP1A, BTRC, CUL1)","W4Z8N3"
"Ubiquitin E3 ligase (SKP1A, BTRC, CUL1)","W4XHR1"
"SMCC complex","W4XUT2"
"SMCC complex","W4Y9C4"
"SMCC complex","W4XCP1"
"SMCC complex","W4YFB3"
"SMCC complex","W4XA58"
"SMCC complex","W4YT05"
"NAT complex","W4XUT2"
"NAT complex","W4XCP1"
"NAT complex","W4YFB3"
"NAT complex","W4XLT7"
"Mediator complex","W4ZI60"
"Mediator complex","W4Y4A7"
"Mediator complex","W4XUT2"
"Mediator complex","W4Y9C4"
"Mediator complex","W4XCP1"
"Mediator complex","W4YFB3"
"Mediator complex","W4XA58"
"Mediator complex","W4YV83"
"Mediator complex","W4ZBP8"
"Mediator complex","W4YQT1"
"Mediator complex","W4Y0Q5"
"Mediator complex","W4YD69"
"Mediator complex","W4YRR4"
"Mediator complex","W4YLR3"
"Mediator complex","W4YS48"
"Mediator complex","W4XLT7"
"Mediator complex","W4YT05"
"ARC complex","W4Y4A7"
"ARC complex","W4XUT2"
"ARC complex","W4Y9C4"
"ARC complex","W4XCP1"
"ARC complex","W4XA58"
"ARC complex","W4ZBP8"
"ARC complex","W4YLR3"
"ARC complex","W4XLT7"
"HuCHRAC complex","W4YIE8"
"HuCHRAC complex","W4ZAF0"
"HuCHRAC complex","W4XTT8"
"WICH complex","W4YY49"
"SWI-SNF chromatin remodeling-related-BRCA1 complex","W4Y5N0"
"SWI-SNF chromatin remodeling-related-BRCA1 complex","W4YCU9"
"SWI-SNF chromatin remodeling-related-BRCA1 complex","W4Y0R0"
"BRCA1-CTIP-ZBRK1 repressor complex","W4Y5N0"
"BRCA1-BACH1 complex","W4Y5N0"
"RalBP1-CDC2-CCNB1 complex","W4XFF4"
"BRAFT complex","W4YAW5"
"BRAFT complex","W4YTD7"
"BRAFT complex","W4YHG8"
"BRAFT complex","W4YW04"
"BRAFT complex","W4YNV9"
"BRAFT complex","W4Z775"
"BLM complex III","W4YHG8"
"BLM complex III","W4YW04"
"BLM complex III","W4YNV9"
"RalBP1-CCNB1-AP2A-NUMB-EPN1 complex","W4XFF4"
"BCDX2 complex","W4Y220"
"BCDX2 complex","W4YYD6"
"BCDX2 complex","W4Z278"
"RAD51C-XRCC3 complex","W4Z278"
"RAD51C-XRCC3 complex","W4Z6R9"
"TBPIP/HOP2-MND1 complex","W4Y666"
"TBPIP/HOP2-MND1 complex","W4YWV0"
"RAD51B-RAD51C complex","W4Y220"
"RAD51B-RAD51C complex","W4YYD6"
"RAD51B-RAD51C complex","W4Z278"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","W4Y220"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","W4YYD6"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","W4Z278"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","W4Z6R9"
"ATR-ATRIP complex","W4XD80"
"RAD17-RFC complex","W4Z837"
"RAD17-RFC complex","W4Z9C5"
"RAD17-RFC complex","W4XM36"
"9-1-1-RAD17-RFC complex","W4ZIN8"
"9-1-1-RAD17-RFC complex","W4ZAK8"
"9-1-1-RAD17-RFC complex","W4Z837"
"9-1-1-RAD17-RFC complex","W4Z9C5"
"9-1-1-RAD17-RFC complex","W4XM36"
"RFC complex","W4Z837"
"RFC complex","W4Z9C5"
"RFC complex","W4XBN8"
"RFC complex","W4XM36"
"RFC core complex","W4Z837"
"RFC core complex","W4Z9C5"
"HMGB1-HMGB2-HSC70-ERP60-GAPDH complex","W4XQ85"
"SNF2h-cohesin-NuRD complex","W4XTT8"
"SNF2h-cohesin-NuRD complex","W4YVF3"
"CRSP complex","W4Y4A7"
"CRSP complex","W4XUT2"
"CRSP complex","W4Y9C4"
"CRSP complex","W4XCP1"
"CRSP complex","W4YFB3"
"CRSP complex","W4XA58"
"CRSP complex","W4XLT7"
"PCNA-MLH1-PMS1 complex","W4Z5C9"
"PCNA-MLH1-PMS1 complex","W4YHG8"
"PCNA-MLH1-PMS1 complex","W4XRZ2"
"PCNA-MSH2-MSH6 complex","W4Z5C9"
"PCNA-MSH2-MSH6 complex","W4YHS3"
"ARC-L complex","W4Y4A7"
"ARC-L complex","W4XUT2"
"ARC-L complex","W4Y9C4"
"ARC-L complex","W4XCP1"
"ARC-L complex","W4YFB3"
"ARC-L complex","W4XA58"
"ARC-L complex","W4XLT7"
"ARC complex","W4YFB3"
"PCNA-DNA polymerase delta complex","W4Z5C9"
"PCNA-DNA polymerase delta complex","W4YLJ0"
"VEGF transcriptional complex","W4YGS0"
"PC2 complex","W4Y4A7"
"PC2 complex","W4XUT2"
"PC2 complex","W4Y9C4"
"PC2 complex","W4XCP1"
"PC2 complex","W4YFB3"
"PC2 complex","W4YV83"
"PC2 complex","W4YRR4"
"PC2 complex","W4YT05"
"SMCC complex","W4Y4A7"
"SMCC complex","W4YV83"
"SMCC complex","W4YRR4"
"INO80 chromatin remodeling complex","W4XJN7"
"INO80 chromatin remodeling complex","W4YM53"
"INO80 chromatin remodeling complex","W4XTV9"
"INO80 chromatin remodeling complex","W4YQC5"
"INO80 chromatin remodeling complex","W4Y1G4"
"INO80 chromatin remodeling complex","W4Z120"
"INO80 chromatin remodeling complex","W4Z719"
"INO80 chromatin remodeling complex","W4XDZ4"
"INO80 chromatin remodeling complex","W4XXF3"
"SRCAP-associated chromatin remodeling complex","W4XJE2"
"SRCAP-associated chromatin remodeling complex","W4Y3G8"
"SRCAP-associated chromatin remodeling complex","W4ZCU2"
"SRCAP-associated chromatin remodeling complex","W4XDZ4"
"SRCAP-associated chromatin remodeling complex","W4XXF3"
"Ribosome, cytoplasmic","W4Z0V3"
"Ribosome, cytoplasmic","W4XQL0"
"Ribosome, cytoplasmic","W4YCH3"
"Ribosome, cytoplasmic","W4ZI78"
"Ribosome, cytoplasmic","W4YD34"
"Ribosome, cytoplasmic","W4YY23"
"Ribosome, cytoplasmic","W4YR85"
"Ribosome, cytoplasmic","W4YXC2"
"Ribosome, cytoplasmic","W4XKH8"
"Ribosome, cytoplasmic","W4XGF0"
"Ribosome, cytoplasmic","W4YIR2"
"Ribosome, cytoplasmic","W4XST9"
"Ribosome, cytoplasmic","W4XS18"
"Ribosome, cytoplasmic","W4Y489"
"Ribosome, cytoplasmic","W4XQL9"
"Ribosome, cytoplasmic","W4YCF3"
"Ribosome, cytoplasmic","A0A0B4J2U6"
"Ribosome, cytoplasmic","W4ZIY8"
"Ribosome, cytoplasmic","W4Z4A4"
"Ribosome, cytoplasmic","W4XQ84"
"Ribosome, cytoplasmic","W4Z1D2"
"Ribosome, cytoplasmic","W4Y767"
"Ribosome, cytoplasmic","W4Y6K2"
"Ribosome, cytoplasmic","W4YVD8"
"Ribosome, cytoplasmic","W4XYN9"
"Ribosome, cytoplasmic","W4Y3J3"
"Ribosome, cytoplasmic","W4YZP2"
"Ribosome, cytoplasmic","W4YSS9"
"Ribosome, cytoplasmic","W4XJZ2"
"Ribosome, cytoplasmic","A0A0B4J2W4"
"Ribosome, cytoplasmic","W4ZEE8"
"Ribosome, cytoplasmic","W4XSR1"
"Ribosome, cytoplasmic","W4Z217"
"Ribosome, cytoplasmic","W4Z3I3"
"Ribosome, cytoplasmic","W4Y5S7"
"Ribosome, cytoplasmic","W4XXP9"
"Ribosome, cytoplasmic","W4ZJ59"
"Ribosome, cytoplasmic","W4YK88"
"Ribosome, cytoplasmic","W4XYY1"
"Ribosome, cytoplasmic","W4Z5W0"
"Ribosome, cytoplasmic","W4YDK4"
"Ribosome, cytoplasmic","W4Y4I6"
"Ribosome, cytoplasmic","W4YSU7"
"Ribosome, cytoplasmic","W4YPF9"
"Ribosome, cytoplasmic","W4XKC2"
"Ribosome, cytoplasmic","H3HLD5"
"Ribosome, cytoplasmic","W4Y4Q2"
"Ribosome, cytoplasmic","W4XMU0"
"Ribosome, cytoplasmic","W4YHN1"
"Ribosome, cytoplasmic","W4Y5W3"
"Ribosome, cytoplasmic","W4XL10"
"Ribosome, cytoplasmic","W4Z5K8"
"Ribosome, cytoplasmic","W4YHP8"
"Ribosome, cytoplasmic","W4YXQ8"
"Ribosome, cytoplasmic","W4Z6D0"
"Ribosome, cytoplasmic","W4XAK0"
"Ribosome, cytoplasmic","W4YAU4"
"Ribosome, cytoplasmic","A0A0B4J2W6"
"60S ribosomal subunit, cytoplasmic","W4Z0V3"
"60S ribosomal subunit, cytoplasmic","W4ZI78"
"60S ribosomal subunit, cytoplasmic","W4YR85"
"60S ribosomal subunit, cytoplasmic","W4YXC2"
"60S ribosomal subunit, cytoplasmic","W4XKH8"
"60S ribosomal subunit, cytoplasmic","W4XGF0"
"60S ribosomal subunit, cytoplasmic","W4YIR2"
"60S ribosomal subunit, cytoplasmic","W4XS18"
"60S ribosomal subunit, cytoplasmic","W4Y489"
"60S ribosomal subunit, cytoplasmic","W4XQL9"
"60S ribosomal subunit, cytoplasmic","W4YCF3"
"60S ribosomal subunit, cytoplasmic","A0A0B4J2U6"
"60S ribosomal subunit, cytoplasmic","W4ZIY8"
"60S ribosomal subunit, cytoplasmic","W4XQ84"
"60S ribosomal subunit, cytoplasmic","W4Z1D2"
"60S ribosomal subunit, cytoplasmic","W4YVD8"
"60S ribosomal subunit, cytoplasmic","W4XYN9"
"60S ribosomal subunit, cytoplasmic","W4Y3J3"
"60S ribosomal subunit, cytoplasmic","W4Y5S7"
"60S ribosomal subunit, cytoplasmic","W4ZJ59"
"60S ribosomal subunit, cytoplasmic","W4Y4I6"
"60S ribosomal subunit, cytoplasmic","W4YSU7"
"60S ribosomal subunit, cytoplasmic","W4YPF9"
"60S ribosomal subunit, cytoplasmic","W4XKC2"
"60S ribosomal subunit, cytoplasmic","H3HLD5"
"60S ribosomal subunit, cytoplasmic","W4Y4Q2"
"60S ribosomal subunit, cytoplasmic","W4YHN1"
"60S ribosomal subunit, cytoplasmic","W4Y5W3"
"60S ribosomal subunit, cytoplasmic","W4Z5K8"
"60S ribosomal subunit, cytoplasmic","W4YHP8"
"60S ribosomal subunit, cytoplasmic","W4YXQ8"
"60S ribosomal subunit, cytoplasmic","W4Z6D0"
"60S ribosomal subunit, cytoplasmic","W4XAK0"
"60S ribosomal subunit, cytoplasmic","W4YAU4"
"60S ribosomal subunit, cytoplasmic","A0A0B4J2W6"
"RC complex","W4YLJ0"
"RC complex","W4XM36"
"RC complex","W4Y650"
"Cell cycle kinase complex CDC2","W4Z5C9"
"Cell cycle kinase complex CDK2","W4Z5C9"
"Cell cycle kinase complex CDK4","W4Z5C9"
"Cell cycle kinase complex CDK5","W4Z5C9"
"PCNA-p21 complex","W4Z5C9"
"28S ribosomal subunit, mitochondrial","W4YZ71"
"28S ribosomal subunit, mitochondrial","W4Y2L3"
"28S ribosomal subunit, mitochondrial","W4YMN1"
"28S ribosomal subunit, mitochondrial","W4XAE4"
"28S ribosomal subunit, mitochondrial","W4YSR4"
"28S ribosomal subunit, mitochondrial","W4Z2K8"
"28S ribosomal subunit, mitochondrial","W4YHS8"
"28S ribosomal subunit, mitochondrial","W4XPR5"
"28S ribosomal subunit, mitochondrial","W4ZKF2"
"28S ribosomal subunit, mitochondrial","W4Y579"
"28S ribosomal subunit, mitochondrial","W4XH56"
"28S ribosomal subunit, mitochondrial","W4XZI1"
"28S ribosomal subunit, mitochondrial","W4XIA7"
"28S ribosomal subunit, mitochondrial","W4YJ67"
"28S ribosomal subunit, mitochondrial","W4XP91"
"28S ribosomal subunit, mitochondrial","W4YBD5"
"28S ribosomal subunit, mitochondrial","W4Y2Z2"
"28S ribosomal subunit, mitochondrial","W4XSH0"
"28S ribosomal subunit, mitochondrial","W4YHL5"
"28S ribosomal subunit, mitochondrial","W4YZN2"
"55S ribosome, mitochondrial","W4YZ71"
"55S ribosome, mitochondrial","W4Y2L3"
"55S ribosome, mitochondrial","W4YE79"
"55S ribosome, mitochondrial","W4ZAZ0"
"55S ribosome, mitochondrial","W4Z7U5"
"55S ribosome, mitochondrial","W4YMN1"
"55S ribosome, mitochondrial","W4XAE4"
"55S ribosome, mitochondrial","W4YSR4"
"55S ribosome, mitochondrial","W4Z2K8"
"55S ribosome, mitochondrial","W4YHS8"
"55S ribosome, mitochondrial","W4XPR5"
"55S ribosome, mitochondrial","W4ZKF2"
"55S ribosome, mitochondrial","W4Y579"
"55S ribosome, mitochondrial","W4XH56"
"55S ribosome, mitochondrial","W4Z3T4"
"55S ribosome, mitochondrial","W4ZBT5"
"55S ribosome, mitochondrial","W4XWC3"
"55S ribosome, mitochondrial","W4YSL4"
"55S ribosome, mitochondrial","W4ZFI8"
"55S ribosome, mitochondrial","W4XV71"
"55S ribosome, mitochondrial","W4YLG5"
"55S ribosome, mitochondrial","W4XJ99"
"55S ribosome, mitochondrial","W4ZKW4"
