"complex","target"
"Respiratory chain complex I (holoenzyme), mitochondrial","PKH_041150"
"26S proteasome","PKH_092800"
"26S proteasome","PKH_101440"
"26S proteasome","PKH_126890"
"26S proteasome","PKH_114070"
"26S proteasome","PKH_082440"
"26S proteasome","PKH_111730"
"26S proteasome","PKH_021180"
"26S proteasome","PKH_011450"
"26S proteasome","PKH_141040"
"26S proteasome","PKH_051730"
"26S proteasome","PKH_020530"
"26S proteasome","PKH_123440"
"26S proteasome","PKH_011080"
"26S proteasome","PKH_080720"
"26S proteasome","PKH_146620"
"26S proteasome","PKH_140490"
"26S proteasome","PKH_061480"
"20S proteasome","PKH_101440"
"20S proteasome","PKH_126890"
"20S proteasome","PKH_114070"
"20S proteasome","PKH_082440"
"20S proteasome","PKH_111730"
"20S proteasome","PKH_021180"
"20S proteasome","PKH_011450"
"20S proteasome","PKH_020530"
"20S proteasome","PKH_123440"
"20S proteasome","PKH_011080"
"PA28-20S proteasome","PKH_101440"
"PA28-20S proteasome","PKH_126890"
"PA28-20S proteasome","PKH_114070"
"PA28-20S proteasome","PKH_082440"
"PA28-20S proteasome","PKH_111730"
"PA28-20S proteasome","PKH_021180"
"PA28-20S proteasome","PKH_011450"
"PA28-20S proteasome","PKH_020530"
"PA28-20S proteasome","PKH_123440"
"PA28-20S proteasome","PKH_011080"
"PA700-20S-PA28 complex","PKH_134470"
"PA700-20S-PA28 complex","PKH_060200"
"PA700-20S-PA28 complex","PKH_082360"
"PA700-20S-PA28 complex","PKH_110240"
"PA700-20S-PA28 complex","PKH_121570"
"PA700-20S-PA28 complex","PKH_092800"
"PA700-20S-PA28 complex","PKH_101440"
"PA700-20S-PA28 complex","PKH_126890"
"PA700-20S-PA28 complex","PKH_114070"
"PA700-20S-PA28 complex","PKH_082440"
"PA700-20S-PA28 complex","PKH_111730"
"PA700-20S-PA28 complex","PKH_021180"
"PA700-20S-PA28 complex","PKH_011450"
"PA700-20S-PA28 complex","PKH_141040"
"PA700-20S-PA28 complex","PKH_051730"
"PA700-20S-PA28 complex","PKH_082770"
"PA700-20S-PA28 complex","PKH_020530"
"PA700-20S-PA28 complex","PKH_123440"
"PA700-20S-PA28 complex","PKH_011080"
"PA700-20S-PA28 complex","PKH_080720"
"PA700-20S-PA28 complex","PKH_146620"
"PA700-20S-PA28 complex","PKH_140490"
"PA700-20S-PA28 complex","PKH_041390"
"PA700-20S-PA28 complex","PKH_092700"
"PA700-20S-PA28 complex","PKH_123930"
"PA700-20S-PA28 complex","PKH_061480"
"PA28gamma-20S proteasome","PKH_101440"
"PA28gamma-20S proteasome","PKH_126890"
"PA28gamma-20S proteasome","PKH_114070"
"PA28gamma-20S proteasome","PKH_082440"
"PA28gamma-20S proteasome","PKH_111730"
"PA28gamma-20S proteasome","PKH_021180"
"PA28gamma-20S proteasome","PKH_011450"
"PA28gamma-20S proteasome","PKH_020530"
"PA28gamma-20S proteasome","PKH_123440"
"PA28gamma-20S proteasome","PKH_011080"
"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)","PKH_110350"
"Ubiquitin E3 ligase (SKP1A, BTRC, CUL1)","PKH_110350"
"SMCC complex","PKH_126910"
"Mediator complex","PKH_126910"
"BRAFT complex","PKH_091520"
"BRAFT complex","PKH_120680"
"BLM complex III","PKH_091520"
"BLM complex III","PKH_120680"
"RalBP1-CCNB1-AP2A-NUMB-EPN1 complex","PKH_146310"
"RAD51C-XRCC3 complex","PKH_052360"
"TBPIP/HOP2-MND1 complex","PKH_124450"
"TBPIP/HOP2-MND1 complex","PKH_130550"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","PKH_052360"
"R/M complex (RAD50-MRE11 complex)","PKH_114340"
"RAD17-RFC complex","PKH_040210"
"RAD17-RFC complex","PKH_124240"
"RAD17-RFC complex","PKH_090840"
"9-1-1-RAD17-RFC complex","PKH_040210"
"9-1-1-RAD17-RFC complex","PKH_124240"
"9-1-1-RAD17-RFC complex","PKH_090840"
"RFC complex","PKH_040210"
"RFC complex","PKH_124240"
"RFC complex","PKH_090840"
"RFC core complex","PKH_040210"
"RFC core complex","PKH_124240"
"SNF2h-cohesin-NuRD complex","PKH_051770"
"PCNA-MLH1-PMS1 complex","PKH_091520"
"PCNA-MSH2-MSH6 complex","PKH_132290"
"PCNA-DNA polymerase delta complex","PKH_060110"
"PCNA-DNA polymerase delta complex","PKH_083200"
"PC2 complex","PKH_126910"
"INO80 chromatin remodeling complex","PKH_110850"
"SRCAP-associated chromatin remodeling complex","PKH_031310"
"SRCAP-associated chromatin remodeling complex","PKH_110850"
"Ribosome, cytoplasmic","PKH_083060"
"Ribosome, cytoplasmic","PKH_145980"
"Ribosome, cytoplasmic","PKH_061110"
"Ribosome, cytoplasmic","PKH_125940"
"Ribosome, cytoplasmic","PKH_094000"
"Ribosome, cytoplasmic","PKH_123970"
"Ribosome, cytoplasmic","PKH_142440"
"Ribosome, cytoplasmic","PKH_101580"
"Ribosome, cytoplasmic","PKH_123000"
"Ribosome, cytoplasmic","PKH_102580"
"Ribosome, cytoplasmic","PKH_052590"
"Ribosome, cytoplasmic","PKH_092250"
"Ribosome, cytoplasmic","PKH_113110"
"Ribosome, cytoplasmic","PKH_132520"
"Ribosome, cytoplasmic","PKH_132430"
"Ribosome, cytoplasmic","PKH_101240"
"Ribosome, cytoplasmic","PKH_124570"
"Ribosome, cytoplasmic","PKH_010880"
"Ribosome, cytoplasmic","PKH_080220"
"Ribosome, cytoplasmic","PKH_081740"
"Ribosome, cytoplasmic","PKH_051960"
"Ribosome, cytoplasmic","PKH_124530"
"Ribosome, cytoplasmic","PKH_010480"
"Ribosome, cytoplasmic","PKH_140130"
"Ribosome, cytoplasmic","PKH_133880"
"Ribosome, cytoplasmic","PKH_082460"
"Ribosome, cytoplasmic","PKH_101660"
"Ribosome, cytoplasmic","PKH_083300"
"Ribosome, cytoplasmic","PKH_092380"
"Ribosome, cytoplasmic","PKH_010420"
"Ribosome, cytoplasmic","PKH_111200"
"Ribosome, cytoplasmic","PKH_082380"
"Ribosome, cytoplasmic","PKH_132510"
"Ribosome, cytoplasmic","PKH_122970"
"Ribosome, cytoplasmic","PKH_121250"
"Ribosome, cytoplasmic","PKH_122100"
"Ribosome, cytoplasmic","PKH_141700"
"Ribosome, cytoplasmic","PKH_101300"
"Ribosome, cytoplasmic","PKH_132780"
"Ribosome, cytoplasmic","PKH_124470"
"Ribosome, cytoplasmic","PKH_040120"
"Ribosome, cytoplasmic","PKH_060340"
"Ribosome, cytoplasmic","PKH_102920"
"Ribosome, cytoplasmic","PKH_126510"
"Ribosome, cytoplasmic","PKH_070110"
"Ribosome, cytoplasmic","PKH_031340"
"Ribosome, cytoplasmic","PKH_101590"
"Ribosome, cytoplasmic","PKH_110480"
"Ribosome, cytoplasmic","PKH_092780"
"Ribosome, cytoplasmic","PKH_094150"
"Ribosome, cytoplasmic","PKH_140800"
"Ribosome, cytoplasmic","PKH_121320"
"Ribosome, cytoplasmic","PKH_121560"
"Ribosome, cytoplasmic","PKH_121310"
"Ribosome, cytoplasmic","PKH_090660"
"60S ribosomal subunit, cytoplasmic","PKH_083060"
"60S ribosomal subunit, cytoplasmic","PKH_094000"
"60S ribosomal subunit, cytoplasmic","PKH_142440"
"60S ribosomal subunit, cytoplasmic","PKH_101580"
"60S ribosomal subunit, cytoplasmic","PKH_123000"
"60S ribosomal subunit, cytoplasmic","PKH_102580"
"60S ribosomal subunit, cytoplasmic","PKH_092250"
"60S ribosomal subunit, cytoplasmic","PKH_113110"
"60S ribosomal subunit, cytoplasmic","PKH_132520"
"60S ribosomal subunit, cytoplasmic","PKH_132430"
"60S ribosomal subunit, cytoplasmic","PKH_124570"
"60S ribosomal subunit, cytoplasmic","PKH_010880"
"60S ribosomal subunit, cytoplasmic","PKH_051960"
"60S ribosomal subunit, cytoplasmic","PKH_124530"
"60S ribosomal subunit, cytoplasmic","PKH_010480"
"60S ribosomal subunit, cytoplasmic","PKH_132510"
"60S ribosomal subunit, cytoplasmic","PKH_122970"
"60S ribosomal subunit, cytoplasmic","PKH_122100"
"60S ribosomal subunit, cytoplasmic","PKH_060340"
"60S ribosomal subunit, cytoplasmic","PKH_102920"
"60S ribosomal subunit, cytoplasmic","PKH_126510"
"60S ribosomal subunit, cytoplasmic","PKH_070110"
"60S ribosomal subunit, cytoplasmic","PKH_031340"
"60S ribosomal subunit, cytoplasmic","PKH_101590"
"60S ribosomal subunit, cytoplasmic","PKH_110480"
"60S ribosomal subunit, cytoplasmic","PKH_092780"
"60S ribosomal subunit, cytoplasmic","PKH_140800"
"60S ribosomal subunit, cytoplasmic","PKH_121320"
"60S ribosomal subunit, cytoplasmic","PKH_121560"
"60S ribosomal subunit, cytoplasmic","PKH_121310"
"60S ribosomal subunit, cytoplasmic","PKH_090660"
"RC complex","PKH_060110"
"RC complex","PKH_083200"
"RC complex","PKH_090840"
"RC complex","PKH_124230"
"28S ribosomal subunit, mitochondrial","PKH_030280"
"28S ribosomal subunit, mitochondrial","PKH_093490"
"28S ribosomal subunit, mitochondrial","PKH_100080"
"55S ribosome, mitochondrial","PKH_030280"
"55S ribosome, mitochondrial","PKH_093490"
"55S ribosome, mitochondrial","PKH_093050"
"55S ribosome, mitochondrial","PKH_126820"
"55S ribosome, mitochondrial","PKH_050900"
"55S ribosome, mitochondrial","PKH_130900"
"55S ribosome, mitochondrial","PKH_132060"
"55S ribosome, mitochondrial","PKH_061910"
"55S ribosome, mitochondrial","PKH_090790"
"55S ribosome, mitochondrial","PKH_100080"
"39S ribosomal subunit, mitochondrial","PKH_093050"
"39S ribosomal subunit, mitochondrial","PKH_126820"
"39S ribosomal subunit, mitochondrial","PKH_050900"
"39S ribosomal subunit, mitochondrial","PKH_130900"
"39S ribosomal subunit, mitochondrial","PKH_132060"
"39S ribosomal subunit, mitochondrial","PKH_061910"
"39S ribosomal subunit, mitochondrial","PKH_090790"
"40S ribosomal subunit, cytoplasmic","PKH_145980"
"40S ribosomal subunit, cytoplasmic","PKH_061110"
"40S ribosomal subunit, cytoplasmic","PKH_125940"
"40S ribosomal subunit, cytoplasmic","PKH_123970"
"40S ribosomal subunit, cytoplasmic","PKH_052590"
"40S ribosomal subunit, cytoplasmic","PKH_101240"
"40S ribosomal subunit, cytoplasmic","PKH_080220"
"40S ribosomal subunit, cytoplasmic","PKH_081740"
"40S ribosomal subunit, cytoplasmic","PKH_140130"
"40S ribosomal subunit, cytoplasmic","PKH_133880"
"40S ribosomal subunit, cytoplasmic","PKH_082460"
"40S ribosomal subunit, cytoplasmic","PKH_101660"
"40S ribosomal subunit, cytoplasmic","PKH_083300"
"40S ribosomal subunit, cytoplasmic","PKH_092380"
"40S ribosomal subunit, cytoplasmic","PKH_010420"
"40S ribosomal subunit, cytoplasmic","PKH_111200"
"40S ribosomal subunit, cytoplasmic","PKH_082380"
"40S ribosomal subunit, cytoplasmic","PKH_121250"
"40S ribosomal subunit, cytoplasmic","PKH_141700"
"40S ribosomal subunit, cytoplasmic","PKH_101300"
"40S ribosomal subunit, cytoplasmic","PKH_132780"
"40S ribosomal subunit, cytoplasmic","PKH_124470"
"40S ribosomal subunit, cytoplasmic","PKH_040120"
"40S ribosomal subunit, cytoplasmic","PKH_094150"
"DNA ligase IV-XRCC4-PNK complex","PKH_110750"
"Spliceosome","PKH_090850"
"Spliceosome","PKH_134440"
"Spliceosome","PKH_093630"
"Spliceosome","PKH_140820"
"Spliceosome","PKH_011380"
"Spliceosome","PKH_083780"
"Spliceosome","PKH_080880"
"Spliceosome","PKH_021330"
"Spliceosome","PKH_020430"
"Spliceosome","PKH_120120"
"Spliceosome","PKH_143670"
"Spliceosome","PKH_083120"
"Spliceosome","PKH_140610"
"Spliceosome","PKH_090750"
"Spliceosome","PKH_113890"
"Spliceosome","PKH_011530"
"Spliceosome","PKH_101190"
"Spliceosome","PKH_123660"
"Spliceosome","PKH_100940"
"Spliceosome","PKH_122890"
"Spliceosome","PKH_092140"
"Spliceosome","PKH_120370"
"Spliceosome","PKH_092460"
"Spliceosome","LSM3"
"Spliceosome","PKH_122810"
"Spliceosome","PKH_040160"
"Spliceosome","PKH_070720"
"Spliceosome","PKH_082970"
"Spliceosome","PKH_072190"
"Spliceosome","PKH_072880"
"Spliceosome","PKH_124440"
"Spliceosome","PKH_091180"
"Spliceosome","PKH_040140"
"Spliceosome","PKH_144770"
"Spliceosome","PKH_080250"
"Spliceosome","PKH_145190"
"Spliceosome","PKH_132900"
"Spliceosome","PKH_112940"
"Spliceosome","PKH_126860"
"Spliceosome","PKH_112590"
"Spliceosome","PKH_141010"
"Spliceosome","PKH_141620"
"Spliceosome","PKH_030920"
"Spliceosome","PKH_102420"
"Spliceosome","PKH_082910"
"Spliceosome","PKH_011440"
"Spliceosome","PKH_051390"
"Spliceosome","PKH_030560"
"Spliceosome","PKH_093640"
"Spliceosome","PKH_102270"
"Spliceosome","PKH_050820"
"Spliceosome","PKH_125250"
"Spliceosome","PKH_061800"
"Spliceosome","PKH_071990"
"Spliceosome","PKH_146400"
"Spliceosome","PKH_031100"
"Spliceosome","PKH_091370"
"Spliceosome","PKH_145700"
"Spliceosome","PKH_145450"
"Spliceosome","PKH_146550"
"Spliceosome","PKH_100430"
"Spliceosome","PKH_130810"
"Spliceosome","PKH_123330"
"Spliceosome","PKH_083150"
"Spliceosome","PKH_141990"
"Spliceosome","PKH_125560"
"Spliceosome","PKH_101210"
"Spliceosome","PKH_144160"
"Spliceosome","PKH_100350"
"Spliceosome","LSM4"
"Spliceosome","PKH_134090"
"DNA ligase IV-condensin complex","PKH_141770"
"DNA ligase IV-condensin complex","PKH_102380"
"DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex","PKH_110750"
"ERCC1-ERCC4-MSH2 complex","PKH_132290"
"MSH2-MSH6-PMS2-MLH1 complex","PKH_091520"
"MSH2-MSH6-PMS2-MLH1 complex","PKH_132290"
"MSH2-MSH6-PMS1-MLH1 complex","PKH_091520"
"MSH2-MSH6-PMS1-MLH1 complex","PKH_132290"
"Vacuolar ATPase","PKH_101320"
"Vacuolar ATPase","PKH_141110"
"Vacuolar ATPase","PKH_121260"
"Vacuolar ATPase","PKH_093750"
"MSH2-MSH6 complex","PKH_132290"
"MSH2-MSH3 complex","PKH_132290"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","PKH_091520"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","PKH_132290"
"MutL-alpha complex","PKH_091520"
"MutL-beta complex","PKH_091520"
"MCM complex","PKH_141630"
"MCM complex","PKH_131065"
"MCM complex","MCM7"
"ORC complex (origin recognition complex)","PKH_130180"
"ORC complex (origin recognition complex)","PKH_010380"
"Ubiquitin E3 ligase (SKP1A, FBXW2, CUL1)","PKH_110350"
"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)","PKH_082370"
"Succinyl-CoA synthetase, GDP-forming","PKH_090570"
"Succinyl-CoA synthetase, ADP-forming","PKH_090570"
"Succinyl-CoA synthetase, ADP-forming","PKH_131870"
"Respiratory chain complex I, mitochondrial","PKH_041150"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","PKH_041150"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","PKH_041150"
"Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial","PKH_124300"
"Farnesyltransferase","PKH_145970"
"EXO1-MLH1-PMS2 complex","PKH_091520"
"EXO1-MLH1-PMS2 complex","PKH_031870"
"EXO1-MLH1-PCNA complex","PKH_091520"
"EXO1-MLH1-PCNA complex","PKH_031870"
"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)","PKH_101740"
"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)","PKH_050800"
"18S U11/U12 snRNP","PKH_083120"
"18S U11/U12 snRNP","PKH_120370"
"18S U11/U12 snRNP","PKH_092460"
"18S U11/U12 snRNP","PKH_040160"
"18S U11/U12 snRNP","PKH_070720"
"18S U11/U12 snRNP","PKH_124440"
"18S U11/U12 snRNP","PKH_145190"
"18S U11/U12 snRNP","PKH_132900"
"18S U11/U12 snRNP","PKH_030920"
"18S U11/U12 snRNP","PKH_111520"
"18S U11/U12 snRNP","PKH_144160"
"N-NOS-CHIP-HSP70-1 complex","PKH_010580"
"BASC complex (BRCA1-associated genome surveillance complex)","PKH_040210"
"BASC complex (BRCA1-associated genome surveillance complex)","PKH_091520"
"BASC complex (BRCA1-associated genome surveillance complex)","PKH_132290"
"BASC complex (BRCA1-associated genome surveillance complex)","PKH_114340"
"GCN5-TRRAP histone acetyltransferase complex","PKH_132290"
"BP-SMAD complex","PKH_092800"
"BP-SMAD complex","PKH_062190"
"Signal peptidase complex","PKH_070160"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","PKH_145190"
"PCAF complex","PKH_081460"
"STAGA complex","PKH_145190"
"DAB complex","PKH_020280"
"TIP60 histone acetylase complex","PKH_110850"
"NuA4/Tip60-HAT complex","PKH_112070"
"NuA4/Tip60-HAT complex","PKH_110850"
"Cytochrome c oxidase, mitochondrial","PKH_131940"
"IMP3-IMP4-MPP10 complex","PKH_061140"
"IMP3-IMP4-MPP10 complex","PKH_051240"
"IMP3-IMP4-MPP10 complex","PKH_124480"
"TRAP complex","PKH_126910"
"Decapping complex","PKH_081980"
"Decapping complex","PKH_140780"
"LSm1-7 complex","LSM1"
"LSm1-7 complex","LSM3"
"LSm1-7 complex","PKH_122810"
"LSm1-7 complex","PKH_130810"
"LSm1-7 complex","PKH_101210"
"LSm1-7 complex","LSM5"
"LSm1-7 complex","LSM4"
"LSm2-8 complex","LSM8"
"LSm2-8 complex","LSM3"
"LSm2-8 complex","PKH_122810"
"LSm2-8 complex","PKH_130810"
"LSm2-8 complex","PKH_101210"
"LSm2-8 complex","LSM5"
"LSm2-8 complex","LSM4"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","PKH_124300"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","PKH_041150"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","PKH_131940"
"TIM (TIM17A, TIM17B, TIM23, TIM44) complex, mitochondrial","PKH_092300"
"CTF18-CTF8-DCC1-RFC3 complex","PKH_090840"
"CTF18-CTF8-DCC1-RFC3 complex","PKH_020190"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","PKH_114340"
"RANBPM-Muskelin-TWA1-HSMpp8 complex","PKH_121720"
"CtBP complex","PKH_081000"
"CtBP core complex","PKH_081000"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","PKH_090780"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","PKH_134020"
"SIN3-SAP25 complex","PKH_010960"
"SNARE complex (RINT1, ZW10, p31, Stx18)","PKH_082770"
"SNARE complex (RINT1, ZW10, p31)","PKH_082770"
"BRG1-SIN3A complex","PKH_110980"
"BRM-SIN3A complex","PKH_110980"
"DDB2 complex","PKH_082370"
"CSA complex","PKH_082370"
"CSA-POLIIa complex","PKH_082370"
"Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","PKH_110350"
"SNARE complex (STX4, VAMP1, VAMP7)","PKH_140170"
"SIN3-ING1b complex I","PKH_010960"
"SIN3-ING1b complex II","PKH_010960"
"Exon junction complex (EIF4A3, MLN51, MAGOH, Y14)","PKH_134090"
"Exon junction complex (EIF4A3, MLN51, UPF3B, MAGOH, Y14, PYM)","PKH_134090"
"Apoptosis- and splicing-associated protein complex (ASAP-L), SAP18, RNPS1, Acinus-L","PKH_010960"
"Y14-Magoh complex","PKH_134090"
"Exon junction complex","PKH_082910"
"Exon junction complex","PKH_072290"
"Exon junction complex","PKH_134090"
"URI complex (Unconventional prefoldin RPB5 Interactor)","PKH_070450"
"URI complex (Unconventional prefoldin RPB5 Interactor)","PKH_110590"
"URI complex (Unconventional prefoldin RPB5 Interactor)","PKH_110350"
"URI complex (Unconventional prefoldin RPB5 Interactor)","PKH_110850"
"SMG-1-UPF-ERF1-ERF3 complex (SURF)","PKH_040790"
"NuA4/Tip60-HAT complex B","PKH_112070"
"NuA4/Tip60-HAT complex B","PKH_110850"
"Exosome","PKH_125660"
"Exosome","PKH_110620"
"Exosome","PKH_030440"
"Exosome","PKH_121400"
"Exosome","PKH_140590"
"Exosome","PKH_031380"
"DDB complex","PKH_082370"
"NuA4/Tip60-HAT complex A","PKH_112070"
"NuA4/Tip60-HAT complex A","PKH_110850"
"DMAP1-associated complex","PKH_112070"
"DMAP1-associated complex","PKH_110850"
"BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I","PKH_110980"
"BRM-SIN3A-HDAC complex","PKH_110980"
"eRF1-eRF3-GTP-Mg(2+) complex","PKH_040790"
"FCP1-associated protein complex","PKH_110980"
"FCP1-associated protein complex","PKH_040430"
"FCP1-associated protein complex","PKH_062200"
"Upf complex (UPF1, UPF2, UPF3a)","PKH_072290"
"Upf complex (UPF1, UPF2, UPF3b)","PKH_072290"
"Postsplicing complex","PKH_072290"
"Postsplicing complex","PKH_134090"
"20S methylosome-SmD complex","PKH_110980"
"20S methylosome-SmD complex","PKH_070720"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","PKH_126280"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","PKH_125660"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","PKH_030440"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","PKH_140780"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","PKH_090350"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","PKH_072290"
"JBP1-pICln complex","PKH_110980"
"Anti-Sm protein complex","PKH_110980"
"Anti-Sm protein complex","PKH_011120"
"6S methyltransferase complex","PKH_070720"
"20S methylosome and RG-containing Sm protein complex","PKH_110980"
"20S methylosome and RG-containing Sm protein complex","PKH_040160"
"20S methylosome and RG-containing Sm protein complex","PKH_070720"
"6S methyltransferase and RG-containing Sm proteins complex","PKH_120370"
"6S methyltransferase and RG-containing Sm proteins complex","PKH_092460"
"6S methyltransferase and RG-containing Sm proteins complex","PKH_040160"
"6S methyltransferase and RG-containing Sm proteins complex","PKH_070720"
"20S methyltransferase core complex","PKH_110980"
"RICH1/AMOT polarity complex, Flag-Rich1 precipitated","PKH_101520"
"Toposome","PKH_082970"
"Toposome","PKH_126490"
"Toposome","PKH_030920"
"CEN complex","PKH_071520"
"CEN complex","PKH_126490"
"CEN complex","PKH_144770"
"CEN complex","PKH_082370"
"CEN complex","PKH_101540"
"FACT-NEK9 complex","PKH_126490"
"FACT-NEK9 complex","PKH_101540"
"FACT complex","PKH_126490"
"FACT complex","PKH_101540"
"FACT complex, UV-activated","PKH_126490"
"FACT complex, UV-activated","PKH_101540"
"Class C Vps complex (VPS11, VPS18, STX7)","PKH_103150"
"Class C Vps complex (VPS11, VPS18, STX7)","PKH_140860"
"Class C Vps complex (VPS11, VPS18, VPS16)","PKH_145790"
"Class C Vps complex (VPS11, VPS18, VPS16)","PKH_103150"
"Class C Vps complex (VPS11, VPS18, VPS16)","PKH_140860"
"Class C Vps complex (hVPS11, hVPS18, rVPS33a )","PKH_103150"
"Class C Vps complex (hVPS11, hVPS18, rVPS33a )","PKH_140860"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","PKH_145790"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","PKH_103150"
