"complex","target"
"Rnase/Mrp complex","CHLRE_09g406550v5"
"Rnase/Mrp complex","CHLRE_02g088050v5"
"Rnase/Mrp complex","CHLRE_01g026100v5"
"Rnase/Mrp complex","CHLRE_04g214690v5"
"CCT complex (chaperonin containing TCP1 complex)","CCT5"
"CCT complex (chaperonin containing TCP1 complex)","CCT3"
"CCT complex (chaperonin containing TCP1 complex)","CHLRE_05g234639v5"
"CCT complex (chaperonin containing TCP1 complex)","CHLRE_09g416750v5"
"CCT complex (chaperonin containing TCP1 complex)","CHLRE_01g026550v5"
"NDC80 kinetochore complex","CHLRE_02g098300v5"
"NDC80 kinetochore complex","CHLRE_01g008450v5"
"NDC80 kinetochore complex","CHLRE_16g658600v5"
"CD147-gamma-secretase complex","CHLRE_06g294400v5"
"CD147-gamma-secretase complex","PEN2"
"CCT-Prefoldin complex","PFD1"
"CCT-Prefoldin complex","CHLRE_01g026550v5"
"CCT-Prefoldin complex","CHLRE_05g234639v5"
"CCT-Prefoldin complex","CCT3"
"CCT-Prefoldin complex","CCT5"
"CCT-Prefoldin complex","CHLRE_09g416750v5"
"CCT-Prefoldin complex","CHLRE_12g523150v5"
"CCT-Prefoldin complex","CHLRE_16g671750v5"
"CCT-Prefoldin complex","CHLRE_07g342250v5"
"PBAF complex (Polybromo- and BAF containing complex)","CHLRE_13g571050v5"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CHLRE_01g026550v5"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CHLRE_05g234639v5"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CCT3"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CCT5"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CHLRE_09g416750v5"
"TFIIE complex","CHLRE_11g481550v5"
"TFIIE complex","CHLRE_12g512700v5"
"Condensin I-PARP-1-XRCC1 complex","CHLRE_02g086650v5"
"Condensin I-PARP-1-XRCC1 complex","CHLRE_08g362500v5"
"Condensin II","CHLRE_02g086650v5"
"Condensin II","CHLRE_05g241150v5"
"Condensin II","CHLRE_09g408900v5"
"Condensin II","CHLRE_06g262800v5"
"COG complex","CHLRE_02g086700v5"
"COG complex","CHLRE_09g402750v5"
"COG complex","CHLRE_14g628050v5"
"COG complex","CHLRE_03g203750v5"
"COG complex","CHLRE_10g439650v5"
"COG complex","CHLRE_17g721900v5"
"COG complex","CHLRE_13g587750v5"
"Cohesin-SA1 complex","CHLRE_10g445650v5"
"Cohesin-SA2 complex","CHLRE_10g445650v5"
"MRN complex (MRE11-RAD50-NBN complex)","CHLRE_03g192550v5"
"OGT-TRAK1-TRAK2 complex","CHLRE_12g552851v5"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUO8"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUOB8"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUO10"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUO7"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUO9"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUO3"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUO11"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUOB18"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUO5"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUOS1"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUO6"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUOA8"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUOB14"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUOB13"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUOA9"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUOB16"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUO13"
"Respiratory chain complex I (holoenzyme), mitochondrial","NUOB22"
"26S proteasome","RPT5"
"26S proteasome","CHLRE_26g756797v5"
"26S proteasome","CHLRE_06g304300v5"
"26S proteasome","POA2"
"26S proteasome","POA3"
"26S proteasome","POA5"
"26S proteasome","PBG1"
"26S proteasome","RPT1"
"26S proteasome","CHLRE_09g402450v5"
"26S proteasome","CHLRE_06g267500v5"
"26S proteasome","PBD1"
"26S proteasome","POA1"
"26S proteasome","RPT2"
"26S proteasome","CHLRE_04g216600v5"
"26S proteasome","RPN9"
"Mitotic checkpoint complex (MCC)","CHLRE_04g215750v5"
"Mitotic checkpoint complex (MCC)","CHLRE_09g399911v5"
"Mitotic checkpoint complex (MCC)","CHLRE_08g380400v5"
"20S proteasome","CHLRE_26g756797v5"
"20S proteasome","CHLRE_06g304300v5"
"20S proteasome","POA2"
"20S proteasome","POA3"
"20S proteasome","POA5"
"20S proteasome","PBG1"
"20S proteasome","CHLRE_06g267500v5"
"20S proteasome","PBD1"
"20S proteasome","POA1"
"PA28-20S proteasome","CHLRE_26g756797v5"
"PA28-20S proteasome","CHLRE_06g304300v5"
"PA28-20S proteasome","POA2"
"PA28-20S proteasome","POA3"
"PA28-20S proteasome","POA5"
"PA28-20S proteasome","PBG1"
"PA28-20S proteasome","CHLRE_06g267500v5"
"PA28-20S proteasome","PBD1"
"PA28-20S proteasome","POA1"
"PA700-20S-PA28 complex","RPN6"
"PA700-20S-PA28 complex","CHLRE_14g632775v5"
"PA700-20S-PA28 complex","CHLRE_04g226950v5"
"PA700-20S-PA28 complex","CHLRE_01g011500v5"
"PA700-20S-PA28 complex","RPN3"
"PA700-20S-PA28 complex","RPT5"
"PA700-20S-PA28 complex","CHLRE_26g756797v5"
"PA700-20S-PA28 complex","CHLRE_06g304300v5"
"PA700-20S-PA28 complex","POA2"
"PA700-20S-PA28 complex","POA3"
"PA700-20S-PA28 complex","POA5"
"PA700-20S-PA28 complex","PBG1"
"PA700-20S-PA28 complex","RPT1"
"PA700-20S-PA28 complex","CHLRE_09g402450v5"
"PA700-20S-PA28 complex","CHLRE_17g708300v5"
"PA700-20S-PA28 complex","CHLRE_06g267500v5"
"PA700-20S-PA28 complex","PBD1"
"PA700-20S-PA28 complex","POA1"
"PA700-20S-PA28 complex","RPT2"
"PA700-20S-PA28 complex","CHLRE_04g216600v5"
"PA700-20S-PA28 complex","CHLRE_16g676197v5"
"PA700-20S-PA28 complex","CHLRE_13g581450v5"
"PA700-20S-PA28 complex","CHLRE_05g246300v5"
"PA700-20S-PA28 complex","CHLRE_17g727950v5"
"PA700-20S-PA28 complex","RPN9"
"PA28gamma-20S proteasome","CHLRE_26g756797v5"
"PA28gamma-20S proteasome","CHLRE_06g304300v5"
"PA28gamma-20S proteasome","POA2"
"PA28gamma-20S proteasome","POA3"
"PA28gamma-20S proteasome","POA5"
"PA28gamma-20S proteasome","PBG1"
"PA28gamma-20S proteasome","CHLRE_06g267500v5"
"PA28gamma-20S proteasome","PBD1"
"PA28gamma-20S proteasome","POA1"
"HUIC complex","CHLRE_07g334650v5"
"CAND1-CUL3-RBX1 complex","CHLRE_07g324050v5"
"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)","SKP1"
"Ubiquitin E3 ligase (SKP1A, BTRC, CUL1)","SKP1"
"SMCC complex","CHLRE_03g174476v5"
"SMCC complex","CHLRE_12g520850v5"
"NAT complex","CHLRE_03g174476v5"
"Mediator complex","CHLRE_03g174476v5"
"Mediator complex","CHLRE_12g520850v5"
"HuCHRAC complex","CHLRE_07g341800v5"
"BRAFT complex","MLH1"
"BRAFT complex","CHLRE_10g442850v5"
"BRAFT complex","CHLRE_03g204801v5"
"BLM complex III","MLH1"
"BLM complex III","CHLRE_10g442850v5"
"BCDX2 complex","RAD51C"
"BCDX2 complex","CHLRE_06g278174v5"
"RAD51C-XRCC3 complex","RAD51C"
"RAD51C-XRCC3 complex","CHLRE_01g025300v5"
"TBPIP/HOP2-MND1 complex","CHLRE_06g278850v5"
"TBPIP/HOP2-MND1 complex","CHLRE_06g284400v5"
"RAD51B-RAD51C complex","RAD51C"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","RAD51C"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","CHLRE_01g025300v5"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","CHLRE_06g278174v5"
"R/M complex (RAD50-MRE11 complex)","CHLRE_03g192550v5"
"ATR-ATRIP complex","CHLRE_10g467200v5"
"RAD17-RFC complex","CHLRE_03g196600v5"
"RAD17-RFC complex","RFC4"
"RAD17-RFC complex","RFC2"
"RAD17-RFC complex","RFC5"
"RAD17-RFC complex","RFC3"
"9-1-1-RAD17-RFC complex","CHLRE_03g196600v5"
"9-1-1-RAD17-RFC complex","RFC4"
"9-1-1-RAD17-RFC complex","RFC2"
"9-1-1-RAD17-RFC complex","RFC5"
"9-1-1-RAD17-RFC complex","RFC3"
"RFC complex","RFC4"
"RFC complex","RFC2"
"RFC complex","CHLRE_12g521200v5"
"RFC complex","RFC5"
"RFC complex","RFC3"
"RFC core complex","RFC4"
"RFC core complex","RFC2"
"RFC core complex","RFC5"
"SNF2h-cohesin-NuRD complex","CHLRE_13g581750v5"
"SNF2h-cohesin-NuRD complex","CHLRE_10g445650v5"
"PCNA-MLH1-PMS1 complex","PCN1"
"PCNA-MLH1-PMS1 complex","MLH1"
"PCNA-MSH2-MSH6 complex","PCN1"
"PCNA-MSH2-MSH6 complex","CHLRE_01g003463v5"
"ARC-L complex","CHLRE_03g174476v5"
"ARC complex","CHLRE_03g174476v5"
"PCNA-DNA polymerase delta complex","PCN1"
"PCNA-DNA polymerase delta complex","CHLRE_08g374050v5"
"PCNA-DNA polymerase delta complex","CHLRE_03g202250v5"
"PCNA-DNA polymerase delta complex","CHLRE_06g292950v5"
"PC2 complex","CHLRE_12g520850v5"
"INO80 chromatin remodeling complex","CHLRE_09g414050v5"
"SRCAP-associated chromatin remodeling complex","CHLRE_01g044000v5"
"SRCAP-associated chromatin remodeling complex","CHLRE_17g728200v5"
"SRCAP-associated chromatin remodeling complex","CHLRE_09g414050v5"
"Ribosome, cytoplasmic","RPP2"
"Ribosome, cytoplasmic","RPS17"
"Ribosome, cytoplasmic","CHLRE_10g432800v5"
"Ribosome, cytoplasmic","RPL35a"
"Ribosome, cytoplasmic","CHLRE_02g102250v5"
"Ribosome, cytoplasmic","RPL13"
"Ribosome, cytoplasmic","RPL12"
"Ribosome, cytoplasmic","RPL9"
"Ribosome, cytoplasmic","RPL4"
"Ribosome, cytoplasmic","RPS19"
"Ribosome, cytoplasmic","RPL35"
"Ribosome, cytoplasmic","RPL27a"
"Ribosome, cytoplasmic","RPL5"
"Ribosome, cytoplasmic","CHLRE_06g278135v5"
"Ribosome, cytoplasmic","CHLRE_11g467578v5"
"Ribosome, cytoplasmic","RPL29"
"Ribosome, cytoplasmic","RPL34"
"Ribosome, cytoplasmic","RPL14"
"Ribosome, cytoplasmic","CHLRE_13g568650v5"
"Ribosome, cytoplasmic","CHLRE_02g091100v5"
"Ribosome, cytoplasmic","RPL27"
"Ribosome, cytoplasmic","RPL37"
"Ribosome, cytoplasmic","RPS7"
"Ribosome, cytoplasmic","RPS8"
"Ribosome, cytoplasmic","RPS15a"
"Ribosome, cytoplasmic","RPS14"
"Ribosome, cytoplasmic","RPS23"
"Ribosome, cytoplasmic","RPS29"
"Ribosome, cytoplasmic","RPS13"
"Ribosome, cytoplasmic","RPS11"
"Ribosome, cytoplasmic","CHLRE_12g529651v5"
"Ribosome, cytoplasmic","RPL23a"
"Ribosome, cytoplasmic","RPS6"
"Ribosome, cytoplasmic","RPS15"
"Ribosome, cytoplasmic","RPS24"
"Ribosome, cytoplasmic","RPS25"
"Ribosome, cytoplasmic","CHLRE_12g510450v5"
"Ribosome, cytoplasmic","RPS30"
"Ribosome, cytoplasmic","RPL30"
"Ribosome, cytoplasmic","CHLRE_12g489153v5"
"Ribosome, cytoplasmic","RPL10a"
"Ribosome, cytoplasmic","RPL32"
"Ribosome, cytoplasmic","RPL11"
"Ribosome, cytoplasmic","CHLRE_12g535851v5"
"Ribosome, cytoplasmic","RPL40"
"Ribosome, cytoplasmic","RPL38"
"Ribosome, cytoplasmic","RPS21"
"Ribosome, cytoplasmic","RPL18a"
"Ribosome, cytoplasmic","RPL6"
"Ribosome, cytoplasmic","RPL18"
"Ribosome, cytoplasmic","RPL36"
"60S ribosomal subunit, cytoplasmic","RPP2"
"60S ribosomal subunit, cytoplasmic","RPL35a"
"60S ribosomal subunit, cytoplasmic","RPL13"
"60S ribosomal subunit, cytoplasmic","RPL12"
"60S ribosomal subunit, cytoplasmic","RPL9"
"60S ribosomal subunit, cytoplasmic","RPL4"
"60S ribosomal subunit, cytoplasmic","RPL35"
"60S ribosomal subunit, cytoplasmic","RPL27a"
"60S ribosomal subunit, cytoplasmic","RPL5"
"60S ribosomal subunit, cytoplasmic","CHLRE_06g278135v5"
"60S ribosomal subunit, cytoplasmic","CHLRE_11g467578v5"
"60S ribosomal subunit, cytoplasmic","RPL29"
"60S ribosomal subunit, cytoplasmic","RPL34"
"60S ribosomal subunit, cytoplasmic","RPL14"
"60S ribosomal subunit, cytoplasmic","CHLRE_02g091100v5"
"60S ribosomal subunit, cytoplasmic","RPL27"
"60S ribosomal subunit, cytoplasmic","RPL37"
"60S ribosomal subunit, cytoplasmic","CHLRE_12g529651v5"
"60S ribosomal subunit, cytoplasmic","RPL23a"
"60S ribosomal subunit, cytoplasmic","RPL30"
"60S ribosomal subunit, cytoplasmic","CHLRE_12g489153v5"
"60S ribosomal subunit, cytoplasmic","RPL10a"
"60S ribosomal subunit, cytoplasmic","RPL32"
"60S ribosomal subunit, cytoplasmic","RPL11"
"60S ribosomal subunit, cytoplasmic","CHLRE_12g535851v5"
"60S ribosomal subunit, cytoplasmic","RPL40"
"60S ribosomal subunit, cytoplasmic","RPL38"
"60S ribosomal subunit, cytoplasmic","RPL18a"
"60S ribosomal subunit, cytoplasmic","RPL6"
"60S ribosomal subunit, cytoplasmic","RPL18"
"60S ribosomal subunit, cytoplasmic","RPL36"
"RC complex","CHLRE_08g374050v5"
"RC complex","RFC3"
"RC complex","CHLRE_01g017450v5"
"Cell cycle kinase complex CDC2","PCN1"
"Cell cycle kinase complex CDK2","PCN1"
"Cell cycle kinase complex CDK4","PCN1"
"Cell cycle kinase complex CDK5","PCN1"
"PCNA-p21 complex","PCN1"
"28S ribosomal subunit, mitochondrial","MRPS14"
"28S ribosomal subunit, mitochondrial","CHLRE_03g176700v5"
"28S ribosomal subunit, mitochondrial","CHLRE_09g407100v5"
"28S ribosomal subunit, mitochondrial","CHLRE_17g731250v5"
"55S ribosome, mitochondrial","MRPS14"
"55S ribosome, mitochondrial","MRPL33"
"55S ribosome, mitochondrial","MRPL19"
"55S ribosome, mitochondrial","CHLRE_03g176700v5"
"55S ribosome, mitochondrial","CHLRE_09g407100v5"
"55S ribosome, mitochondrial","CHLRE_17g731250v5"
"55S ribosome, mitochondrial","CHLRE_17g727350v5"
"55S ribosome, mitochondrial","CHLRE_12g546000v5"
"55S ribosome, mitochondrial","CHLRE_06g270650v5"
"55S ribosome, mitochondrial","CHLRE_02g117300v5"
"55S ribosome, mitochondrial","CHLRE_12g556050v5"
"55S ribosome, mitochondrial","CHLRE_03g193550v5"
"DNA-PK-Ku complex","CHLRE_13g607500v5"
"DNA-PK-Ku complex","CHLRE_10g423800v5"
"39S ribosomal subunit, mitochondrial","MRPL33"
"39S ribosomal subunit, mitochondrial","MRPL19"
"39S ribosomal subunit, mitochondrial","CHLRE_17g727350v5"
"39S ribosomal subunit, mitochondrial","CHLRE_12g546000v5"
"39S ribosomal subunit, mitochondrial","CHLRE_06g270650v5"
"39S ribosomal subunit, mitochondrial","CHLRE_02g117300v5"
"39S ribosomal subunit, mitochondrial","CHLRE_12g556050v5"
"39S ribosomal subunit, mitochondrial","CHLRE_03g193550v5"
"Ku antigen complex","CHLRE_13g607500v5"
"Ku antigen complex","CHLRE_10g423800v5"
"40S ribosomal subunit, cytoplasmic","RPS17"
"40S ribosomal subunit, cytoplasmic","CHLRE_10g432800v5"
"40S ribosomal subunit, cytoplasmic","CHLRE_02g102250v5"
"40S ribosomal subunit, cytoplasmic","RPS19"
"40S ribosomal subunit, cytoplasmic","CHLRE_13g568650v5"
"40S ribosomal subunit, cytoplasmic","RPS7"
"40S ribosomal subunit, cytoplasmic","RPS8"
"40S ribosomal subunit, cytoplasmic","RPS15a"
"40S ribosomal subunit, cytoplasmic","RPS14"
"40S ribosomal subunit, cytoplasmic","RPS23"
"40S ribosomal subunit, cytoplasmic","RPS29"
"40S ribosomal subunit, cytoplasmic","RPS13"
"40S ribosomal subunit, cytoplasmic","RPS11"
"40S ribosomal subunit, cytoplasmic","RPS6"
"40S ribosomal subunit, cytoplasmic","RPS15"
"40S ribosomal subunit, cytoplasmic","RPS24"
"40S ribosomal subunit, cytoplasmic","RPS25"
"40S ribosomal subunit, cytoplasmic","CHLRE_12g510450v5"
"40S ribosomal subunit, cytoplasmic","RPS30"
"40S ribosomal subunit, cytoplasmic","RPS21"
"Spliceosome","CHLRE_09g393551v5"
"Spliceosome","CHLRE_03g158150v5"
"Spliceosome","CHLRE_09g410600v5"
"Spliceosome","CHLRE_03g156100v5"
"Spliceosome","CHLRE_09g416000v5"
"Spliceosome","CYN22"
"Spliceosome","CHLRE_10g446900v5"
"Spliceosome","CHLRE_06g305200v5"
"Spliceosome","CHLRE_17g707050v5"
"Spliceosome","CHLRE_10g462700v5"
"Spliceosome","CHLRE_06g300750v5"
"Spliceosome","CHLRE_04g226450v5"
"Spliceosome","CHLRE_12g494100v5"
"Spliceosome","CHLRE_17g697350v5"
"Spliceosome","DNJ27"
"Spliceosome","CHLRE_02g106550v5"
"Spliceosome","CHLRE_14g633650v5"
"Spliceosome","CHLRE_03g194000v5"
"Spliceosome","CHLRE_08g365600v5"
"Spliceosome","CHLRE_03g200095v5"
"Spliceosome","CHLRE_10g442400v5"
"Spliceosome","CHLRE_08g375084v5"
"Spliceosome","CHLRE_05g232950v5"
"Spliceosome","CHLRE_06g249250v5"
"Spliceosome","SMP3"
"Spliceosome","SMPF"
"Spliceosome","SMP8"
"Spliceosome","SMP6A"
"Spliceosome","SMP4"
"Spliceosome","SMP1"
"Spliceosome","CHLRE_13g602850v5"
"Spliceosome","CHLRE_12g524100v5"
"Spliceosome","CHLRE_06g297750v5"
"Spliceosome","CHLRE_10g457000v5"
"Spliceosome","CHLRE_12g514450v5"
"Spliceosome","CHLRE_06g248850v5"
"Spliceosome","CHLRE_01g051100v5"
"Spliceosome","CHLRE_17g705550v5"
"Spliceosome","CHLRE_17g729150v5"
"Spliceosome","EFG5"
"Spliceosome","CHLRE_03g164950v5"
"Spliceosome","CHLRE_08g372800v5"
"Spliceosome","CHLRE_06g254800v5"
"Spliceosome","SPL2"
"Spliceosome","CHLRE_06g307450v5"
"Spliceosome","CHLRE_13g575600v5"
"Spliceosome","CHLRE_08g384950v5"
"Spliceosome","CHLRE_01g020400v5"
"Spliceosome","CHLRE_17g721600v5"
"Spliceosome","CHLRE_03g182350v5"
"Spliceosome","CHLRE_01g016050v5"
"Spliceosome","CHLRE_16g676400v5"
"Spliceosome","CHLRE_03g180200v5"
"Spliceosome","CHLRE_16g678050v5"
"Spliceosome","CHLRE_12g507700v5"
"Spliceosome","CHLRE_09g398650v5"
"Spliceosome","CHLRE_10g465950v5"
"Spliceosome","SPL5"
"Spliceosome","CHLRE_02g093300v5"
"Spliceosome","CHLRE_10g453900v5"
"Spliceosome","CHLRE_06g255400v5"
"Spliceosome","CHLRE_11g467591v5"
"Spliceosome","CHLRE_12g559850v5"
"Spliceosome","CHLRE_03g197350v5"
"Spliceosome","CHLRE_13g567750v5"
"Spliceosome","CHLRE_01g003487v5"
"Spliceosome","CHLRE_13g575900v5"
"Spliceosome","CHLRE_14g621000v5"
"Spliceosome","CHLRE_12g542450v5"
"Spliceosome","CHLRE_06g259800v5"
"Spliceosome","CHLRE_12g513500v5"
"Spliceosome","CHLRE_02g075650v5"
"Spliceosome","CHLRE_24g755447v5"
"Spliceosome","CHLRE_07g334200v5"
"Spliceosome","LSM7"
"Spliceosome","CHLRE_03g204950v5"
"Spliceosome","CHLRE_10g427150v5"
"Spliceosome","PRP19"
"Spliceosome","CHLRE_09g409200v5"
"Spliceosome","LSM2"
"Spliceosome","CHLRE_03g158950v5"
"Spliceosome","CYN18-2"
"Spliceosome","SMP6B"
"Spliceosome","RBM8A"
"Spliceosome","CHLRE_07g351650v5"
"DNA ligase IV-condensin complex","CHLRE_02g086650v5"
"ERCC1-ERCC4-MSH2 complex","CHLRE_01g003463v5"
"MSH2-MSH6-PMS2-MLH1 complex","MLH1"
"MSH2-MSH6-PMS2-MLH1 complex","CHLRE_01g003463v5"
"MSH2-MSH6-PMS1-MLH1 complex","MLH1"
"MSH2-MSH6-PMS1-MLH1 complex","CHLRE_01g003463v5"
"Vacuolar ATPase","ATPvL1"
"Vacuolar ATPase","ATPvA1"
"Vacuolar ATPase","CHLRE_09g405050v5"
"Vacuolar ATPase","ATPvF"
"MSH2-MSH6 complex","CHLRE_01g003463v5"
"MSH2-MSH3 complex","CHLRE_01g003463v5"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","PCN1"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","MLH1"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","CHLRE_01g003463v5"
"MutL-alpha complex","MLH1"
"MutL-beta complex","MLH1"
"Ubiquitin E3 ligase (UBADC1, RNF123)","CHLRE_12g519150v5"
"MCM complex","CHLRE_06g295700v5"
"MCM complex","CHLRE_07g316850v5"
"MCM complex","CHLRE_01g023150v5"
"MCM complex","MCM7"
"ORC complex (origin recognition complex)","CHLRE_07g355200v5"
"ORC complex (origin recognition complex)","ORC4"
"ORC complex (origin recognition complex)","CHLRE_10g455600v5"
"ORC complex (origin recognition complex)","CHLRE_03g199400v5"
"ORC complex (origin recognition complex)","CHLRE_06g285650v5"
"Ubiquitin E3 ligase (SKP1A, FBXW2, CUL1)","SKP1"
"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)","CHLRE_02g092284v5"
"Succinyl-CoA synthetase, GDP-forming","SCLA1|TEF25"
"Succinyl-CoA synthetase, ADP-forming","SCLA1|TEF25"
"Succinyl-CoA synthetase, ADP-forming","SCLB1a|SCLB1b"
"Respiratory chain complex I, mitochondrial","NUO13"
"Respiratory chain complex I, mitochondrial","NUO3"
"Respiratory chain complex I, mitochondrial","NUO11"
"Respiratory chain complex I, mitochondrial","NUO5"
"Respiratory chain complex I, mitochondrial","NUOS1"
"Respiratory chain complex I, mitochondrial","NUO7"
"Respiratory chain complex I, mitochondrial","NUO9"
"Respiratory chain complex I, mitochondrial","NUOB13"
"Respiratory chain complex I, mitochondrial","NUO6"
"Respiratory chain complex I, mitochondrial","NUOA9"
"Respiratory chain complex I, mitochondrial","NUO10"
"Respiratory chain complex I, mitochondrial","NUO8"
"Respiratory chain complex I, mitochondrial","NUOA8"
"Respiratory chain complex I, mitochondrial","NUOB14"
"Respiratory chain complex I, mitochondrial","NUOB18"
"Respiratory chain complex I, mitochondrial","NUOB22"
"Respiratory chain complex I, mitochondrial","NUOB8"
"Respiratory chain complex I, mitochondrial","NUOB16"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","NUO13"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","NUO5"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","NUOS1"
