"complex","target"
"Rnase/Mrp complex","drpp40"
"Rnase/Mrp complex","pop4"
"Rnase/Mrp complex","drpp30"
"Rnase/Mrp complex","pop5"
"Rnase/Mrp complex","DDB0183819"
"Rnase/Mrp complex","drpp21"
"CCT complex (chaperonin containing TCP1 complex)","cct5"
"NDC80 kinetochore complex","DDB0218558"
"NDC80 kinetochore complex","DDB0205843"
"Troponin complex","DDB0184078"
"CD147-gamma-secretase complex","ncstn"
"CCT-Prefoldin complex","pfdn3"
"CCT-Prefoldin complex","cct5"
"CCT-Prefoldin complex","pfdn5"
"CCT-Prefoldin complex","pfdn4"
"CCT-Prefoldin complex","pfdn2"
"PBAF complex (Polybromo- and BAF containing complex)","DDB_G0279373"
"CCT complex (chaperonin containing TCP1 complex), testis specific","cct5"
"TFIIE complex","gtf2e1-1"
"TFIIF complex (transcription factor IIF)","gtf2f2"
"TFIIF complex (transcription factor IIF)","gtf2f1"
"Condensin I-PARP-1-XRCC1 complex","smc2"
"Condensin I-PARP-1-XRCC1 complex","adprt1A"
"Condensin I-PARP-1-XRCC1 complex","DDB0167233"
"Condensin I-PARP-1-XRCC1 complex","DDB0219915"
"Condensin I-PARP-1-XRCC1 complex","smc4"
"Condensin II","smc2"
"Condensin II","DDB0218111"
"Condensin II","DDB0184121"
"Condensin II","DDB0188128"
"Condensin II","smc4"
"COG complex","cog7"
"COG complex","cog2"
"COG complex","cog1"
"COG complex","cog3"
"COG complex","cog8"
"COG complex","cog5"
"COG complex","cog6"
"Cohesin-SA1 complex","smc3"
"Cohesin-SA2 complex","smc3"
"MRN complex (MRE11-RAD50-NBN complex)","rad50"
"OGT-TRAK1-TRAK2 complex","DDB0186417"
"Respiratory chain complex I (holoenzyme), mitochondrial","DDB0169117"
"Respiratory chain complex I (holoenzyme), mitochondrial","ndufab1"
"Respiratory chain complex I (holoenzyme), mitochondrial","ndufs4"
"Respiratory chain complex I (holoenzyme), mitochondrial","DDB_G0272476"
"Respiratory chain complex I (holoenzyme), mitochondrial","ndufs7"
"Respiratory chain complex I (holoenzyme), mitochondrial","nad7"
"Respiratory chain complex I (holoenzyme), mitochondrial","DDB0189366"
"Respiratory chain complex I (holoenzyme), mitochondrial","nad9"
"Respiratory chain complex I (holoenzyme), mitochondrial","dgk"
"Respiratory chain complex I (holoenzyme), mitochondrial","nad1"
"Respiratory chain complex I (holoenzyme), mitochondrial","nad2"
"Respiratory chain complex I (holoenzyme), mitochondrial","nad3"
"Respiratory chain complex I (holoenzyme), mitochondrial","nad4L"
"Respiratory chain complex I (holoenzyme), mitochondrial","nad5"
"Respiratory chain complex I (holoenzyme), mitochondrial","ndufb7"
"Respiratory chain complex I (holoenzyme), mitochondrial","ndufv2"
"Respiratory chain complex I (holoenzyme), mitochondrial","nad11"
"Respiratory chain complex I (holoenzyme), mitochondrial","ndufv1"
"Respiratory chain complex I (holoenzyme), mitochondrial","ndufa6"
"Respiratory chain complex I (holoenzyme), mitochondrial","ndufa5"
"Respiratory chain complex I (holoenzyme), mitochondrial","ndufa9"
"Respiratory chain complex I (holoenzyme), mitochondrial","ndufa12"
"26S proteasome","psmC3"
"26S proteasome","psmB1"
"26S proteasome","psmA1"
"26S proteasome","psmA2"
"26S proteasome","psmA3"
"26S proteasome","psmA4"
"26S proteasome","psmA5"
"26S proteasome","psmB4-1"
"26S proteasome","psmC2"
"26S proteasome","psmC4"
"26S proteasome","psmB3"
"26S proteasome","psmB2"
"26S proteasome","psmA6"
"26S proteasome","psmC1"
"26S proteasome","psmC5"
"26S proteasome","psmC6"
"26S proteasome","psmD13"
"Wave-2 complex","brk1"
"BAF complex","DDB_G0279373"
"Mitotic checkpoint complex (MCC)","bub3"
"Mitotic checkpoint complex (MCC)","mad2l1-1"
"20S proteasome","psmB1"
"20S proteasome","psmA1"
"20S proteasome","psmA2"
"20S proteasome","psmA3"
"20S proteasome","psmA4"
"20S proteasome","psmA5"
"20S proteasome","psmB4-1"
"20S proteasome","psmB3"
"20S proteasome","psmB2"
"20S proteasome","psmA6"
"PA28-20S proteasome","psmB1"
"PA28-20S proteasome","psmA1"
"PA28-20S proteasome","psmA2"
"PA28-20S proteasome","psmA3"
"PA28-20S proteasome","psmA4"
"PA28-20S proteasome","psmA5"
"PA28-20S proteasome","psmB4-1"
"PA28-20S proteasome","psmB3"
"PA28-20S proteasome","psmB2"
"PA28-20S proteasome","psmA6"
"PA700-20S-PA28 complex","psmD11"
"PA700-20S-PA28 complex","psmD12"
"PA700-20S-PA28 complex","psmD9"
"PA700-20S-PA28 complex","psmD14"
"PA700-20S-PA28 complex","psmD3"
"PA700-20S-PA28 complex","DDB0185806"
"PA700-20S-PA28 complex","psmC3"
"PA700-20S-PA28 complex","psmB1"
"PA700-20S-PA28 complex","psmA1"
"PA700-20S-PA28 complex","psmA2"
"PA700-20S-PA28 complex","psmA3"
"PA700-20S-PA28 complex","psmA4"
"PA700-20S-PA28 complex","psmA5"
"PA700-20S-PA28 complex","psmB4-1"
"PA700-20S-PA28 complex","psmC2"
"PA700-20S-PA28 complex","psmC4"
"PA700-20S-PA28 complex","psmD8-1"
"PA700-20S-PA28 complex","psmB3"
"PA700-20S-PA28 complex","psmB2"
"PA700-20S-PA28 complex","psmA6"
"PA700-20S-PA28 complex","psmC1"
"PA700-20S-PA28 complex","psmC5"
"PA700-20S-PA28 complex","psmC6"
"PA700-20S-PA28 complex","psmD2"
"PA700-20S-PA28 complex","psmD6"
"PA700-20S-PA28 complex","DDB0217054"
"PA700-20S-PA28 complex","psmD1"
"PA700-20S-PA28 complex","psmD13"
"PA28gamma-20S proteasome","psmB1"
"PA28gamma-20S proteasome","psmA1"
"PA28gamma-20S proteasome","psmA2"
"PA28gamma-20S proteasome","psmA3"
"PA28gamma-20S proteasome","psmA4"
"PA28gamma-20S proteasome","psmA5"
"PA28gamma-20S proteasome","psmB4-1"
"PA28gamma-20S proteasome","psmB3"
"PA28gamma-20S proteasome","psmB2"
"PA28gamma-20S proteasome","psmA6"
"HUIC complex","DDB0191863"
"DNA ligase IV-XRCC1 complex","DDB0167233"
"DNA ligase IV-XRCC1 complex","lig4"
"SMCC complex","med14"
"SMCC complex","med6"
"SMCC complex","cycC"
"SMCC complex","med31"
"NAT complex","med14"
"NAT complex","med6"
"NAT complex","cycC"
"NAT complex","med10"
"NAT complex","med23"
"Mediator complex","med7"
"Mediator complex","med14"
"Mediator complex","med6"
"Mediator complex","cycC"
"Mediator complex","med22"
"Mediator complex","med10"
"Mediator complex","med20"
"Mediator complex","med23"
"Mediator complex","med31"
"ARC complex","med7"
"ARC complex","med14"
"ARC complex","med6"
"ARC complex","med23"
"HuCHRAC complex","pole3"
"SWI-SNF chromatin remodeling-related-BRCA1 complex","DDB0191863"
"SWI-SNF chromatin remodeling-related-BRCA1 complex","DDB_G0279373"
"BRCA1-CTIP-ZBRK1 repressor complex","DDB0191863"
"BRCA1-CTIP-ZBRK1 repressor complex","DDB0183911"
"BRCA1-BACH1 complex","DDB0191863"
"BRAFT complex","DDB0188462"
"BRAFT complex","mlh1"
"BRAFT complex","top3"
"BRAFT complex","DDB0184539"
"BLM complex III","mlh1"
"BLM complex III","top3"
"BCDX2 complex","DDB0188824"
"RAD51C-XRCC3 complex","DDB0185591"
"TBPIP/HOP2-MND1 complex","mnd1"
"TBPIP/HOP2-MND1 complex","hop2"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","DDB0185591"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","DDB0188824"
"R/M complex (RAD50-MRE11 complex)","rad50"
"ATR-ATRIP complex","atr1"
"RAD17-RFC complex","DDB0184439"
"RAD17-RFC complex","rfc4"
"RAD17-RFC complex","rfc2"
"RAD17-RFC complex","rfc5"
"RAD17-RFC complex","rfc3"
"9-1-1-RAD17-RFC complex","DDB0190218"
"9-1-1-RAD17-RFC complex","DDB0184439"
"9-1-1-RAD17-RFC complex","rfc4"
"9-1-1-RAD17-RFC complex","rfc2"
"9-1-1-RAD17-RFC complex","rfc5"
"9-1-1-RAD17-RFC complex","rfc3"
"RFC complex","rfc4"
"RFC complex","rfc2"
"RFC complex","rfc5"
"RFC complex","rfc3"
"RFC core complex","rfc4"
"RFC core complex","rfc2"
"RFC core complex","rfc5"
"SNF2h-cohesin-NuRD complex","smc3"
"CRSP complex","med7"
"CRSP complex","med14"
"CRSP complex","med6"
"CRSP complex","med23"
"PCNA-MLH1-PMS1 complex","pcna"
"PCNA-MLH1-PMS1 complex","mlh1"
"PCNA-MSH2-MSH6 complex","pcna"
"PCNA-MSH2-MSH6 complex","msh2"
"ARC-L complex","med7"
"ARC-L complex","med14"
"ARC-L complex","med6"
"ARC-L complex","cycC"
"ARC-L complex","med23"
"ARC complex","cycC"
"PCNA-DNA polymerase delta complex","pcna"
"PCNA-DNA polymerase delta complex","pold1"
"PCNA-DNA polymerase delta complex","DDB0204579"
"PCNA-DNA polymerase delta complex","DDB_G0294609"
"PC2 complex","med7"
"PC2 complex","med14"
"PC2 complex","med6"
"PC2 complex","med10"
"PC2 complex","med20"
"PC2 complex","med31"
"SMCC complex","med7"
"SMCC complex","med10"
"SMCC complex","med20"
"INO80 chromatin remodeling complex","DDB0202339"
"INO80 chromatin remodeling complex","DDB0206390"
"INO80 chromatin remodeling complex","arpG"
"INO80 chromatin remodeling complex","arpE"
"INO80 chromatin remodeling complex","DDB0219732"
"INO80 chromatin remodeling complex","rvb2"
"INO80 chromatin remodeling complex","DDB0191832"
"SRCAP-associated chromatin remodeling complex","znhit1"
"SRCAP-associated chromatin remodeling complex","DDB0191982"
"SRCAP-associated chromatin remodeling complex","arpF"
"SRCAP-associated chromatin remodeling complex","rvb2"
"SRCAP-associated chromatin remodeling complex","DDB0191832"
"Ribosome, cytoplasmic","rps17"
"Ribosome, cytoplasmic","rpsA"
"Ribosome, cytoplasmic","rps2"
"Ribosome, cytoplasmic","rpl35a"
"Ribosome, cytoplasmic","rps3"
"Ribosome, cytoplasmic","rpl13"
"Ribosome, cytoplasmic","rpl12"
"Ribosome, cytoplasmic","rpl9"
"Ribosome, cytoplasmic","rpl4"
"Ribosome, cytoplasmic","rps19"
"Ribosome, cytoplasmic","rpl35"
"Ribosome, cytoplasmic","rpl27a"
"Ribosome, cytoplasmic","rpl5"
"Ribosome, cytoplasmic","rpl21"
"Ribosome, cytoplasmic","rpl28"
"Ribosome, cytoplasmic","rps9"
"Ribosome, cytoplasmic","rpl34"
"Ribosome, cytoplasmic","rpl14"
"Ribosome, cytoplasmic","rps20"
"Ribosome, cytoplasmic","rps3a"
"Ribosome, cytoplasmic","rpl15-1"
"Ribosome, cytoplasmic","rpl27"
"Ribosome, cytoplasmic","rpl37"
"Ribosome, cytoplasmic","rps7"
"Ribosome, cytoplasmic","rps8"
"Ribosome, cytoplasmic","rps15a"
"Ribosome, cytoplasmic","rps14"
"Ribosome, cytoplasmic","rps23"
"Ribosome, cytoplasmic","rps18"
"Ribosome, cytoplasmic","rps29"
"Ribosome, cytoplasmic","rps13"
"Ribosome, cytoplasmic","rps11"
"Ribosome, cytoplasmic","rpl7a"
"Ribosome, cytoplasmic","rpl23a"
"Ribosome, cytoplasmic","rps6"
"Ribosome, cytoplasmic","rps15"
"Ribosome, cytoplasmic","rps24"
"Ribosome, cytoplasmic","rps25"
"Ribosome, cytoplasmic","rps28"
"Ribosome, cytoplasmic","rps30-1"
"Ribosome, cytoplasmic","rpl30"
"Ribosome, cytoplasmic","rpl31"
"Ribosome, cytoplasmic","rpl10a"
"Ribosome, cytoplasmic","rpl32"
"Ribosome, cytoplasmic","rpl11"
"Ribosome, cytoplasmic","rpl8"
"Ribosome, cytoplasmic","ubqC"
"Ribosome, cytoplasmic","ubqB"
"Ribosome, cytoplasmic","rpl38"
"Ribosome, cytoplasmic","rps21"
"Ribosome, cytoplasmic","rpl24"
"Ribosome, cytoplasmic","rpl18a"
"Ribosome, cytoplasmic","rpl6"
"Ribosome, cytoplasmic","rpl18"
"Ribosome, cytoplasmic","rpl36"
"60S ribosomal subunit, cytoplasmic","rpl35a"
"60S ribosomal subunit, cytoplasmic","rpl13"
"60S ribosomal subunit, cytoplasmic","rpl12"
"60S ribosomal subunit, cytoplasmic","rpl9"
"60S ribosomal subunit, cytoplasmic","rpl4"
"60S ribosomal subunit, cytoplasmic","rpl35"
"60S ribosomal subunit, cytoplasmic","rpl27a"
"60S ribosomal subunit, cytoplasmic","rpl5"
"60S ribosomal subunit, cytoplasmic","rpl21"
"60S ribosomal subunit, cytoplasmic","rpl28"
"60S ribosomal subunit, cytoplasmic","rpl34"
"60S ribosomal subunit, cytoplasmic","rpl14"
"60S ribosomal subunit, cytoplasmic","rpl15-1"
"60S ribosomal subunit, cytoplasmic","rpl27"
"60S ribosomal subunit, cytoplasmic","rpl37"
"60S ribosomal subunit, cytoplasmic","rpl7a"
"60S ribosomal subunit, cytoplasmic","rpl23a"
"60S ribosomal subunit, cytoplasmic","rpl30"
"60S ribosomal subunit, cytoplasmic","rpl31"
"60S ribosomal subunit, cytoplasmic","rpl10a"
"60S ribosomal subunit, cytoplasmic","rpl32"
"60S ribosomal subunit, cytoplasmic","rpl11"
"60S ribosomal subunit, cytoplasmic","rpl8"
"60S ribosomal subunit, cytoplasmic","ubqB"
"60S ribosomal subunit, cytoplasmic","rpl38"
"60S ribosomal subunit, cytoplasmic","rpl24"
"60S ribosomal subunit, cytoplasmic","rpl18a"
"60S ribosomal subunit, cytoplasmic","rpl6"
"60S ribosomal subunit, cytoplasmic","rpl18"
"60S ribosomal subunit, cytoplasmic","rpl36"
"RC complex","pold1"
"RC complex","DDB0204579"
"RC complex","rfc3"
"RC complex","polA2"
"Cell cycle kinase complex CDC2","pcna"
"Cell cycle kinase complex CDK2","pcna"
"Cell cycle kinase complex CDK4","pcna"
"Cell cycle kinase complex CDK5","pcna"
"Cell cycle kinase complex CDK5","cdk5"
"PCNA-p21 complex","pcna"
"28S ribosomal subunit, mitochondrial","mrps12"
"28S ribosomal subunit, mitochondrial","mrps14"
"28S ribosomal subunit, mitochondrial","DDB0204618"
"28S ribosomal subunit, mitochondrial","DDB0191671"
"55S ribosome, mitochondrial","mrps12"
"55S ribosome, mitochondrial","mrps14"
"55S ribosome, mitochondrial","DDB0188198"
"55S ribosome, mitochondrial","DDB0204618"
"55S ribosome, mitochondrial","DDB0167610"
"55S ribosome, mitochondrial","DDB0191671"
"55S ribosome, mitochondrial","DDB_G0294597"
"55S ribosome, mitochondrial","mrpl2"
"55S ribosome, mitochondrial","mrpl21"
"55S ribosome, mitochondrial","DDB_G0283273"
"55S ribosome, mitochondrial","DDB0190423"
"55S ribosome, mitochondrial","DDB0203044"
"55S ribosome, mitochondrial","DDB0217569"
"55S ribosome, mitochondrial","DDB0185424"
"55S ribosome, mitochondrial","DDB0188832"
"55S ribosome, mitochondrial","DDB_G0283823"
"55S ribosome, mitochondrial","mrpl17"
"55S ribosome, mitochondrial","DDB0185996"
"55S ribosome, mitochondrial","mrpl27"
"DNA-PK-Ku complex","ku70"
"DNA-PK-Ku complex","ku80"
"39S ribosomal subunit, mitochondrial","DDB0188198"
"39S ribosomal subunit, mitochondrial","DDB0167610"
"39S ribosomal subunit, mitochondrial","DDB_G0294597"
"39S ribosomal subunit, mitochondrial","mrpl2"
"39S ribosomal subunit, mitochondrial","mrpl21"
"39S ribosomal subunit, mitochondrial","DDB_G0283273"
"39S ribosomal subunit, mitochondrial","DDB0190423"
"39S ribosomal subunit, mitochondrial","DDB0203044"
"39S ribosomal subunit, mitochondrial","DDB0217569"
"39S ribosomal subunit, mitochondrial","DDB0185424"
"39S ribosomal subunit, mitochondrial","DDB0188832"
"39S ribosomal subunit, mitochondrial","DDB_G0283823"
"39S ribosomal subunit, mitochondrial","mrpl17"
"39S ribosomal subunit, mitochondrial","DDB0185996"
"39S ribosomal subunit, mitochondrial","mrpl27"
"Ku antigen complex","ku70"
"Ku antigen complex","ku80"
"DNA ligase IV-XRCC4-AHNK complex","lig4"
"40S ribosomal subunit, cytoplasmic","rps17"
"40S ribosomal subunit, cytoplasmic","rpsA"
"40S ribosomal subunit, cytoplasmic","rps2"
"40S ribosomal subunit, cytoplasmic","rps3"
"40S ribosomal subunit, cytoplasmic","rps19"
"40S ribosomal subunit, cytoplasmic","rps9"
"40S ribosomal subunit, cytoplasmic","rps20"
"40S ribosomal subunit, cytoplasmic","rps3a"
"40S ribosomal subunit, cytoplasmic","rps7"
"40S ribosomal subunit, cytoplasmic","rps8"
"40S ribosomal subunit, cytoplasmic","rps15a"
"40S ribosomal subunit, cytoplasmic","rps14"
"40S ribosomal subunit, cytoplasmic","rps23"
"40S ribosomal subunit, cytoplasmic","rps18"
"40S ribosomal subunit, cytoplasmic","rps29"
"40S ribosomal subunit, cytoplasmic","rps13"
"40S ribosomal subunit, cytoplasmic","rps11"
"40S ribosomal subunit, cytoplasmic","rps6"
"40S ribosomal subunit, cytoplasmic","rps15"
"40S ribosomal subunit, cytoplasmic","rps24"
"40S ribosomal subunit, cytoplasmic","rps25"
"40S ribosomal subunit, cytoplasmic","rps28"
"40S ribosomal subunit, cytoplasmic","rps30-1"
"40S ribosomal subunit, cytoplasmic","ubqC"
"40S ribosomal subunit, cytoplasmic","rps21"
"DNA ligase IV-XRCC4 complex","lig4"
"DNA ligase IV-XRCC4-PNK complex","lig4"
"DNA ligase IV-XRCC4-PNK complex","DDB0220676"
"Spliceosome","DDB0216406"
"Spliceosome","DDB0167575"
"Spliceosome","ppiH"
"Spliceosome","DDB0205811"
"Spliceosome","DDB_G0290105"
"Spliceosome","DDB0219448"
"Spliceosome","nudt21"
"Spliceosome","DDB0217480"
"Spliceosome","DDB0188449"
"Spliceosome","DDB0169544"
"Spliceosome","DDB0186819"
"Spliceosome","ascc3l"
"Spliceosome","spf27"
"Spliceosome","DDB0192063"
"Spliceosome","slu7"
"Spliceosome","DDB0186077"
"Spliceosome","DDB0185846"
"Spliceosome","DDB0186947"
"Spliceosome","DDB0190998"
"Spliceosome","DDB0190676"
"Spliceosome","mfap1"
"Spliceosome","DDB_G0282243"
"Spliceosome","snrpE"
"Spliceosome","snrpf"
"Spliceosome","lsm3"
"Spliceosome","lsm6"
"Spliceosome","snrpd2"
"Spliceosome","snrpD3"
"Spliceosome","DDB0218233"
"Spliceosome","ncbp1"
"Spliceosome","DDB0229922"
"Spliceosome","ppil2"
"Spliceosome","sf3b2"
"Spliceosome","prpf4B"
"Spliceosome","snwA"
"Spliceosome","DDB0185466"
"Spliceosome","DDB_G0289053"
"Spliceosome","sf3b4"
"Spliceosome","sf3a2"
"Spliceosome","sf3a1"
"Spliceosome","sf1"
"Spliceosome","smu1"
"Spliceosome","DDB0220679"
"Spliceosome","thoc7"
"Spliceosome","prpf8"
"Spliceosome","helB1"
"Spliceosome","DDB0219246"
"Spliceosome","srrm1"
"Spliceosome","thoc2"
"Spliceosome","DDB0205717"
"Spliceosome","prpf31"
"Spliceosome","DDB0184564"
"Spliceosome","DDB0216615"
"Spliceosome","snrnp40"
"Spliceosome","thoc1"
"Spliceosome","DDB0191073"
"Spliceosome","AAC3"
"Spliceosome","cdc5l"
"Spliceosome","DDB0167790"
"Spliceosome","DDB0188062"
"Spliceosome","DDB0217966"
"Spliceosome","crnkl1"
"Spliceosome","ppil3"
"Spliceosome","DDB0189551"
"Spliceosome","xab2"
"Spliceosome","DDB_G0290649"
"Spliceosome","stip-1"
"Spliceosome","DDB0218709"
"Spliceosome","ddx41"
"Spliceosome","lsm7"
"Spliceosome","DDB0220666"
"Spliceosome","isy1"
"Spliceosome","prp19"
"Spliceosome","DDB_G0288291"
"Spliceosome","DDB0219673"
"Spliceosome","lsm2"
"Spliceosome","DDB0186914"
"Spliceosome","lsm4"
"Spliceosome","DDB0218780"
"DNA ligase IV-condensin complex","smc2"
"DNA ligase IV-condensin complex","lig4"
"DNA ligase IV-condensin complex","smc4"
"DNA ligase IV-XRCC4-XLF complex","lig4"
"DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex","polB"
"DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex","DDB0167233"
"DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex","DDB0220676"
"DNA ligase III-XRCC1 complex","DDB0167233"
"ERCC1-ERCC4-MSH2 complex","msh2"
"MSH2-MSH6-PMS2-MLH1 complex","mlh1"
"MSH2-MSH6-PMS2-MLH1 complex","msh2"
"MSH2-MSH6-PMS1-MLH1 complex","mlh1"
"MSH2-MSH6-PMS1-MLH1 complex","msh2"
"Vacuolar ATPase","vatP"
"Vacuolar ATPase","atp6v1d"
"Vacuolar ATPase","vatF"
"MSH2-MSH6 complex","msh2"
"MSH2-MSH3 complex","msh2"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","pcna"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","mlh1"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","msh2"
"MutL-alpha complex","mlh1"
"MutL-beta complex","mlh1"
"MCM complex","DDB0206506"
"MCM complex","DDB0167140"
"MCM complex","mcm5"
"MCM complex","MCM7"
"ORC complex (origin recognition complex)","orcE"
"ORC complex (origin recognition complex)","orcD"
"ORC complex (origin recognition complex)","orcA"
"ORC complex (origin recognition complex)","orcB"
"ORC complex (origin recognition complex)","orcC"
"ORC complex (origin recognition complex)","orcF"
"Succinyl-CoA synthetase, GDP-forming","scsA"
"Succinyl-CoA synthetase, GDP-forming","scsB"
"Succinyl-CoA synthetase, ADP-forming","scsA"
"Succinyl-CoA synthetase, ADP-forming","scsC"
"Respiratory chain complex I, mitochondrial","ndufa12"
"Respiratory chain complex I, mitochondrial","nad1"
"Respiratory chain complex I, mitochondrial","nad2"
"Respiratory chain complex I, mitochondrial","nad3"
"Respiratory chain complex I, mitochondrial","nad4L"
"Respiratory chain complex I, mitochondrial","nad4"
"Respiratory chain complex I, mitochondrial","nad5"
"Respiratory chain complex I, mitochondrial","ndufv2"
"Respiratory chain complex I, mitochondrial","nad11"
"Respiratory chain complex I, mitochondrial","nad7"
"Respiratory chain complex I, mitochondrial","nad9"
"Respiratory chain complex I, mitochondrial","DDB0189366"
"Respiratory chain complex I, mitochondrial","ndufa5"
"Respiratory chain complex I, mitochondrial","ndufv1"
"Respiratory chain complex I, mitochondrial","dgk"
"Respiratory chain complex I, mitochondrial","ndufa9"
"Respiratory chain complex I, mitochondrial","ndufs7"
"Respiratory chain complex I, mitochondrial","DDB0169117"
"Respiratory chain complex I, mitochondrial","ndufab1"
"Respiratory chain complex I, mitochondrial","ndufa6"
"Respiratory chain complex I, mitochondrial","ndufb7"
"Respiratory chain complex I, mitochondrial","DDB_G0272476"
"Respiratory chain complex I, mitochondrial","ndufs4"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufa12"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufv2"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","nad11"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","nad7"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","nad9"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","DDB0189366"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufa5"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufv1"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","dgk"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufa9"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufs7"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","DDB0169117"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufab1"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufa6"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufb7"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","DDB_G0272476"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ndufa12"
