"complex","target"
"Nup 107-160 subcomplex","Nup43"
"Nup 107-160 subcomplex","Nup37"
"Nup 107-160 subcomplex","Nup133"
"Nup 107-160 subcomplex","Nup44A"
"Nup 107-160 subcomplex","Nup75"
"Anaphase-promoting complex","Cdc27"
"Anaphase-promoting complex","Cdc16"
"Anaphase-promoting complex","shtd"
"Anaphase-promoting complex","Cdc23"
"Anaphase-promoting complex","APC7"
"Anaphase-promoting complex","ida"
"Anaphase-promoting complex","mr"
"Ku antigen-NARG1 complex","Irbp"
"Ku antigen-NARG1 complex","Ku80"
"Anaphase-promoting complex","APC10"
"hNURF complex","E(bx)"
"RNA polymerase II holoenzyme complex","Rpb4"
"RNA polymerase II holoenzyme complex","TfIIFbeta"
"RNA polymerase II holoenzyme complex","Xpd"
"RNA polymerase II holoenzyme complex","RpII33"
"RNA polymerase II holoenzyme complex","Rpb5"
"RNA polymerase II holoenzyme complex","hay"
"RNA polymerase II holoenzyme complex","TfIIEalpha"
"RNA polymerase II holoenzyme complex","TfIIEbeta"
"RNA polymerase II holoenzyme complex","RpII140"
"RNA polymerase II holoenzyme complex","Tfb1"
"RNA polymerase II holoenzyme complex","TfIIFalpha"
"RNA polymerase II holoenzyme complex","RpII15"
"RNA polymerase II holoenzyme complex","Rpb8"
"RNA polymerase II holoenzyme complex","Rpb12"
"RNA polymerase II holoenzyme complex","RpII18"
"RNA polymerase II holoenzyme complex","Rpb7"
"RNA polymerase II holoenzyme complex","Rpb10"
"RNA polymerase II holoenzyme complex","TfIIB"
"RNA polymerase II holoenzyme complex","Tfb4"
"RNA polymerase II holoenzyme complex","mrn"
"RNA polymerase II core complex","Rpb4"
"RNA polymerase II core complex","RpII33"
"RNA polymerase II core complex","Rpb5"
"RNA polymerase II core complex","RpII140"
"RNA polymerase II core complex","RpII15"
"RNA polymerase II core complex","Rpb8"
"RNA polymerase II core complex","Rpb12"
"RNA polymerase II core complex","RpII18"
"RNA polymerase II core complex","Rpb7"
"RNA polymerase II core complex","Rpb10"
"TFIIH transcription factor complex","Xpd"
"TFIIH transcription factor complex","hay"
"TFIIH transcription factor complex","Tfb1"
"TFIIH transcription factor complex","Cdk7"
"TFIIH transcription factor complex","CycH"
"TFIIH transcription factor complex","Mat1"
"TFIIH transcription factor complex","Tfb4"
"TFIIH transcription factor complex","mrn"
"Prefoldin complex","mgr"
"Prefoldin complex","Pfdn5"
"Prefoldin complex","Pfdn4"
"Prefoldin complex","Pfdn2"
"SNAPc (small nuclear RNA-activating protein) complex","Pbp45"
"SNAPc (small nuclear RNA-activating protein) complex","Pbp95"
"SNAPc (small nuclear RNA-activating protein) complex","Pbp49"
"GPI-GnT activity complex","PIG-A"
"GPI-GnT activity complex","PIG-H"
"GPI-GnT activity complex","PIG-C"
"GPI-GnT activity complex","PIG-Q"
"Rnase/Mrp complex","Rpp20"
"Rnase/Mrp complex","BcDNA:LD45688"
"Rnase/Mrp complex","Rpp30"
"Rnase/Mrp complex","Pop5"
"Rnase/Mrp complex","l(1)G0045"
"Rnase/Mrp complex","Rpr2"
"RGS9-GNB5-GNAT1-R9AP complex","Gbeta5"
"CCT complex (chaperonin containing TCP1 complex)","CCT1"
"CCT complex (chaperonin containing TCP1 complex)","CCT5"
"CCT complex (chaperonin containing TCP1 complex)","CCT3"
"CCT complex (chaperonin containing TCP1 complex)","CCT8"
"CCT complex (chaperonin containing TCP1 complex)","CCT4"
"CCT complex (chaperonin containing TCP1 complex)","CCT2"
"CCT complex (chaperonin containing TCP1 complex)","CCT7"
"NDC80 kinetochore complex","Ndc80"
"PIDDsome complex","Dronc"
"Troponin complex","up"
"CD147-gamma-secretase complex","Nct"
"CD147-gamma-secretase complex","pen-2"
"Gamma-BAR-AP1 complex","AP-1sigma"
"CCT-Prefoldin complex","mgr"
"CCT-Prefoldin complex","CCT7"
"CCT-Prefoldin complex","CCT4"
"CCT-Prefoldin complex","CCT1"
"CCT-Prefoldin complex","CCT3"
"CCT-Prefoldin complex","CCT5"
"CCT-Prefoldin complex","CCT2"
"CCT-Prefoldin complex","CCT8"
"CCT-Prefoldin complex","Pfdn5"
"CCT-Prefoldin complex","Pfdn4"
"CCT-Prefoldin complex","Pfdn2"
"PBAF complex (Polybromo- and BAF containing complex)","Snr1"
"PBAF complex (Polybromo- and BAF containing complex)","Bap170"
"PBAF complex (Polybromo- and BAF containing complex)","polybromo"
"PBAF complex (Polybromo- and BAF containing complex)","Bap111"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CCT7"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CCT4"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CCT1"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CCT3"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CCT5"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CCT2"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CCT8"
"TFIIE complex","TfIIEalpha"
"TFIIE complex","TfIIEbeta"
"TFIIF complex (transcription factor IIF)","TfIIFbeta"
"TFIIF complex (transcription factor IIF)","TfIIFalpha"
"Retrotranslocation complex","sip3"
"Retrotranslocation complex","Der-1"
"Condensin I-PARP-1-XRCC1 complex","SMC2"
"Condensin I-PARP-1-XRCC1 complex","XRCC1"
"Condensin I-PARP-1-XRCC1 complex","Cap-D2"
"Condensin I-PARP-1-XRCC1 complex","Cap-G"
"Condensin I-PARP-1-XRCC1 complex","glu"
"Condensin II","SMC2"
"Condensin II","Cap-D3"
"Condensin II","Cap-H2"
"Condensin II","glu"
"COG complex","Cog7"
"COG complex","ldlCp"
"COG complex","Cog3"
"COG complex","CG6488"
"COG complex","CG7456"
"COG complex","fws"
"COG complex","CG1968"
"Cohesin-SA1 complex","SMC3"
"Cohesin-SA2 complex","SMC3"
"MRN complex (MRE11-RAD50-NBN complex)","nbs"
"MRN complex (MRE11-RAD50-NBN complex)","rad50"
"OGT-TRAK1-TRAK2 complex","sxc"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-23"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-ACP"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-18"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-SGDH"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-B12"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-B8"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-15"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-49"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-13A"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-30"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-B17"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-ASHI"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-AGGG"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-B14.5A"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-42"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-PDSW"
"Respiratory chain complex I (holoenzyme), mitochondrial","mt:ND1"
"Respiratory chain complex I (holoenzyme), mitochondrial","mt:ND2"
"Respiratory chain complex I (holoenzyme), mitochondrial","mt:ND3"
"Respiratory chain complex I (holoenzyme), mitochondrial","mt:ND4L"
"Respiratory chain complex I (holoenzyme), mitochondrial","mt:ND5"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-B18"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-24"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-75"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-51"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-19"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-B14"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-13B"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-39"
"Respiratory chain complex I (holoenzyme), mitochondrial","NP15.6"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-B16.6"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-B17.2"
"Respiratory chain complex I (holoenzyme), mitochondrial","ND-B22"
"PNUTS-PP1 complex","PNUTS"
"26S proteasome","Rpt5"
"26S proteasome","Prosbeta6"
"26S proteasome","Prosalpha6"
"26S proteasome","Prosalpha2"
"26S proteasome","Prosalpha7"
"26S proteasome","Prosalpha3"
"26S proteasome","Prosalpha5"
"26S proteasome","Prosbeta7"
"26S proteasome","Rpt1"
"26S proteasome","Rpt3"
"26S proteasome","Prosbeta3"
"26S proteasome","Prosbeta4"
"26S proteasome","Rpt2"
"26S proteasome","Rpt6"
"26S proteasome","Rpt4"
"26S proteasome","Rpn9"
"Wave-2 complex","HSPC300"
"BAF complex","Snr1"
"BAF complex","Bap111"
"Mitotic checkpoint complex (MCC)","Bub3"
"Mitotic checkpoint complex (MCC)","mad2"
"20S proteasome","Prosbeta6"
"20S proteasome","Prosalpha6"
"20S proteasome","Prosalpha2"
"20S proteasome","Prosalpha7"
"20S proteasome","Prosalpha3"
"20S proteasome","Prosalpha5"
"20S proteasome","Prosbeta7"
"20S proteasome","Prosbeta3"
"20S proteasome","Prosbeta4"
"PA28-20S proteasome","Prosbeta6"
"PA28-20S proteasome","Prosalpha6"
"PA28-20S proteasome","Prosalpha2"
"PA28-20S proteasome","Prosalpha7"
"PA28-20S proteasome","Prosalpha3"
"PA28-20S proteasome","Prosalpha5"
"PA28-20S proteasome","Prosbeta7"
"PA28-20S proteasome","Prosbeta3"
"PA28-20S proteasome","Prosbeta4"
"PA700-20S-PA28 complex","Rpn6"
"PA700-20S-PA28 complex","Rpn5"
"PA700-20S-PA28 complex","CG9588"
"PA700-20S-PA28 complex","Rpn3"
"PA700-20S-PA28 complex","Rpt5"
"PA700-20S-PA28 complex","Prosbeta6"
"PA700-20S-PA28 complex","Prosalpha6"
"PA700-20S-PA28 complex","Prosalpha2"
"PA700-20S-PA28 complex","Prosalpha7"
"PA700-20S-PA28 complex","Prosalpha3"
"PA700-20S-PA28 complex","Prosalpha5"
"PA700-20S-PA28 complex","Prosbeta7"
"PA700-20S-PA28 complex","Rpt1"
"PA700-20S-PA28 complex","Rpt3"
"PA700-20S-PA28 complex","Prosbeta3"
"PA700-20S-PA28 complex","Prosbeta4"
"PA700-20S-PA28 complex","Rpt2"
"PA700-20S-PA28 complex","Rpt6"
"PA700-20S-PA28 complex","Rpt4"
"PA700-20S-PA28 complex","Rpn1"
"PA700-20S-PA28 complex","Rpn7"
"PA700-20S-PA28 complex","Rpn2"
"PA700-20S-PA28 complex","Rpn9"
"PA28gamma-20S proteasome","Prosbeta6"
"PA28gamma-20S proteasome","Prosalpha6"
"PA28gamma-20S proteasome","Prosalpha2"
"PA28gamma-20S proteasome","Prosalpha7"
"PA28gamma-20S proteasome","Prosalpha3"
"PA28gamma-20S proteasome","Prosalpha5"
"PA28gamma-20S proteasome","Prosbeta7"
"PA28gamma-20S proteasome","Prosbeta3"
"PA28gamma-20S proteasome","Prosbeta4"
"PA28gamma-20S proteasome","REG"
"HUIC complex","MCPH1"
"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)","Vhl"
"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)","Roc1a"
"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)","Cul2"
"Ubiquitin E3 ligase (ASB2, TCEB1, TCEB2, CUL5, RNF7)","Cul5"
"Ubiquitin E3 ligase (ASB2, TCEB1, TCEB2, CUL5, RNF7)","Roc2"
"Ubiquitin E3 ligase (ASB1, TCEB1, TCEB2, CUL5, RNF7)","Cul5"
"Ubiquitin E3 ligase (ASB1, TCEB1, TCEB2, CUL5, RNF7)","Roc2"
"Ubiquitin E3 ligase (ASB6, TCEB1, TCEB2, CUL5, RNF7)","Cul5"
"Ubiquitin E3 ligase (ASB6, TCEB1, TCEB2, CUL5, RNF7)","Roc2"
"Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)","Cul5"
"Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)","Roc2"
"Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7)","Cul5"
"Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7)","Roc2"
"DNA ligase IV-XRCC1 complex","XRCC1"
"DNA ligase IV-XRCC1 complex","DNAlig4"
"Ubiquitin E3 ligase (WSB1, TCEB1, TCEB2, CUL5, RBX1)","Roc1a"
"Ubiquitin E3 ligase (WSB1, TCEB1, TCEB2, CUL5, RBX1)","Cul5"
"CAND1-CUL1-RBX1 complex","Roc1a"
"CAND1-CUL1-RBX1 complex","Cul1"
"CAND1-CUL2-RBX1 complex","Roc1a"
"CAND1-CUL2-RBX1 complex","Cul2"
"CAND1-CUL3-RBX1 complex","Roc1a"
"CAND1-CUL4A-RBX1 complex","Roc1a"
"CAND1-CUL4B-RBX1 complex","Roc1a"
"CAND1-CUL4B-RBX1 complex","Cul4"
"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)","Skp2"
"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)","Cul1"
"Ubiquitin E3 ligase (SKP1A, BTRC, CUL1)","Cul1"
"SMCC complex","MED14"
"SMCC complex","MED24"
"SMCC complex","MED6"
"SMCC complex","CycC"
"SMCC complex","MED21"
"SMCC complex","MED31"
"NAT complex","MED14"
"NAT complex","MED6"
"NAT complex","CycC"
"NAT complex","MED21"
"NAT complex","MED10"
"NAT complex","MED23"
"Mediator complex","MED19"
"Mediator complex","MED7"
"Mediator complex","MED14"
"Mediator complex","MED24"
"Mediator complex","MED6"
"Mediator complex","MED26"
"Mediator complex","CycC"
"Mediator complex","MED21"
"Mediator complex","MED22"
"Mediator complex","MED27"
"Mediator complex","MED25"
"Mediator complex","MED8"
"Mediator complex","MED30"
"Mediator complex","MED15"
"Mediator complex","MED10"
"Mediator complex","MED18"
"Mediator complex","MED28"
"Mediator complex","MED20"
"Mediator complex","MED4"
"Mediator complex","MED17"
"Mediator complex","ix"
"Mediator complex","MED11"
"Mediator complex","MED23"
"Mediator complex","MED16"
"Mediator complex","MED31"
"ARC complex","MED7"
"ARC complex","MED14"
"ARC complex","MED24"
"ARC complex","MED6"
"ARC complex","MED26"
"ARC complex","MED25"
"ARC complex","MED8"
"ARC complex","MED15"
"ARC complex","MED4"
"ARC complex","MED17"
"ARC complex","MED23"
"HuCHRAC complex","Chrac-14"
"HuCHRAC complex","Acf"
"SWI-SNF chromatin remodeling-related-BRCA1 complex","Snr1"
"SWI-SNF chromatin remodeling-related-BRCA1 complex","Bap111"
"RalBP1-CDC2-CCNB1 complex","Rlip"
"BRAFT complex","RpA-70"
"BRAFT complex","Mlh1"
"BRAFT complex","Top3alpha"
"BRAFT complex","Fancl"
"BLM complex III","Mlh1"
"BLM complex III","Top3alpha"
"RalBP1-CCNB1-AP2A-NUMB-EPN1 complex","Rlip"
"BCDX2 complex","spn-D"
"BCDX2 complex","Xrcc2"
"RAD51C-XRCC3 complex","spn-D"
"RAD51C-XRCC3 complex","spn-B"
"RAD51B-RAD51C complex","spn-D"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","spn-D"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","spn-B"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","Xrcc2"
"R/M complex (RAD50-MRE11 complex)","rad50"
"ATR-ATRIP complex","mei-41"
"RAD17-RFC complex","Rad17"
"RAD17-RFC complex","Dmel\CG8142"
"RAD17-RFC complex","RfC4"
"RAD17-RFC complex","RfC3"
"RAD17-RFC complex","RfC38"
"9-1-1-RAD17-RFC complex","Rad1"
"9-1-1-RAD17-RFC complex","Hus1-like"
"9-1-1-RAD17-RFC complex","Rad17"
"9-1-1-RAD17-RFC complex","Dmel\CG8142"
"9-1-1-RAD17-RFC complex","RfC4"
"9-1-1-RAD17-RFC complex","RfC3"
"9-1-1-RAD17-RFC complex","RfC38"
"RFC complex","Dmel\CG8142"
"RFC complex","RfC4"
"RFC complex","Gnf1"
"RFC complex","RfC3"
"RFC complex","RfC38"
"RFC core complex","Dmel\CG8142"
"RFC core complex","RfC4"
"RFC core complex","RfC3"
"SNF2h-cohesin-NuRD complex","Acf"
"SNF2h-cohesin-NuRD complex","SMC3"
"CRSP complex","MED7"
"CRSP complex","MED14"
"CRSP complex","MED24"
"CRSP complex","MED6"
"CRSP complex","MED26"
"CRSP complex","MED21"
"CRSP complex","MED25"
"CRSP complex","MED15"
"CRSP complex","MED17"
"CRSP complex","MED23"
"PCNA-MLH1-PMS1 complex","Mlh1"
"PCNA-MSH2-MSH6 complex","spel1"
"PCNA-MSH2-MSH6 complex","Msh6"
"ARC-L complex","MED7"
"ARC-L complex","MED14"
"ARC-L complex","MED24"
"ARC-L complex","MED6"
"ARC-L complex","CycC"
"ARC-L complex","MED21"
"ARC-L complex","MED25"
"ARC-L complex","MED15"
"ARC-L complex","MED17"
"ARC-L complex","MED23"
"ARC complex","CycC"
"ARC complex","MED21"
"PCNA-DNA polymerase delta complex","DNApol-delta"
"PCNA-DNA polymerase delta complex","CG12018"
"VEGF transcriptional complex","Rrp1"
"PC2 complex","MED7"
"PC2 complex","MED14"
"PC2 complex","MED24"
"PC2 complex","MED6"
"PC2 complex","MED21"
"PC2 complex","MED27"
"PC2 complex","MED10"
"PC2 complex","MED20"
"PC2 complex","MED17"
"PC2 complex","MED16"
"PC2 complex","MED31"
"SMCC complex","MED7"
"SMCC complex","MED27"
"SMCC complex","MED10"
"SMCC complex","MED20"
"SMCC complex","MED17"
"SMCC complex","MED16"
"INO80 chromatin remodeling complex","l(3)L1231"
"INO80 chromatin remodeling complex","Dmel\CG11970"
"INO80 chromatin remodeling complex","Dmel\CG12659"
"INO80 chromatin remodeling complex","Dmel\CG18004"
"INO80 chromatin remodeling complex","Rcd5"
"INO80 chromatin remodeling complex","Arp8"
"INO80 chromatin remodeling complex","Arp5"
"INO80 chromatin remodeling complex","Ino80"
"INO80 chromatin remodeling complex","rept"
"INO80 chromatin remodeling complex","pont"
"SRCAP-associated chromatin remodeling complex","Dmel\CG31917"
"SRCAP-associated chromatin remodeling complex","Gas41"
"SRCAP-associated chromatin remodeling complex","YL-1"
"SRCAP-associated chromatin remodeling complex","Arp6"
"SRCAP-associated chromatin remodeling complex","rept"
"SRCAP-associated chromatin remodeling complex","pont"
"Ribosome, cytoplasmic","RpLP2"
"Ribosome, cytoplasmic","RpS17"
"Ribosome, cytoplasmic","sta"
"Ribosome, cytoplasmic","RpS2"
"Ribosome, cytoplasmic","RpL35A"
"Ribosome, cytoplasmic","RpL7"
"Ribosome, cytoplasmic","RpS3"
"Ribosome, cytoplasmic","RpS12"
"Ribosome, cytoplasmic","RpL13"
"Ribosome, cytoplasmic","RpL12"
"Ribosome, cytoplasmic","RpL9"
"Ribosome, cytoplasmic","RpL4"
"Ribosome, cytoplasmic","RpS19a"
"Ribosome, cytoplasmic","RpL13A"
"Ribosome, cytoplasmic","RpL35"
"Ribosome, cytoplasmic","RpL27A"
"Ribosome, cytoplasmic","RpL21"
"Ribosome, cytoplasmic","RpL28"
"Ribosome, cytoplasmic","RpS9"
"Ribosome, cytoplasmic","RpL29"
"Ribosome, cytoplasmic","RpL14"
"Ribosome, cytoplasmic","RpS20"
"Ribosome, cytoplasmic","RpS3A"
"Ribosome, cytoplasmic","RpL15"
"Ribosome, cytoplasmic","RpL27"
"Ribosome, cytoplasmic","RpL37A"
"Ribosome, cytoplasmic","RpL37a"
"Ribosome, cytoplasmic","RpS7"
"Ribosome, cytoplasmic","RpS8"
"Ribosome, cytoplasmic","RpS16"
"Ribosome, cytoplasmic","RpS23"
"Ribosome, cytoplasmic","RpS18"
"Ribosome, cytoplasmic","RpS29"
"Ribosome, cytoplasmic","RpS13"
"Ribosome, cytoplasmic","RpS11"
"Ribosome, cytoplasmic","RpL7A"
"Ribosome, cytoplasmic","RpS4"
"Ribosome, cytoplasmic","RpS6"
"Ribosome, cytoplasmic","RpL23"
"Ribosome, cytoplasmic","RpS15"
"Ribosome, cytoplasmic","RpS24"
"Ribosome, cytoplasmic","RpS25"
"Ribosome, cytoplasmic","RpS30"
"Ribosome, cytoplasmic","RpL30"
"Ribosome, cytoplasmic","RpL39"
"Ribosome, cytoplasmic","RpL31"
"Ribosome, cytoplasmic","RpL32"
"Ribosome, cytoplasmic","RpL11"
"Ribosome, cytoplasmic","RpL8"
"Ribosome, cytoplasmic","RpS27A"
"Ribosome, cytoplasmic","RpL40"
"Ribosome, cytoplasmic","RpL38"
"Ribosome, cytoplasmic","RpS21"
"Ribosome, cytoplasmic","RpL24"
"Ribosome, cytoplasmic","RpL36A"
"Ribosome, cytoplasmic","RpL19"
"Ribosome, cytoplasmic","RpL18A"
"Ribosome, cytoplasmic","RpL6"
"Ribosome, cytoplasmic","RpL18"
"Ribosome, cytoplasmic","RpL36"
"60S ribosomal subunit, cytoplasmic","RpLP2"
"60S ribosomal subunit, cytoplasmic","RpL35A"
"60S ribosomal subunit, cytoplasmic","RpL7"
"60S ribosomal subunit, cytoplasmic","RpL13"
"60S ribosomal subunit, cytoplasmic","RpL12"
"60S ribosomal subunit, cytoplasmic","RpL9"
"60S ribosomal subunit, cytoplasmic","RpL4"
"60S ribosomal subunit, cytoplasmic","RpL13A"
"60S ribosomal subunit, cytoplasmic","RpL35"
"60S ribosomal subunit, cytoplasmic","RpL27A"
"60S ribosomal subunit, cytoplasmic","RpL21"
"60S ribosomal subunit, cytoplasmic","RpL28"
"60S ribosomal subunit, cytoplasmic","RpL29"
"60S ribosomal subunit, cytoplasmic","RpL14"
"60S ribosomal subunit, cytoplasmic","RpL15"
"60S ribosomal subunit, cytoplasmic","RpL27"
"60S ribosomal subunit, cytoplasmic","RpL37A"
"60S ribosomal subunit, cytoplasmic","RpL37a"
"60S ribosomal subunit, cytoplasmic","RpL7A"
"60S ribosomal subunit, cytoplasmic","RpL23"
"60S ribosomal subunit, cytoplasmic","RpL30"
"60S ribosomal subunit, cytoplasmic","RpL39"
"60S ribosomal subunit, cytoplasmic","RpL31"
"60S ribosomal subunit, cytoplasmic","RpL32"
"60S ribosomal subunit, cytoplasmic","RpL11"
"60S ribosomal subunit, cytoplasmic","RpL8"
"60S ribosomal subunit, cytoplasmic","RpL40"
"60S ribosomal subunit, cytoplasmic","RpL38"
"60S ribosomal subunit, cytoplasmic","RpL24"
"60S ribosomal subunit, cytoplasmic","RpL36A"
"60S ribosomal subunit, cytoplasmic","RpL19"
"60S ribosomal subunit, cytoplasmic","RpL18A"
"60S ribosomal subunit, cytoplasmic","RpL6"
"60S ribosomal subunit, cytoplasmic","RpL18"
"60S ribosomal subunit, cytoplasmic","RpL36"
"RC complex","DNApol-delta"
"RC complex","CG12018"
"RC complex","RfC38"
"RC complex","DNApol-alpha73"
"28S ribosomal subunit, mitochondrial","tko"
"28S ribosomal subunit, mitochondrial","mRpS14"
"28S ribosomal subunit, mitochondrial","mRpS29"
"28S ribosomal subunit, mitochondrial","mRpS22"
"28S ribosomal subunit, mitochondrial","mRpS25"
"28S ribosomal subunit, mitochondrial","mRpS10"
"28S ribosomal subunit, mitochondrial","mRpS35"
"28S ribosomal subunit, mitochondrial","mRpS5"
"28S ribosomal subunit, mitochondrial","mRpS11"
"28S ribosomal subunit, mitochondrial","bonsai"
"28S ribosomal subunit, mitochondrial","mRpS21"
"28S ribosomal subunit, mitochondrial","mRpS6"
"28S ribosomal subunit, mitochondrial","mRpS9"
"28S ribosomal subunit, mitochondrial","GM14313"
"28S ribosomal subunit, mitochondrial","mRpS31"
"28S ribosomal subunit, mitochondrial","mRpS24"
"28S ribosomal subunit, mitochondrial","mRpS26"
"28S ribosomal subunit, mitochondrial","mRpS30"
"28S ribosomal subunit, mitochondrial","mRpS18A"
"28S ribosomal subunit, mitochondrial","mRpS33"
"28S ribosomal subunit, mitochondrial","mRpS28"
"28S ribosomal subunit, mitochondrial","mRpS7"
"28S ribosomal subunit, mitochondrial","mRpS2"
"28S ribosomal subunit, mitochondrial","mRpS16"
"28S ribosomal subunit, mitochondrial","mRpS18C"
"28S ribosomal subunit, mitochondrial","mRpS23"
"28S ribosomal subunit, mitochondrial","mRpS18B"
"55S ribosome, mitochondrial","tko"
"55S ribosome, mitochondrial","mRpS14"
"55S ribosome, mitochondrial","mRpL3"
"55S ribosome, mitochondrial","mRpL19"
"55S ribosome, mitochondrial","mRpS29"
"55S ribosome, mitochondrial","mRpL12"
"55S ribosome, mitochondrial","mRpS22"
"55S ribosome, mitochondrial","mRpS25"
"55S ribosome, mitochondrial","mRpS10"
"55S ribosome, mitochondrial","mRpS35"
"55S ribosome, mitochondrial","mRpS5"
"55S ribosome, mitochondrial","mRpS11"
"55S ribosome, mitochondrial","bonsai"
"55S ribosome, mitochondrial","mRpS21"
"55S ribosome, mitochondrial","mRpS6"
"55S ribosome, mitochondrial","mRpS9"
"55S ribosome, mitochondrial","mRpL28"
"55S ribosome, mitochondrial","mRpL49"
"55S ribosome, mitochondrial","mRpL23"
"55S ribosome, mitochondrial","mRpL51"
"55S ribosome, mitochondrial","mRpL2"
"55S ribosome, mitochondrial","mRpL54"
"55S ribosome, mitochondrial","mRpL14"
"55S ribosome, mitochondrial","mRpL21"
