"complex","target"
"RNA polymerase II holoenzyme complex","CTHT_0001260"
"RNA polymerase II holoenzyme complex","CTHT_0029340"
"RNA polymerase II holoenzyme complex","CTHT_0021750"
"RNA polymerase II holoenzyme complex","CTHT_0033930"
"RNA polymerase II holoenzyme complex","CTHT_0035920"
"RNA polymerase II holoenzyme complex","CTHT_0069410"
"RNA polymerase II holoenzyme complex","CTHT_0009270"
"RNA polymerase II holoenzyme complex","CTHT_0058280"
"RNA polymerase II holoenzyme complex","CTHT_0035020"
"RNA polymerase II holoenzyme complex","CTHT_0004460"
"RNA polymerase II holoenzyme complex","CTHT_0044720"
"RNA polymerase II core complex","CTHT_0010170"
"RNA polymerase II core complex","CTHT_0016050"
"RNA polymerase II core complex","CTHT_0030140"
"RNA polymerase II core complex","CTHT_0045510"
"RNA polymerase II core complex","CTHT_0021750"
"RNA polymerase II core complex","CTHT_0033930"
"RNA polymerase II core complex","CTHT_0035920"
"RNA polymerase II core complex","CTHT_0069410"
"RNA polymerase II core complex","CTHT_0009270"
"RNA polymerase II core complex","CTHT_0058280"
"TFIIH transcription factor complex","CTHT_0002930"
"TFIIH transcription factor complex","CTHT_0069870"
"TFIIH transcription factor complex","CTHT_0001260"
"TFIIH transcription factor complex","CTHT_0061570"
"TFIIH transcription factor complex","CTHT_0069020"
"TFIIH transcription factor complex","CTHT_0060790"
"TFIIH transcription factor complex","CTHT_0004460"
"TFIIH transcription factor complex","CTHT_0044720"
"Prefoldin complex","CTHT_0018530"
"Prefoldin complex","CTHT_0016360"
"Prefoldin complex","CTHT_0008950"
"Prefoldin complex","CTHT_0053930"
"GPI-GnT activity complex","CTHT_0015370"
"GPI-GnT activity complex","CTHT_0013470"
"GPI-GnT activity complex","CTHT_0016390"
"Rnase/Mrp complex","CTHT_0031160"
"Rnase/Mrp complex","CTHT_0058950"
"Rnase/Mrp complex","CTHT_0034570"
"Rnase/Mrp complex","CTHT_0008050"
"CCT complex (chaperonin containing TCP1 complex)","CTHT_0036130"
"CCT complex (chaperonin containing TCP1 complex)","CTHT_0044220"
"CCT complex (chaperonin containing TCP1 complex)","CTHT_0002430"
"CCT complex (chaperonin containing TCP1 complex)","CTHT_0026160"
"CCT complex (chaperonin containing TCP1 complex)","CTHT_0054460"
"CCT complex (chaperonin containing TCP1 complex)","CTHT_0000220"
"CCT complex (chaperonin containing TCP1 complex)","CTHT_0018870"
"NDC80 kinetochore complex","CTHT_0043700"
"NDC80 kinetochore complex","CTHT_0036970"
"NDC80 kinetochore complex","CTHT_0002500"
"CCT-Prefoldin complex","CTHT_0018530"
"CCT-Prefoldin complex","CTHT_0016360"
"CCT-Prefoldin complex","CTHT_0018870"
"CCT-Prefoldin complex","CTHT_0054460"
"CCT-Prefoldin complex","CTHT_0036130"
"CCT-Prefoldin complex","CTHT_0002430"
"CCT-Prefoldin complex","CTHT_0044220"
"CCT-Prefoldin complex","CTHT_0000220"
"CCT-Prefoldin complex","CTHT_0026160"
"CCT-Prefoldin complex","CTHT_0008950"
"CCT-Prefoldin complex","CTHT_0053930"
"PBAF complex (Polybromo- and BAF containing complex)","CTHT_0048940"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CTHT_0018870"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CTHT_0054460"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CTHT_0036130"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CTHT_0002430"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CTHT_0044220"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CTHT_0000220"
"CCT complex (chaperonin containing TCP1 complex), testis specific","CTHT_0026160"
"TFIIE complex","CTHT_0066340"
"TFIIE complex","CTHT_0041450"
"TFIIF complex (transcription factor IIF)","CTHT_0003460"
"TFIIF complex (transcription factor IIF)","CTHT_0029340"
"Retrotranslocation complex","CTHT_0068020"
"Condensin I-PARP-1-XRCC1 complex","CTHT_0033000"
"Condensin I-PARP-1-XRCC1 complex","CTHT_0049230"
"Condensin I-PARP-1-XRCC1 complex","CTHT_0070310"
"Condensin I-PARP-1-XRCC1 complex","CTHT_0017120"
"Condensin II","CTHT_0033000"
"Condensin II","CTHT_0017120"
"COG complex","CTHT_0016260"
"COG complex","CTHT_0003010"
"COG complex","CTHT_0056620"
"COG complex","CTHT_0048330"
"Cohesin-SA1 complex","CTHT_0026200"
"Cohesin-SA2 complex","CTHT_0026200"
"MRN complex (MRE11-RAD50-NBN complex)","CTHT_0073630"
"OGT-TRAK1-TRAK2 complex","CTHT_0066390"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_0050230"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_0039340"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_0014320"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_0046020"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_0057080"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_0026400"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_0043400"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_m000470"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_m000270"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_m000280"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_m000370"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_0042030"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_0052320"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_0005960"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_0040970"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_0010950"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_0023140"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_0048740"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_0049240"
"Respiratory chain complex I (holoenzyme), mitochondrial","CTHT_0027690"
"26S proteasome","CTHT_0034780"
"26S proteasome","CTHT_0010260"
"26S proteasome","CTHT_0028210"
"26S proteasome","CTHT_0013890"
"26S proteasome","CTHT_0059300"
"26S proteasome","CTHT_0064110"
"26S proteasome","CTHT_0029600"
"26S proteasome","CTHT_0003730"
"26S proteasome","CTHT_0054470"
"26S proteasome","CTHT_0016320"
"26S proteasome","CTHT_0054190"
"26S proteasome","CTHT_0065060"
"26S proteasome","CTHT_0063920"
"26S proteasome","CTHT_0068820"
"26S proteasome","CTHT_0007690"
"26S proteasome","CTHT_0003750"
"26S proteasome","CTHT_0048730"
"Mitotic checkpoint complex (MCC)","CTHT_0034550"
"Mitotic checkpoint complex (MCC)","CTHT_0047400"
"20S proteasome","CTHT_0010260"
"20S proteasome","CTHT_0028210"
"20S proteasome","CTHT_0013890"
"20S proteasome","CTHT_0059300"
"20S proteasome","CTHT_0064110"
"20S proteasome","CTHT_0029600"
"20S proteasome","CTHT_0003730"
"20S proteasome","CTHT_0054190"
"20S proteasome","CTHT_0065060"
"20S proteasome","CTHT_0063920"
"PA28-20S proteasome","CTHT_0010260"
"PA28-20S proteasome","CTHT_0028210"
"PA28-20S proteasome","CTHT_0013890"
"PA28-20S proteasome","CTHT_0059300"
"PA28-20S proteasome","CTHT_0064110"
"PA28-20S proteasome","CTHT_0029600"
"PA28-20S proteasome","CTHT_0003730"
"PA28-20S proteasome","CTHT_0054190"
"PA28-20S proteasome","CTHT_0065060"
"PA28-20S proteasome","CTHT_0063920"
"PA700-20S-PA28 complex","CTHT_0005900"
"PA700-20S-PA28 complex","CTHT_0014020"
"PA700-20S-PA28 complex","CTHT_0053980"
"PA700-20S-PA28 complex","CTHT_0016490"
"PA700-20S-PA28 complex","CTHT_0034780"
"PA700-20S-PA28 complex","CTHT_0010260"
"PA700-20S-PA28 complex","CTHT_0028210"
"PA700-20S-PA28 complex","CTHT_0013890"
"PA700-20S-PA28 complex","CTHT_0059300"
"PA700-20S-PA28 complex","CTHT_0064110"
"PA700-20S-PA28 complex","CTHT_0029600"
"PA700-20S-PA28 complex","CTHT_0003730"
"PA700-20S-PA28 complex","CTHT_0054470"
"PA700-20S-PA28 complex","CTHT_0016320"
"PA700-20S-PA28 complex","CTHT_0049010"
"PA700-20S-PA28 complex","CTHT_0054190"
"PA700-20S-PA28 complex","CTHT_0065060"
"PA700-20S-PA28 complex","CTHT_0063920"
"PA700-20S-PA28 complex","CTHT_0068820"
"PA700-20S-PA28 complex","CTHT_0007690"
"PA700-20S-PA28 complex","CTHT_0003750"
"PA700-20S-PA28 complex","CTHT_0033320"
"PA700-20S-PA28 complex","CTHT_0044010"
"PA700-20S-PA28 complex","CTHT_0018170"
"PA700-20S-PA28 complex","CTHT_0048730"
"PA28gamma-20S proteasome","CTHT_0010260"
"PA28gamma-20S proteasome","CTHT_0028210"
"PA28gamma-20S proteasome","CTHT_0013890"
"PA28gamma-20S proteasome","CTHT_0059300"
"PA28gamma-20S proteasome","CTHT_0064110"
"PA28gamma-20S proteasome","CTHT_0029600"
"PA28gamma-20S proteasome","CTHT_0003730"
"PA28gamma-20S proteasome","CTHT_0054190"
"PA28gamma-20S proteasome","CTHT_0065060"
"PA28gamma-20S proteasome","CTHT_0063920"
"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)","CTHT_0023610"
"DNA ligase IV-XRCC1 complex","CTHT_0026720"
"Ubiquitin E3 ligase (WSB1, TCEB1, TCEB2, CUL5, RBX1)","CTHT_0023610"
"CAND1-CUL1-RBX1 complex","CTHT_0023610"
"CAND1-CUL1-RBX1 complex","CTHT_0039150"
"CAND1-CUL2-RBX1 complex","CTHT_0023610"
"CAND1-CUL3-RBX1 complex","CTHT_0023610"
"CAND1-CUL4A-RBX1 complex","CTHT_0023610"
"CAND1-CUL4B-RBX1 complex","CTHT_0023610"
"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)","CTHT_0027110"
"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)","CTHT_0039150"
"Ubiquitin E3 ligase (SKP1A, BTRC, CUL1)","CTHT_0027110"
"Ubiquitin E3 ligase (SKP1A, BTRC, CUL1)","CTHT_0039150"
"SMCC complex","CTHT_0057660"
"SMCC complex","CTHT_0067530"
"SMCC complex","CTHT_0005140"
"SMCC complex","CTHT_0029550"
"SMCC complex","CTHT_0015060"
"NAT complex","CTHT_0057660"
"NAT complex","CTHT_0067530"
"NAT complex","CTHT_0005140"
"NAT complex","CTHT_0029550"
"NAT complex","MED10"
"Mediator complex","CTHT_0064270"
"Mediator complex","CTHT_0057660"
"Mediator complex","CTHT_0067530"
"Mediator complex","CTHT_0005140"
"Mediator complex","CTHT_0029550"
"Mediator complex","MED10"
"Mediator complex","CTHT_0015060"
"ARC complex","CTHT_0064270"
"ARC complex","CTHT_0057660"
"ARC complex","CTHT_0067530"
"HuCHRAC complex","CTHT_0059990"
"BRAFT complex","CTHT_0051760"
"BRAFT complex","CTHT_0033380"
"BRAFT complex","CTHT_0025350"
"BLM complex III","CTHT_0033380"
"BLM complex III","CTHT_0025350"
"RAD51C-XRCC3 complex","CTHT_0005510"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","CTHT_0005510"
"R/M complex (RAD50-MRE11 complex)","CTHT_0073630"
"RAD17-RFC complex","CTHT_0003070"
"RAD17-RFC complex","CTHT_0009490"
"RAD17-RFC complex","CTHT_0066530"
"RAD17-RFC complex","CTHT_0000720"
"RAD17-RFC complex","CTHT_0013780"
"9-1-1-RAD17-RFC complex","CTHT_0073480"
"9-1-1-RAD17-RFC complex","CTHT_0067670"
"9-1-1-RAD17-RFC complex","CTHT_0003070"
"9-1-1-RAD17-RFC complex","CTHT_0009490"
"9-1-1-RAD17-RFC complex","CTHT_0066530"
"9-1-1-RAD17-RFC complex","CTHT_0000720"
"9-1-1-RAD17-RFC complex","CTHT_0013780"
"RFC complex","CTHT_0009490"
"RFC complex","CTHT_0066530"
"RFC complex","CTHT_0013800"
"RFC complex","CTHT_0000720"
"RFC complex","CTHT_0013780"
"RFC core complex","CTHT_0009490"
"RFC core complex","CTHT_0066530"
"RFC core complex","CTHT_0000720"
"SNF2h-cohesin-NuRD complex","CTHT_0026200"
"CRSP complex","CTHT_0064270"
"CRSP complex","CTHT_0057660"
"CRSP complex","CTHT_0067530"
"CRSP complex","CTHT_0029550"
"PCNA-MLH1-PMS1 complex","CTHT_0061010"
"PCNA-MLH1-PMS1 complex","CTHT_0033380"
"PCNA-MSH2-MSH6 complex","CTHT_0061010"
"PCNA-MSH2-MSH6 complex","CTHT_0016610"
"ARC-L complex","CTHT_0064270"
"ARC-L complex","CTHT_0057660"
"ARC-L complex","CTHT_0067530"
"ARC-L complex","CTHT_0005140"
"ARC-L complex","CTHT_0029550"
"ARC complex","CTHT_0005140"
"ARC complex","CTHT_0029550"
"PCNA-DNA polymerase delta complex","CTHT_0061010"
"PCNA-DNA polymerase delta complex","CTHT_0028750"
"PCNA-DNA polymerase delta complex","CTHT_0061470"
"PCNA-DNA polymerase delta complex","CTHT_0001730"
"PC2 complex","CTHT_0064270"
"PC2 complex","CTHT_0057660"
"PC2 complex","CTHT_0067530"
"PC2 complex","CTHT_0029550"
"PC2 complex","MED10"
"PC2 complex","CTHT_0015060"
"SMCC complex","CTHT_0064270"
"SMCC complex","MED10"
"INO80 chromatin remodeling complex","CTHT_0032670"
"INO80 chromatin remodeling complex","CTHT_0023770"
"INO80 chromatin remodeling complex","CTHT_0032660"
"INO80 chromatin remodeling complex","CTHT_0006170"
"INO80 chromatin remodeling complex","CTHT_0006820"
"SRCAP-associated chromatin remodeling complex","CTHT_0024860"
"SRCAP-associated chromatin remodeling complex","CTHT_0046700"
"SRCAP-associated chromatin remodeling complex","CTHT_0006170"
"SRCAP-associated chromatin remodeling complex","CTHT_0006820"
"Ribosome, cytoplasmic","CTHT_0009060"
"Ribosome, cytoplasmic","CTHT_0037790"
"Ribosome, cytoplasmic","RPS0"
"Ribosome, cytoplasmic","CTHT_0047910"
"Ribosome, cytoplasmic","CTHT_0057640"
"Ribosome, cytoplasmic","CTHT_0071220"
"Ribosome, cytoplasmic","CTHT_0026360"
"Ribosome, cytoplasmic","CTHT_0070080"
"Ribosome, cytoplasmic","CTHT_0045000"
"Ribosome, cytoplasmic","CTHT_0066380"
"Ribosome, cytoplasmic","CTHT_0009740"
"Ribosome, cytoplasmic","CTHT_0061540"
"Ribosome, cytoplasmic","CTHT_0071200"
"Ribosome, cytoplasmic","CTHT_0068840"
"Ribosome, cytoplasmic","CTHT_0067510"
"Ribosome, cytoplasmic","CTHT_0063640"
"Ribosome, cytoplasmic","CTHT_0011760"
"Ribosome, cytoplasmic","CTHT_0070250"
"Ribosome, cytoplasmic","CTHT_0011770"
"Ribosome, cytoplasmic","CTHT_0015350"
"Ribosome, cytoplasmic","CTHT_0071430"
"Ribosome, cytoplasmic","CTHT_0014490"
"Ribosome, cytoplasmic","CTHT_0020000"
"Ribosome, cytoplasmic","RPS1"
"Ribosome, cytoplasmic","CTHT_0002100"
"Ribosome, cytoplasmic","CTHT_0002720"
"Ribosome, cytoplasmic","CTHT_0026110"
"Ribosome, cytoplasmic","CTHT_0011850"
"Ribosome, cytoplasmic","CTHT_0021240"
"Ribosome, cytoplasmic","CTHT_0005360"
"Ribosome, cytoplasmic","CTHT_0070090"
"Ribosome, cytoplasmic","CTHT_0054540"
"Ribosome, cytoplasmic","CTHT_0071230"
"Ribosome, cytoplasmic","CTHT_0005070"
"Ribosome, cytoplasmic","CTHT_0026460"
"Ribosome, cytoplasmic","CTHT_0003530"
"Ribosome, cytoplasmic","CTHT_0060290"
"Ribosome, cytoplasmic","CTHT_0042550"
"Ribosome, cytoplasmic","CTHT_0023650"
"Ribosome, cytoplasmic","CTHT_0005340"
"Ribosome, cytoplasmic","CTHT_0074440"
"Ribosome, cytoplasmic","CTHT_0009120"
"Ribosome, cytoplasmic","CTHT_0041970.2"
"Ribosome, cytoplasmic","CTHT_0015340"
"Ribosome, cytoplasmic","CTHT_0046470"
"Ribosome, cytoplasmic","CTHT_0063820"
"Ribosome, cytoplasmic","CTHT_0059140"
"Ribosome, cytoplasmic","CTHT_0023560"
"Ribosome, cytoplasmic","CTHT_0027000"
"Ribosome, cytoplasmic","CTHT_0072970"
"Ribosome, cytoplasmic","CTHT_0023090"
"Ribosome, cytoplasmic","CTHT_0018840"
"Ribosome, cytoplasmic","CTHT_0065470"
"Ribosome, cytoplasmic","CTHT_0074200"
"Ribosome, cytoplasmic","CTHT_0014380"
"Ribosome, cytoplasmic","CTHT_0055350"
"Ribosome, cytoplasmic","CTHT_0056900"
"Ribosome, cytoplasmic","CTHT_0009640"
"Ribosome, cytoplasmic","CTHT_0045230"
"60S ribosomal subunit, cytoplasmic","CTHT_0009060"
"60S ribosomal subunit, cytoplasmic","CTHT_0057640"
"60S ribosomal subunit, cytoplasmic","CTHT_0071220"
"60S ribosomal subunit, cytoplasmic","CTHT_0045000"
"60S ribosomal subunit, cytoplasmic","CTHT_0066380"
"60S ribosomal subunit, cytoplasmic","CTHT_0009740"
"60S ribosomal subunit, cytoplasmic","CTHT_0061540"
"60S ribosomal subunit, cytoplasmic","CTHT_0068840"
"60S ribosomal subunit, cytoplasmic","CTHT_0067510"
"60S ribosomal subunit, cytoplasmic","CTHT_0063640"
"60S ribosomal subunit, cytoplasmic","CTHT_0011760"
"60S ribosomal subunit, cytoplasmic","CTHT_0070250"
"60S ribosomal subunit, cytoplasmic","CTHT_0071430"
"60S ribosomal subunit, cytoplasmic","CTHT_0014490"
"60S ribosomal subunit, cytoplasmic","CTHT_0002100"
"60S ribosomal subunit, cytoplasmic","CTHT_0002720"
"60S ribosomal subunit, cytoplasmic","CTHT_0026110"
"60S ribosomal subunit, cytoplasmic","CTHT_0011850"
"60S ribosomal subunit, cytoplasmic","CTHT_0042550"
"60S ribosomal subunit, cytoplasmic","CTHT_0023650"
"60S ribosomal subunit, cytoplasmic","CTHT_0074440"
"60S ribosomal subunit, cytoplasmic","CTHT_0063820"
"60S ribosomal subunit, cytoplasmic","CTHT_0059140"
"60S ribosomal subunit, cytoplasmic","CTHT_0023560"
"60S ribosomal subunit, cytoplasmic","CTHT_0027000"
"60S ribosomal subunit, cytoplasmic","CTHT_0072970"
"60S ribosomal subunit, cytoplasmic","CTHT_0023090"
"60S ribosomal subunit, cytoplasmic","CTHT_0065470"
"60S ribosomal subunit, cytoplasmic","CTHT_0014380"
"60S ribosomal subunit, cytoplasmic","CTHT_0055350"
"60S ribosomal subunit, cytoplasmic","CTHT_0056900"
"60S ribosomal subunit, cytoplasmic","CTHT_0009640"
"60S ribosomal subunit, cytoplasmic","CTHT_0045230"
"RC complex","CTHT_0028750"
"RC complex","CTHT_0061470"
"RC complex","CTHT_0013780"
"RC complex","CTHT_0069650"
"Cell cycle kinase complex CDC2","CTHT_0061010"
"Cell cycle kinase complex CDK2","CTHT_0061010"
"Cell cycle kinase complex CDK4","CTHT_0061010"
"Cell cycle kinase complex CDK5","CTHT_0061010"
"PCNA-p21 complex","CTHT_0061010"
"28S ribosomal subunit, mitochondrial","CTHT_0037120"
"28S ribosomal subunit, mitochondrial","CTHT_0014780"
"28S ribosomal subunit, mitochondrial","CTHT_0057250"
"28S ribosomal subunit, mitochondrial","CTHT_0045060"
"28S ribosomal subunit, mitochondrial","CTHT_0005690"
"28S ribosomal subunit, mitochondrial","CTHT_0006540"
"28S ribosomal subunit, mitochondrial","CTHT_0067870"
"28S ribosomal subunit, mitochondrial","CTHT_0018890"
"28S ribosomal subunit, mitochondrial","CTHT_0010550"
"55S ribosome, mitochondrial","CTHT_0037120"
"55S ribosome, mitochondrial","CTHT_0014780"
"55S ribosome, mitochondrial","CTHT_0002530"
"55S ribosome, mitochondrial","CTHT_0069890"
"55S ribosome, mitochondrial","CTHT_0057250"
"55S ribosome, mitochondrial","CTHT_0069760"
"55S ribosome, mitochondrial","CTHT_0045060"
"55S ribosome, mitochondrial","CTHT_0005690"
"55S ribosome, mitochondrial","CTHT_0006540"
"55S ribosome, mitochondrial","CTHT_0067870"
"55S ribosome, mitochondrial","CTHT_0033240"
"55S ribosome, mitochondrial","CTHT_0009980"
"55S ribosome, mitochondrial","CTHT_0025660"
"55S ribosome, mitochondrial","CTHT_0071380"
"55S ribosome, mitochondrial","CTHT_0028910"
"55S ribosome, mitochondrial","CTHT_0024940"
"55S ribosome, mitochondrial","CTHT_0026130"
"55S ribosome, mitochondrial","CTHT_0029680"
"55S ribosome, mitochondrial","CTHT_0051970"
"55S ribosome, mitochondrial","CTHT_0013790"
"55S ribosome, mitochondrial","CTHT_0072180"
"55S ribosome, mitochondrial","CTHT_0050500"
"55S ribosome, mitochondrial","CTHT_0018890"
"55S ribosome, mitochondrial","CTHT_0031410"
"55S ribosome, mitochondrial","CTHT_0010550"
"DNA-PK-Ku complex","CTHT_0032510"
"DNA-PK-Ku complex","CTHT_0025310"
"39S ribosomal subunit, mitochondrial","CTHT_0002530"
"39S ribosomal subunit, mitochondrial","CTHT_0069890"
"39S ribosomal subunit, mitochondrial","CTHT_0069760"
"39S ribosomal subunit, mitochondrial","CTHT_0033240"
"39S ribosomal subunit, mitochondrial","CTHT_0009980"
"39S ribosomal subunit, mitochondrial","CTHT_0025660"
"39S ribosomal subunit, mitochondrial","CTHT_0071380"
"39S ribosomal subunit, mitochondrial","CTHT_0028910"
"39S ribosomal subunit, mitochondrial","CTHT_0024940"
"39S ribosomal subunit, mitochondrial","CTHT_0026130"
"39S ribosomal subunit, mitochondrial","CTHT_0029680"
"39S ribosomal subunit, mitochondrial","CTHT_0051970"
"39S ribosomal subunit, mitochondrial","CTHT_0013790"
"39S ribosomal subunit, mitochondrial","CTHT_0072180"
"39S ribosomal subunit, mitochondrial","CTHT_0050500"
"39S ribosomal subunit, mitochondrial","CTHT_0031410"
"Ku antigen complex","CTHT_0032510"
"Ku antigen complex","CTHT_0025310"
"DNA ligase IV-XRCC4-AHNK complex","CTHT_0026720"
"40S ribosomal subunit, cytoplasmic","CTHT_0037790"
"40S ribosomal subunit, cytoplasmic","RPS0"
"40S ribosomal subunit, cytoplasmic","CTHT_0047910"
"40S ribosomal subunit, cytoplasmic","CTHT_0026360"
"40S ribosomal subunit, cytoplasmic","CTHT_0070080"
"40S ribosomal subunit, cytoplasmic","CTHT_0071200"
"40S ribosomal subunit, cytoplasmic","CTHT_0011770"
"40S ribosomal subunit, cytoplasmic","CTHT_0015350"
"40S ribosomal subunit, cytoplasmic","CTHT_0020000"
"40S ribosomal subunit, cytoplasmic","RPS1"
"40S ribosomal subunit, cytoplasmic","CTHT_0021240"
"40S ribosomal subunit, cytoplasmic","CTHT_0005360"
"40S ribosomal subunit, cytoplasmic","CTHT_0070090"
"40S ribosomal subunit, cytoplasmic","CTHT_0054540"
"40S ribosomal subunit, cytoplasmic","CTHT_0071230"
"40S ribosomal subunit, cytoplasmic","CTHT_0005070"
"40S ribosomal subunit, cytoplasmic","CTHT_0026460"
"40S ribosomal subunit, cytoplasmic","CTHT_0003530"
"40S ribosomal subunit, cytoplasmic","CTHT_0060290"
"40S ribosomal subunit, cytoplasmic","CTHT_0005340"
"40S ribosomal subunit, cytoplasmic","CTHT_0009120"
"40S ribosomal subunit, cytoplasmic","CTHT_0041970.2"
"40S ribosomal subunit, cytoplasmic","CTHT_0015340"
"40S ribosomal subunit, cytoplasmic","CTHT_0046470"
"40S ribosomal subunit, cytoplasmic","CTHT_0018840"
"40S ribosomal subunit, cytoplasmic","CTHT_0074200"
"DNA ligase IV-XRCC4 complex","CTHT_0026720"
"DNA ligase IV-XRCC4-PNK complex","CTHT_0026720"
"DNA ligase IV-XRCC4-PNK complex","CTHT_0021000"
"Spliceosome","CTHT_0042700"
"Spliceosome","CTHT_0002250"
"Spliceosome","CTHT_0002950"
"Spliceosome","CTHT_0058210"
"Spliceosome","CTHT_0008910"
"Spliceosome","CTHT_0018200"
"Spliceosome","CTHT_0057890"
"Spliceosome","CTHT_0025930"
"Spliceosome","CTHT_0071530"
"Spliceosome","CTHT_0017830"
"Spliceosome","CTHT_0003510"
"Spliceosome","CTHT_0052340"
"Spliceosome","CTHT_0033470"
"Spliceosome","CTHT_0042500"
"Spliceosome","CTHT_0051060"
"Spliceosome","CTHT_0011780"
"Spliceosome","CTHT_0006180"
"Spliceosome","CTHT_0024880"
"Spliceosome","CTHT_0025670"
"Spliceosome","CTHT_0034680"
"Spliceosome","DBP2"
"Spliceosome","CTHT_0003520"
"Spliceosome","CTHT_0023130"
"Spliceosome","CTHT_0035420"
"Spliceosome","CTHT_0022620"
"Spliceosome","CTHT_0069660"
"Spliceosome","CTHT_0066810"
"Spliceosome","CTHT_0038260"
"Spliceosome","CTHT_0005760"
"Spliceosome","CTHT_0003330"
"Spliceosome","CTHT_0065260"
"Spliceosome","CTHT_0027370"
"Spliceosome","CTHT_0061970"
"Spliceosome","CTHT_0027610"
"Spliceosome","CTHT_0070810"
"Spliceosome","CTHT_0006280"
"Spliceosome","CTHT_0030760"
"Spliceosome","CTHT_0061180"
"Spliceosome","CTHT_0056350"
"Spliceosome","CTHT_0010900"
"Spliceosome","CTHT_0024090"
"Spliceosome","CTHT_0061980"
